<BEGIN>;
<Hydro plants>;
ID;Name;Minimum reservoir volume (hm3);Maximum reservoir volume (hm3);Name of downriver reservoir;Water travelling time (h);Run-of-river plant? TRUE or FALSE;Minimum forebay level (m);Maximum forebay level (m);Maximum spillage (m3/s);Basin;Influence of spillage on the HPF? Yes or No;Maximum spillage - HPF;Downriver plant of bypass discharge;Maximum bypass discharge (m3/s);Water travel time in the bypass process (h);Downriver reservoir of pump units;Upriver reservoir of pump units;Water travel time in pumping (h);Comments
</Hydro plants>;
<Thermal plants>;
ID;Name;Minimum power output (MW);Maximum power output (MW);Unitary linear cost ($/MW);Ramp-up limit (MW/h);Ramp-down limit (MW/h);Minimum up-time (h);Minimum down-time (h);Bus id;Constant cost ($);Start-up cost ($);Shut-down cost ($);Reserve eligibility;Comments
25;g25;181.2840735;427.6707995;684.4356754000002;299.37;299.37;4;4;105;0;3095.721;0;None;
26;g26;102.5459924;248.0661067;368.9336831;173.65;173.65;1;1;109;0;2110.334;0;None;
27;g27;104.0497175;247.7355367;399.9741794;173.41;173.41;2;2;110;0;2134.894;0;None;
28;g28;73.32667556;357.5274616;379.3326468;250.27;250.27;4;4;111;0;2475.403;0;None;
29;g29;21.54039537;101.189937;164.5203485;70.83;70.83;2;2;123;0;944.457;0;None;
30;g30;58.1078627;121.4440497;442.8280373;85.01;85.01;4;4;124;0;1054.587;0;None;
31;g31;121.7763793;860.0;84.56945364;602.0;602.0;2;2;125;0;5666.718;0;None;
32;g32;79.9467334;684.2541189;309.6213585;478.98;478.98;1;1;127;0;2020.074;0;None;
33;g33;70.0;1060.0;670.9009463;742.0;742.0;4;4;131;0;8957.935;0;None;
34;g34;110.1887368;587.3309611;353.0619198;411.13;411.13;2;2;132;0;985.185;0;None;
35;g35;110.0098113;582.4173643;317.3314959;407.69;407.69;1;1;139;0;940.91;0;None;
36;g36;72.80970476;199.6329576;159.1051926;139.74;139.74;2;2;140;0;2030.402;0;None;
37;g37;120.1458956;587.4478901;346.6246484;411.21;411.21;2;2;176;0;974.276;0;None;
38;g38;72.41548287;199.6591097;154.3733678;139.76;139.76;1;1;177;0;1923.024;0;None;
40;g40;174.5597772;174.5597772;897.0674831;122.2;122.2;1;1;181;0;502.123;0;None;
41;g41;306.0167867;307.5674556;1062.674885;215.3;215.3;1;1;182;0;5507.428;0;None;
45;g45;91.7221555;91.7221555;0.0;64.21;64.21;4;4;192;0;30.375;0;None;
46;g46;0.86;0.86;20.73528178;0.61;0.61;2;2;196;0;0.0;0;None;
47;g47;0.76;0.76;19.50662309;0.54;0.54;4;4;198;0;0.0;0;None;
48;g48;14.8621087;15.0;176.5506829;10.5;10.5;4;4;205;0;67.827;0;None;
49;g49;0.0;0.0;0.0;0.0;0.0;1;1;213;0;160.75;0;None;
50;g50;2.5;2.5;0.0;1.75;1.75;4;4;264;0;0.433;0;None;
51;g51;5.7;5.856784562;57.78604969;4.1;4.1;1;1;269;0;0.0;0;None;
52;g52;68.51322299;70.0;945.8204073;49.0;49.0;4;4;277;0;180.777;0;None;
53;g53;59.444649;60.0;491.0669654;42.0;42.0;2;2;278;0;87.709;0;None;
54;g54;59.39512007;60.0;657.6787903;42.0;42.0;2;2;279;0;79.227;0;None;
55;g55;118.5567128;119.3301565;351.1872952;83.53;83.53;1;1;281;0;363.366;0;None;
56;g56;39.8028169;39.8028169;0.0;27.86;27.86;4;4;282;0;100.405;0;None;
57;g57;2.5;2.5;0.0;1.75;1.75;2;2;289;0;0.419;0;None;
58;g58;2.0;2.0;0.0;1.4;1.4;2;2;294;0;0.257;0;None;
59;g59;1.43;1.43;3.976961908;1.04;1.04;2;2;314;0;0.0;0;None;
60;g60;43.78309859;43.78309859;401.3618332;30.67;30.67;4;4;328;0;341.556;0;None;
61;g61;42.74906714;43.95551248;393.51739590000005;30.77;30.77;2;2;329;0;281.513;0;None;
62;g62;43.22763725;43.9330795;361.2345294;30.75;30.75;4;4;330;0;194.33;0;None;
63;g63;42.78802817;42.78802817;0.0;29.95;29.95;2;2;331;0;92.65;0;None;
64;g64;1.43;1.43;2.289547611;1.03;1.03;1;1;334;0;0.0;0;None;
65;g65;75.28914294;199.929278;153.4609749;139.95;139.95;2;2;346;0;2979.53;0;None;
66;g66;0.0;0.0;0.0;0.0;0.0;2;2;347;0;0.0;0;None;
67;g67;1.437846438;1.437846438;1.338257575;1.02;1.02;2;2;359;0;0.0;0;None;
68;g68;0.0;0.0;0.0;0.0;0.0;4;4;365;0;0.635;0;None;
69;g69;7.739814968;8.0;50.2557423;5.6;5.6;4;4;382;0;20.754;0;None;
70;g70;7.64528015;8.0;26.87543468;5.6;5.6;4;4;383;0;23.662;0;None;
71;g71;5.7;5.7;59.88471778;4.0;4.0;1;1;385;0;0.0;0;None;
72;g72;0.0;0.0;0.0;0.0;0.0;4;4;390;0;1.18;0;None;
73;g73;0.0;0.0;0.0;0.0;0.0;4;4;395;0;0.0;0;None;
74;g74;0.0;0.0;0.0;0.0;0.0;2;2;404;0;0.362;0;None;
75;g75;0.0;0.0;0.0;0.0;0.0;2;2;426;0;0.253;0;None;
76;g76;0.95;0.95;34.98898248;0.67;0.67;4;4;444;0;0.0;0;None;
77;g77;0.0;0.0;0.0;0.0;0.0;2;2;451;0;1.102;0;None;
78;g78;0.95;0.95;18.70780096;0.67;0.67;1;1;482;0;0.0;0;None;
79;g79;2.0;2.0;0.0;1.4;1.4;2;2;492;0;0.249;0;None;
80;g80;225.5927187;232.0249543;572.5361395;162.42;162.42;4;4;493;0;3864.248;0;None;
81;g81;225.6739424;231.7895399;581.0182073;162.25;162.25;1;1;494;0;4167.148;0;None;
82;g82;112.6331942;113.9371616;438.55765770000005;79.76;79.76;1;1;514;0;496.086;0;None;
83;g83;114.6404081;115.0;898.4326382;80.5;80.5;4;4;515;0;241.6;0;None;
84;g84;5.7;5.7;50.09870428;3.99;3.99;1;1;525;0;0.0;0;None;
85;g85;5.7;5.900458674;22.27731145;4.13;4.13;2;2;536;0;0.0;0;None;
86;g86;3.33;3.5;24.94015832;2.45;2.45;1;1;537;0;0.228;0;None;
87;g87;2.7;2.7;0.0;1.89;1.89;1;1;556;0;0.387;0;None;
88;g88;1.52;1.52;2.325500892;1.08;1.08;2;2;580;0;0.0;0;None;
89;g89;2.7;2.7;0.0;1.89;1.89;2;2;584;0;0.813;0;None;
90;g90;3.8;4.0;32.70198649;2.8;2.8;4;4;585;0;1.368;0;None;
91;g91;0.76;0.76;14.21849584;0.54;0.54;2;2;607;0;0.0;0;None;
92;g92;73.33724659;199.7703052;154.8961538;139.84;139.84;2;2;612;0;2274.921;0;None;
93;g93;71.17144645;199.8310326;134.9660855;139.88;139.88;4;4;613;0;1570.586;0;None;
94;g94;1.33;1.33;27.726049810000003;0.94;0.94;4;4;615;0;0.0;0;None;
95;g95;7.579351153;7.579351153;19.03220568;5.32;5.32;4;4;623;0;5.807;0;None;
96;g96;9.6;9.6;0.0;6.72;6.72;1;1;639;0;22.939;0;None;
97;g97;0.0;0.0;0.0;0.0;0.0;2;2;651;0;0.836;0;None;
98;g98;1.340576861;1.340576861;16.54243723;0.95;0.95;2;2;654;0;0.0;0;None;
99;g99;5.89;6.066765102;12.492271060000002;4.25;4.25;1;1;664;0;0.0;0;None;
100;g100;2.7;2.7;0.0;1.89;1.89;2;2;670;0;0.787;0;None;
101;g101;0.95;0.95;13.6133607;0.67;0.67;4;4;674;0;0.0;0;None;
102;g102;72.00517979;202.0;135.4725121;141.4;141.4;4;4;688;0;1845.326;0;None;
103;g103;1.330173892;1.330173892;18.07481843;0.96;0.96;2;2;692;0;0.0;0;None;
104;g104;3.61;3.8;38.90060794;2.66;2.66;4;4;699;0;1.516;0;None;
105;g105;1.14;1.14;30.89840516;0.81;0.81;4;4;712;0;0.0;0;None;
106;g106;6.56;6.704033645;33.72943221;4.69;4.69;4;4;730;0;0.0;0;None;
107;g107;1.05;1.05;33.5521466;0.75;0.75;4;4;732;0;0.0;0;None;
108;g108;4.003213087;4.003213087;24.60600417;2.8;2.8;2;2;735;0;7.473;0;None;
109;g109;3.8;4.0;20.5126375;2.8;2.8;1;1;740;0;1.644;0;None;
110;g110;131.2931232;133.8673159;819.4120444;93.71;93.71;4;4;744;0;751.368;0;None;
111;g111;20.61171608;76.95775836;211.6388402;53.87;53.87;1;1;754;0;966.683;0;None;
112;g112;127.1042811;240.4411595;441.6826915;168.31;168.31;4;4;755;0;2073.967;0;None;
113;g113;0.0;0.0;0.0;0.0;0.0;4;4;760;0;0.509;0;None;
114;g114;2.017144234;2.017144234;16.41992129;1.47;1.47;2;2;766;0;0.254;0;None;
115;g115;0.67;0.67;34.0951448;0.47;0.47;1;1;784;0;0.0;0;None;
116;g116;47.78138642;47.78138642;483.7551764;33.45;33.45;4;4;790;0;92.896;0;None;
117;g117;1.89;1.89;0.0;1.32;1.32;1;1;795;0;0.241;0;None;
118;g118;0.0;0.0;0.0;0.0;0.0;2;2;798;0;0.08;0;None;
119;g119;42.67;44.92;420.560425;31.44;31.44;1;1;814;0;444.957;0;None;
120;g120;27.63704287;51.38265343;129.5860379;35.97;35.97;1;1;834;0;333.123;0;None;
121;g121;0.0;0.0;0.0;0.0;0.0;2;2;878;0;0.341;0;None;
122;g122;2.49;2.49;0.0;1.74;1.74;2;2;884;0;0.436;0;None;
123;g123;30.67952582;31.7769927;217.3609804;22.24;22.24;2;2;892;0;41.102;0;None;
124;g124;8.96;8.96;0.0;6.27;6.27;1;1;895;0;19.4;0;None;
125;g125;3.5;3.68;15.78903042;2.58;2.58;2;2;901;0;1.565;0;None;
126;g126;0.0;0.0;0.0;0.0;0.0;2;2;910;0;0.775;0;None;
127;g127;281.0322165;369.1815791;965.0737691;258.43;258.43;4;4;911;0;5785.645;0;None;
128;g128;281.2192787;369.0045371;933.3609269;258.3;258.3;1;1;912;0;5520.878;0;None;
129;g129;15.91158167;15.91158167;182.9324262;11.15;11.15;2;2;914;0;182.139;0;None;
130;g130;2.09;2.09;0.0;1.46;1.46;2;2;917;0;0.289;0;None;
131;g131;21.70925241;21.91;336.2299947;15.34;15.34;2;2;919;0;191.974;0;None;
132;g132;1.99;1.99;0.0;1.39;1.39;2;2;920;0;0.23;0;None;
133;g133;62.91114853;63.73;518.8743335;44.61;44.61;2;2;929;0;51.448;0;None;
134;g134;2.49;2.49;0.0;1.74;1.74;4;4;959;0;0.4;0;None;
135;g135;0.67;0.67;19.09569489;0.47;0.47;1;1;968;0;0.0;0;None;
136;g136;3.78;3.98;34.812949569999994;2.79;2.79;4;4;993;0;1.321;0;None;
137;g137;1.99;1.99;0.0;1.39;1.39;2;2;994;0;0.169;0;None;
138;g138;20.91179351;95.8459455;285.3420623;67.09;67.09;1;1;995;0;646.51;0;None;
139;g139;20.0;49.11117448;77.05375759;34.38;34.38;1;1;996;0;561.75;0;None;
140;g140;20.0;48.94458492;81.77947735;34.26;34.26;1;1;997;0;324.468;0;None;
141;g141;4.07;4.28;4.723949858;3.0;3.0;1;1;1004;0;0.884;0;None;
142;g142;0.1;0.1;8.900411092;0.07;0.07;4;4;1024;0;0.0;0;None;
143;g143;24.76731285;24.9;525.3184398;17.43;17.43;4;4;1027;0;415.765;0;None;
144;g144;0.0;0.0;0.0;0.0;0.0;1;1;1028;0;0.394;0;None;
145;g145;24.7723245;24.9;483.475661;17.43;17.43;4;4;1029;0;316.679;0;None;
146;g146;59.24452479;59.76;641.8814343;41.83;41.83;4;4;1053;0;76.423;0;None;
147;g147;29.51409164;29.51409164;288.9993299;20.66;20.66;2;2;1054;0;1.449;0;None;
148;g148;7.922767049;7.922767049;56.20432542;5.58;5.58;4;4;1105;0;11.552;0;None;
149;g149;22.79767847;22.91;480.3747242;16.04;16.04;4;4;1106;0;301.323;0;None;
150;g150;0.0;0.0;0.0;0.0;0.0;2;2;1107;0;143.043;0;None;
151;g151;42.58;44.82;350.9807093;31.37;31.37;4;4;1138;0;321.932;0;None;
152;g152;89.47201568;226.3035772;297.934643;158.41;158.41;4;4;1140;0;2439.039;0;None;
153;g153;84.35651402;223.3239597;244.372876;156.33;156.33;1;1;1141;0;3405.196;0;None;
154;g154;37.23807571;37.23807571;0.0;26.07;26.07;4;4;1175;0;77.72;0;None;
155;g155;50.7909727;118.5443756;288.3060122;82.98;82.98;2;2;1182;0;914.738;0;None;
156;g156;46.94793219;119.0237928;257.6077022;83.32;83.32;4;4;1183;0;1043.896;0;None;
157;g157;47.39624048;118.8758676;282.3404238;83.21;83.21;1;1;1184;0;981.304;0;None;
158;g158;106.56;106.56;0.0;74.59;74.59;4;4;1191;0;125.639;0;None;
159;g159;112.8210726;244.4192801;404.771529;171.09;171.09;4;4;1192;0;2308.546;0;None;
160;g160;99.59;99.59;0.0;69.71;69.71;4;4;1201;0;86.495;0;None;
161;g161;99.59;99.59;0.0;69.71;69.71;2;2;1202;0;120.062;0;None;
162;g162;99.59;99.59;0.0;69.71;69.71;2;2;1203;0;90.315;0;None;
163;g163;50.60888123;50.60888123;506.7403968;35.43;35.43;1;1;1232;0;54.278;0;None;
164;g164;14.86939699;14.86939699;162.6761465;10.46;10.46;2;2;1233;0;22.575;0;None;
165;g165;18.32547176;18.92;232.5527128;13.24;13.24;4;4;1244;0;87.62;0;None;
166;g166;15.80687343;15.93;193.1374417;11.15;11.15;2;2;1247;0;173.303;0;None;
167;g167;192.9793723;192.9793723;0.0;135.09;135.09;1;1;1250;0;454.951;0;None;
168;g168;0.48;0.48;15.07385661;0.34;0.34;2;2;1268;0;0.0;0;None;
169;g169;0.95;0.95;27.53111424;0.67;0.67;1;1;1316;0;0.0;0;None;
170;g170;1.32;1.32;33.10433589;0.93;0.93;4;4;1325;0;0.0;0;None;
171;g171;1.435131988;1.435131988;2.954020555;1.01;1.01;4;4;1349;0;0.0;0;None;
172;g172;0.95;0.95;15.52187974;0.67;0.67;1;1;1356;0;0.0;0;None;
173;g173;0.76;0.76;13.45264666;0.54;0.54;4;4;1359;0;0.0;0;None;
174;g174;0.0;0.0;0.0;0.0;0.0;2;2;1393;0;67.062;0;None;
175;g175;4.07;4.28;5.856270409;3.0;3.0;4;4;1403;0;1.389;0;None;
176;g176;85.65897752;365.7668408;330.5334918;256.04;256.04;4;4;1416;0;3306.934;0;None;
177;g177;82.70383816;115.912169;596.8589052;81.14;81.14;1;1;1417;0;816.921;0;None;
178;g178;8.769702382;19.1648797;117.3341656;13.42;13.42;4;4;1418;0;374.71;0;None;
179;g179;20.0;495.0;363.0418778;346.5;346.5;2;2;1426;0;628.14;0;None;
180;g180;0.19;0.19;18.37035271;0.13;0.13;4;4;1429;0;0.0;0;None;
181;g181;0.57;0.57;21.87117616;0.4;0.4;2;2;1469;0;0.0;0;None;
182;g182;2.09;2.09;0.0;1.46;1.46;4;4;1475;0;0.233;0;None;
183;g183;29.94163563;31.09045842;275.7270503;21.76;21.76;1;1;1504;0;37.998;0;None;
184;g184;47.89535737;47.89535737;589.7655954;33.58;33.58;1;1;1505;0;100.509;0;None;
185;g185;0.0;0.0;0.0;0.0;0.0;2;2;1514;0;0.443;0;None;
186;g186;0.29;0.29;18.24981837;0.21;0.21;4;4;1534;0;0.0;0;None;
187;g187;177.0231263;211.1246882;669.6698091;147.79;147.79;4;4;1536;0;1023.881;0;None;
188;g188;182.325868;206.8765912;681.9341195;144.81;144.81;4;4;1537;0;779.552;0;None;
189;g189;72.38957812;213.4429578;202.528908;149.41;149.41;1;1;1538;0;2441.794;0;None;
190;g190;8.96;8.96;0.0;6.27;6.27;1;1;1542;0;6.217;0;None;
191;g191;1.14;1.14;34.98713293;0.82;0.82;1;1;1543;0;0.0;0;None;
192;g192;1.74495241;1.74495241;9.102985435;1.25;1.25;1;1;1550;0;0.135;0;None;
193;g193;53.4342239;53.4342239;547.9959285;37.42;37.42;1;1;1566;0;65.023;0;None;
194;g194;62.10123971;63.74;528.4946695;44.62;44.62;4;4;1587;0;97.874;0;None;
195;g195;17.27007385;17.43;193.248983;12.2;12.2;4;4;1600;0;140.265;0;None;
196;g196;44.34449355;119.263911;334.5849217;83.48;83.48;1;1;1602;0;1103.671;0;None;
197;g197;48.82793297;118.6524543;300.9976635;83.06;83.06;1;1;1603;0;932.493;0;None;
198;g198;0.29;0.29;30.46366869;0.2;0.2;4;4;1609;0;0.0;0;None;
199;g199;2.0;2.0;0.0;1.4;1.4;2;2;1617;0;0.244;0;None;
200;g200;1.52;1.52;3.193970022;1.09;1.09;2;2;1620;0;0.0;0;None;
201;g201;1.52;1.52;3.926297598;1.1;1.1;4;4;1627;0;0.0;0;None;
202;g202;0.48;0.48;18.70401;0.34;0.34;2;2;1630;0;0.0;0;None;
203;g203;0.1;0.1;20.36470428;0.07;0.07;4;4;1635;0;0.0;0;None;
204;g204;28.96671754;29.86039036;227.4439491;20.9;20.9;2;2;1638;0;59.788;0;None;
205;g205;147.6762679;147.6762679;1176.648766;103.39;103.39;4;4;1664;0;898.23;0;None;
206;g206;49.69811064;49.69811064;524.5687265;34.8;34.8;1;1;1669;0;52.519;0;None;
207;g207;48.20236351;48.20236351;663.7567482;33.76;33.76;1;1;1673;0;41.175;0;None;
208;g208;86.73878699;86.73878699;0.0;60.72;60.72;1;1;1674;0;101.691;0;None;
209;g209;0.0;0.0;0.0;0.0;0.0;1;1;1679;0;0.337;0;None;
210;g210;0.0;0.0;0.0;0.0;0.0;1;1;1683;0;0.449;0;None;
211;g211;0.0;0.0;0.0;0.0;0.0;1;1;1685;0;0.159;0;None;
212;g212;48.60844798;48.60844798;783.4503116;34.04;34.04;1;1;1686;0;84.01;0;None;
213;g213;2.8;2.8;0.0;1.96;1.96;1;1;1698;0;0.635;0;None;
214;g214;0.48;0.48;15.33541211;0.34;0.34;4;4;1700;0;0.0;0;None;
215;g215;14.99361236;14.99361236;180.2599307;10.5;10.5;1;1;1706;0;68.192;0;None;
216;g216;0.0;0.0;0.0;0.0;0.0;4;4;1710;0;0.606;0;None;
217;g217;110.0;110.0;0.0;77.0;77.0;2;2;1712;0;81.814;0;None;
218;g218;2.023022322;2.023022322;16.18926985;1.47;1.47;2;2;1717;0;0.272;0;None;
219;g219;1.8;1.8;0.0;1.26;1.26;1;1;1719;0;0.153;0;None;
220;g220;3.33;3.5;46.97359574;2.45;2.45;1;1;1726;0;0.773;0;None;
221;g221;2.7;2.7;0.0;1.89;1.89;1;1;1728;0;0.532;0;None;
222;g222;1.33;1.33;22.56898494;0.96;0.96;2;2;1730;0;0.0;0;None;
223;g223;0.76;0.76;22.81388223;0.55;0.55;1;1;1734;0;0.0;0;None;
224;g224;0.0;0.0;0.0;0.0;0.0;1;1;1735;0;0.247;0;None;
225;g225;0.0;0.0;0.0;0.0;0.0;1;1;1739;0;0.655;0;None;
226;g226;0.38;0.38;7.009790039;0.27;0.27;4;4;1742;0;0.0;0;None;
227;g227;5.7;5.7;73.24568031;4.0;4.0;1;1;1749;0;0.0;0;None;
228;g228;1.62;1.62;3.7680972269999997;1.14;1.14;4;4;1758;0;0.045;0;None;
229;g229;21.40984021;53.01220458;115.1981961;37.11;37.11;4;4;1760;0;462.634;0;None;
230;g230;38.28351645;72.07251293;405.5895651;50.45;50.45;1;1;1761;0;2549.752;0;None;
231;g231;20.0;48.82363995;86.30247616000001;34.18;34.18;4;4;1763;0;90.638;0;None;
232;g232;20.0;49.08456084;78.69660881;34.36;34.36;2;2;1764;0;481.866;0;None;
233;g233;3.8;4.0;28.73156332;2.8;2.8;4;4;1768;0;1.667;0;None;
234;g234;0.0;0.0;0.0;0.0;0.0;2;2;1788;0;0.122;0;None;
235;g235;0.0;0.0;0.0;0.0;0.0;1;1;1793;0;0.008;0;None;
236;g236;1.43;1.43;2.8931860690000004;1.03;1.03;1;1;1799;0;0.0;0;None;
237;g237;2.504274581;2.504274581;19.6058466;1.82;1.82;4;4;1807;0;0.324;0;None;
238;g238;1.14;1.14;22.16713774;0.8;0.8;4;4;1844;0;0.0;0;None;
239;g239;1.14;1.14;28.790466770000002;0.81;0.81;1;1;1845;0;0.0;0;None;
240;g240;1.14;1.14;20.70603106;0.8;0.8;4;4;1870;0;0.0;0;None;
241;g241;0.57;0.57;14.75458327;0.4;0.4;4;4;1871;0;0.0;0;None;
242;g242;3.8;4.0;26.8347197;2.8;2.8;4;4;1874;0;1.558;0;None;
243;g243;0.48;0.48;14.04048958;0.34;0.34;2;2;1875;0;0.0;0;None;
244;g244;73.51451834;199.548718;169.34766090000002;139.68;139.68;2;2;1882;0;2411.461;0;None;
245;g245;71.76414842;199.971577;130.3383705;139.98;139.98;4;4;1883;0;1718.109;0;None;
246;g246;1.43;1.43;3.266649373;1.03;1.03;4;4;1894;0;0.0;0;None;
247;g247;0.29;0.29;23.39029214;0.2;0.2;4;4;1895;0;0.0;0;None;
248;g248;16.69457071;17.0;224.3040126;11.9;11.9;1;1;1904;0;136.673;0;None;
249;g249;5.7;5.7;36.26355043;4.05;4.05;1;1;1918;0;0.0;0;None;
250;g250;49.17134238;49.17134238;799.6318756;34.42;34.42;1;1;1921;0;58.194;0;None;
251;g251;2.5;2.5;0.0;1.75;1.75;2;2;1932;0;0.405;0;None;
252;g252;2.0;2.0;0.0;1.4;1.4;1;1;1940;0;0.264;0;None;
253;g253;5.7;5.7;23.556988999999998;4.03;4.03;4;4;1947;0;0.0;0;None;
254;g254;1.43;1.43;2.947125414;1.04;1.04;2;2;1960;0;0.0;0;None;
255;g255;0.57;0.57;30.63191113;0.4;0.4;2;2;1961;0;0.0;0;None;
256;g256;0.57;0.57;10.61573325;0.4;0.4;2;2;1962;0;0.0;0;None;
257;g257;0.48;0.48;12.37881712;0.34;0.34;1;1;1964;0;0.0;0;None;
258;g258;0.0;0.0;0.0;0.0;0.0;4;4;1966;0;0.799;0;None;
259;g259;2.0;2.0;0.0;1.4;1.4;1;1;1970;0;0.244;0;None;
260;g260;3.33;3.5;35.3102614;2.45;2.45;1;1;1974;0;0.67;0;None;
261;g261;2.8;2.8;0.0;1.96;1.96;1;1;1976;0;0.754;0;None;
262;g262;0.0;0.0;0.0;0.0;0.0;1;1;1977;0;0.084;0;None;
263;g263;2.523386938;2.523386938;16.61437413;1.82;1.82;2;2;1993;0;0.271;0;None;
264;g264;21.0;21.0;0.0;14.7;14.7;4;4;1995;0;52.715;0;None;
265;g265;0.19;0.19;24.83543503;0.14;0.14;1;1;1996;0;0.0;0;None;
266;g266;0.38;0.38;19.86823153;0.27;0.27;2;2;1998;0;0.0;0;None;
267;g267;194.7671132;194.7671132;0.0;136.34;136.34;4;4;2010;0;113.252;0;None;
268;g268;79.29566821;81.73697651;294.817967;57.22;57.22;1;1;2021;0;94.74;0;None;
269;g269;77.08882503;79.40107112;376.8964375;55.58;55.58;4;4;2022;0;109.982;0;None;
270;g270;24.8157539;25.0;519.5520608;17.5;17.5;2;2;2026;0;419.899;0;None;
271;g271;0.0;0.0;0.0;0.0;0.0;1;1;2027;0;58.809;0;None;
272;g272;5.32;5.32;0.0;3.72;3.72;4;4;2033;0;1.189;0;None;
273;g273;0.48;0.48;22.3556113;0.34;0.34;2;2;2034;0;0.0;0;None;
274;g274;0.38;0.38;19.12545406;0.27;0.27;4;4;2036;0;0.0;0;None;
275;g275;0.95;0.95;22.30915659;0.67;0.67;1;1;2046;0;0.0;0;None;
276;g276;0.29;0.29;9.947378415;0.2;0.2;2;2;2085;0;0.0;0;None;
277;g277;0.48;0.48;23.68535575;0.34;0.34;1;1;2088;0;0.0;0;None;
278;g278;17.80114185;18.0;248.6345139;12.6;12.6;2;2;2099;0;135.353;0;None;
279;g279;0.95;0.95;24.91406066;0.67;0.67;2;2;2106;0;0.0;0;None;
280;g280;0.0;0.0;0.0;0.0;0.0;1;1;2107;0;0.13;0;None;
281;g281;0.57;0.57;24.93257011;0.4;0.4;2;2;2108;0;0.0;0;None;
282;g282;0.0;0.0;0.0;0.0;0.0;1;1;2115;0;0.469;0;None;
283;g283;110.0;110.0;0.0;77.0;77.0;1;1;2119;0;112.858;0;None;
284;g284;0.95;0.95;19.98753302;0.67;0.67;2;2;2121;0;0.0;0;None;
285;g285;0.0;0.0;0.0;0.0;0.0;4;4;2127;0;0.369;0;None;
286;g286;47.84288825;47.84288825;501.3691001;33.51;33.51;4;4;2138;0;50.512;0;None;
287;g287;39.8028169;39.8028169;0.0;27.86;27.86;2;2;2139;0;134.291;0;None;
288;g288;7.392802159;7.7;32.23273437;5.39;5.39;4;4;2140;0;2.431;0;None;
289;g289;0.67;0.67;7.935739064000001;0.48;0.48;1;1;2153;0;0.0;0;None;
290;g290;0.0;0.0;0.0;0.0;0.0;4;4;2159;0;45.783;0;None;
