<BEGIN>
Bus/Hour;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;
Bus21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus24;7.437874662;7.458700711;7.198146766;7.258611199;7.058715045;7.080597062;7.068554336;7.13146447;7.203671941;7.267064254;7.550131792;7.578067279;8.555559094;8.568392433;9.311559983;9.404675583;9.637290676;9.647891696;9.751679525;9.826767458;9.739196098;9.772309365;9.860794582;9.86375282;9.840357027;9.862989848;9.935696351;10.02213691;9.75803969;9.765846122;9.685214134;9.735577247;9.946611155;9.95954175;9.992046132;10.05;
Bus25;7.437874662;7.458700711;7.198146766;7.258611199;7.058715045;7.080597062;7.068554336;7.13146447;7.203671941;7.267064254;7.550131792;7.578067279;8.555559094;8.568392433;9.311559983;9.404675583;9.637290676;9.647891696;9.751679525;9.826767458;9.739196098;9.772309365;9.860794582;9.86375282;9.840357027;9.862989848;9.935696351;10.02213691;9.75803969;9.765846122;9.685214134;9.735577247;9.946611155;9.95954175;9.992046132;10.05;
Bus26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus37;36.02743667;36.12831349;34.86624722;35.1591237;34.19087049;34.29686218;34.23852986;34.54325277;34.89300996;35.20006844;36.57118563;36.70649902;41.44125539;41.50341728;45.10315821;45.55418979;46.68092638;46.7322754;47.23500092;47.59871043;47.17453394;47.33492735;47.76353037;47.77785943;47.66453533;47.77416376;48.12633815;48.54503729;47.26580817;47.30362082;46.91305712;47.15700502;48.17920707;48.24184004;48.39928415;48.68;
Bus38;40.36434667;40.47736684;39.06337558;39.39150794;38.30669836;38.42544913;38.36009487;38.70149972;39.09335996;39.43738153;40.97355104;41.12515318;46.42986995;46.49951475;50.53258522;51.03791107;52.30028194;52.35781225;52.92105486;53.32854698;52.85330897;53.03301022;53.51320761;53.52926157;53.40229575;53.52512103;53.91968945;54.38879075;52.95557062;52.99793507;52.56035611;52.83366996;53.97892263;54.04909523;54.22549215;54.54;
Bus39;14.87574932;14.91740142;14.39629353;14.5172224;14.11743009;14.16119412;14.13710867;14.26292894;14.40734388;14.53412851;15.10026358;15.15613456;17.11111819;17.13678487;18.62311997;18.80935117;19.27458135;19.29578339;19.50335905;19.65353492;19.4783922;19.54461873;19.72158916;19.72750564;19.68071405;19.7259797;19.8713927;20.04427382;19.51607938;19.53169224;19.37042827;19.47115449;19.89322231;19.9190835;19.98409226;20.1;
Bus40;44.6198471;44.74478267;43.18171826;43.54444469;42.34526667;42.476537;42.40429263;42.78169083;43.21486381;43.59515461;45.29327818;45.46086331;51.32484157;51.40182883;55.86009466;56.41869561;57.81415471;57.87775028;58.50037399;58.95082687;58.42548585;58.6241325;59.15495575;59.17270224;59.03235076;59.16812517;59.60429184;60.12284918;58.53852865;58.58535947;58.10164777;58.40377634;59.66976981;59.74734051;59.94233446;60.29;
Bus41;44.6198471;44.74478267;43.18171826;43.54444469;42.34526667;42.476537;42.40429263;42.78169083;43.21486381;43.59515461;45.29327818;45.46086331;51.32484157;51.40182883;55.86009466;56.41869561;57.81415471;57.87775028;58.50037399;58.95082687;58.42548585;58.6241325;59.15495575;59.17270224;59.03235076;59.16812517;59.60429184;60.12284918;58.53852865;58.58535947;58.10164777;58.40377634;59.66976981;59.74734051;59.94233446;60.29;
Bus42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus54;2.39048111;2.397174457;2.313434234;2.332867082;2.26862185;2.275654578;2.27178413;2.292003009;2.315209987;2.335583835;2.42655977;2.435538041;2.749697102;2.753821648;2.992670522;3.022597227;3.097358098;3.100765192;3.134121877;3.158254616;3.130109791;3.140752164;3.169190696;3.170141454;3.162622209;3.16989624;3.193263603;3.221044997;3.13616599;3.138674923;3.112760363;3.128946717;3.196771545;3.200927348;3.211374031;3.23;
Bus55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus57;19.33107325;19.38520026;18.70801926;18.86516662;18.34563552;18.40250699;18.37120789;18.53471164;18.72237921;18.88713615;19.62283009;19.69543456;22.23594065;22.26929456;24.20079072;24.44279863;25.04736641;25.07491852;25.3446636;25.53981751;25.31221911;25.39828066;25.62825418;25.63594265;25.57513687;25.63395968;25.82292425;26.04758369;25.3611937;25.38148266;25.17191972;25.3028137;25.85129188;25.88489856;25.96937761;26.12;
Bus58;40.1571223;40.26956225;38.8628302;39.18927798;38.11003765;38.22817876;38.16316003;38.50281215;38.89266065;39.23491606;40.76319911;40.91402294;46.19150611;46.26079337;50.27315867;50.77589026;52.03178031;52.08901527;52.64936627;53.05476639;52.58196819;52.76074688;53.238479;53.25445055;53.12813654;53.25033126;53.64287403;54.10956704;52.68370483;52.7258518;52.29051929;52.56242999;53.70180311;53.77161546;53.94710678;54.26;
Bus59;9.665536625;9.692600128;9.354009628;9.432583309;9.17281776;9.201253495;9.185603943;9.267355818;9.361189606;9.443568075;9.811415045;9.84771728;11.11797033;11.13464728;12.10039536;12.22139931;12.52368321;12.53745926;12.6723318;12.76990876;12.65610956;12.69914033;12.81412709;12.81797133;12.78756843;12.81697984;12.91146212;13.02379184;12.68059685;12.69074133;12.58595986;12.65140685;12.92564594;12.94244928;12.9846888;13.06;
Bus60;19.33107325;19.38520026;18.70801926;18.86516662;18.34563552;18.40250699;18.37120789;18.53471164;18.72237921;18.88713615;19.62283009;19.69543456;22.23594065;22.26929456;24.20079072;24.44279863;25.04736641;25.07491852;25.3446636;25.53981751;25.31221911;25.39828066;25.62825418;25.63594265;25.57513687;25.63395968;25.82292425;26.04758369;25.3611937;25.38148266;25.17191972;25.3028137;25.85129188;25.88489856;25.96937761;26.12;
Bus61;19.33107325;19.38520026;18.70801926;18.86516662;18.34563552;18.40250699;18.37120789;18.53471164;18.72237921;18.88713615;19.62283009;19.69543456;22.23594065;22.26929456;24.20079072;24.44279863;25.04736641;25.07491852;25.3446636;25.53981751;25.31221911;25.39828066;25.62825418;25.63594265;25.57513687;25.63395968;25.82292425;26.04758369;25.3611937;25.38148266;25.17191972;25.3028137;25.85129188;25.88489856;25.96937761;26.12;
Bus62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus70;9.665536625;9.692600128;9.354009628;9.432583309;9.17281776;9.201253495;9.185603943;9.267355818;9.361189606;9.443568075;9.811415045;9.84771728;11.11797033;11.13464728;12.10039536;12.22139931;12.52368321;12.53745926;12.6723318;12.76990876;12.65610956;12.69914033;12.81412709;12.81797133;12.78756843;12.81697984;12.91146212;13.02379184;12.68059685;12.69074133;12.58595986;12.65140685;12.92564594;12.94244928;12.9846888;13.06;
Bus71;9.665536625;9.692600128;9.354009628;9.432583309;9.17281776;9.201253495;9.185603943;9.267355818;9.361189606;9.443568075;9.811415045;9.84771728;11.11797033;11.13464728;12.10039536;12.22139931;12.52368321;12.53745926;12.6723318;12.76990876;12.65610956;12.69914033;12.81412709;12.81797133;12.78756843;12.81697984;12.91146212;13.02379184;12.68059685;12.69074133;12.58595986;12.65140685;12.92564594;12.94244928;12.9846888;13.06;
Bus72;9.665536625;9.692600128;9.354009628;9.432583309;9.17281776;9.201253495;9.185603943;9.267355818;9.361189606;9.443568075;9.811415045;9.84771728;11.11797033;11.13464728;12.10039536;12.22139931;12.52368321;12.53745926;12.6723318;12.76990876;12.65610956;12.69914033;12.81412709;12.81797133;12.78756843;12.81697984;12.91146212;13.02379184;12.68059685;12.69074133;12.58595986;12.65140685;12.92564594;12.94244928;12.9846888;13.06;
Bus73;19.33107325;19.38520026;18.70801926;18.86516662;18.34563552;18.40250699;18.37120789;18.53471164;18.72237921;18.88713615;19.62283009;19.69543456;22.23594065;22.26929456;24.20079072;24.44279863;25.04736641;25.07491852;25.3446636;25.53981751;25.31221911;25.39828066;25.62825418;25.63594265;25.57513687;25.63395968;25.82292425;26.04758369;25.3611937;25.38148266;25.17191972;25.3028137;25.85129188;25.88489856;25.96937761;26.12;
Bus74;110.7984294;111.108665;107.2273186;108.1280281;105.1502716;105.4762374;105.2968428;106.2339847;107.3096245;108.2539492;112.4706697;112.8868112;127.448035;127.6392071;138.7098154;140.0969136;143.5620684;143.7199867;145.2660639;146.3846125;145.0801043;145.5733766;146.8914982;146.9355656;146.5870498;146.9242;148.0072737;149.294937;145.3608082;145.4770968;144.275961;145.026196;148.1698663;148.3624871;148.8466892;149.71;
Bus75;21.56613608;21.62652127;20.87104445;21.04636123;20.46676183;20.53020879;20.49529088;20.67769897;20.88706471;21.07087088;21.89162591;21.97262493;24.80686488;24.84407517;26.99889133;27.26888025;27.94334829;27.97408597;28.27501904;28.49273669;28.23882331;28.33483531;28.59139842;28.59997584;28.53213968;28.5977636;28.80857629;29.0592109;28.29346035;28.31609512;28.08230247;28.22833045;28.84022379;28.87771608;28.97196262;29.14;
Bus76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus80;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
