<BEGIN>;
<Hydro plants>;
ID;Name;Minimum reservoir volume (hm3);Maximum reservoir volume (hm3);Name of downriver reservoir;Water travelling time (h);Run-of-river plant? TRUE or FALSE;Minimum forebay level (m);Maximum forebay level (m);Maximum spillage (m3/s);Basin;Influence of spillage on the HPF? Yes or No;Maximum spillage - HPF;Downriver plant of bypass discharge;Maximum bypass discharge (m3/s);Water travel time in the bypass process (h);Downriver reservoir of pump units;Upriver reservoir of pump units;Water travel time in pumping (h);Comments
</Hydro plants>;
<Thermal plants>;
ID;Name;Minimum power output (MW);Maximum power output (MW);Unitary linear cost ($/MW);Ramp-up limit (MW/h);Ramp-down limit (MW/h);Minimum up-time (h);Minimum down-time (h);Bus id;Constant cost ($);Start-up cost ($);Shut-down cost ($);Reserve eligibility;Comments
42;g42;77.03807664;118.1498884;513.96062;82.7;82.7;2;2;117;0;1125.093;0;None;
43;g43;85.82021321;106.8328801;787.9069198;74.78;74.78;4;4;118;0;495.038;0;None;
44;g44;188.7934331;194.0464429;711.5213601;135.83;135.83;4;4;125;0;434.736;0;None;
45;g45;187.4680585;217.1707426;785.1133491;152.02;152.02;1;1;126;0;577.972;0;None;
46;g46;194.1249851;199.2917563;718.747135;139.5;139.5;4;4;126;0;411.359;0;None;
47;g47;176.7635437;218.1955321;722.0745418;152.74;152.74;1;1;127;0;1677.36;0;None;
48;g48;195.015136;203.8240231;752.9365073;142.68;142.68;4;4;127;0;326.911;0;None;
53;g53;113.6018648;117.4236891;666.5433739;82.2;82.2;2;2;134;0;546.075;0;None;
54;g54;116.9326481;119.7255847;640.6963306;83.81;83.81;2;2;134;0;240.248;0;None;
55;g55;119.3771085;120.0;887.9672798;84.0;84.0;1;1;135;0;289.783;0;None;
56;g56;30.0;45.99504717;158.1109513;32.2;32.2;4;4;146;0;295.174;0;None;
57;g57;30.0;45.07618361;249.19645490000002;31.55;31.55;2;2;146;0;579.367;0;None;
58;g58;100.1727689;117.2518855;662.9794885;82.08;82.08;2;2;147;0;268.52;0;None;
59;g59;112.7212299;214.4463256;353.32267229999997;150.11;150.11;2;2;148;0;1566.142;0;None;
60;g60;171.9729471;196.6493019;821.0314563999999;137.65;137.65;4;4;148;0;191.403;0;None;
61;g61;178.4438469;196.3651005;774.968282;137.46;137.46;2;2;148;0;85.874;0;None;
62;g62;121.204213;212.718247;383.1090164;148.9;148.9;4;4;148;0;1742.858;0;None;
63;g63;118.3958478;213.5723308;364.3068181;149.5;149.5;2;2;150;0;1796.058;0;None;
64;g64;123.7934777;212.0723268;385.7978292;148.45;148.45;1;1;151;0;1774.046;0;None;
65;g65;101.6367561;217.7083408;293.0887307;152.4;152.4;2;2;151;0;1903.157;0;None;
66;g66;100.6496728;233.1747767;311.3140968;163.22;163.22;2;2;155;0;2054.598;0;None;
67;g67;101.0314902;233.2318942;313.0974685;163.26;163.26;2;2;155;0;2039.549;0;None;
68;g68;156.6238869;196.3040448;732.1729333;137.41;137.41;4;4;155;0;439.924;0;None;
69;g69;150.3874922;255.567944;338.8385751;178.9;178.9;4;4;155;0;3679.233;0;None;
70;g70;153.4865944;197.7995383;667.6691589;138.46;138.46;4;4;156;0;598.518;0;None;
71;g71;155.6459765;196.4504215;732.1553377;137.52;137.52;1;1;156;0;468.411;0;None;
72;g72;132.0563921;199.9271662;599.1473436;139.95;139.95;4;4;156;0;1098.066;0;None;
73;g73;135.4299137;199.0397099;621.2341557;139.33;139.33;4;4;156;0;998.96;0;None;
74;g74;132.354718;200.0707468;583.5800015;140.05;140.05;2;2;159;0;1113.907;0;None;
75;g75;184.7067481;193.3488801;810.7634346999998;135.34;135.34;2;2;165;0;112.57;0;None;
76;g76;183.2980714;191.8454243;736.374617;134.29;134.29;4;4;165;0;149.456;0;None;
77;g77;183.6690815;192.2304053;750.6399619;134.56;134.56;2;2;166;0;140.782;0;None;
78;g78;184.5217896;193.4618043;814.9149297;135.42;135.42;1;1;165;0;96.919;0;None;
83;g83;37.079;37.079;0.0;25.96;25.96;2;2;215;0;123.188;0;None;
84;g84;33.708;33.708;0.0;23.6;23.6;4;4;215;0;35.117;0;None;
85;g85;33.708;33.708;0.0;23.6;23.6;1;1;215;0;21.474;0;None;
86;g86;15.506;15.506;223.1496334;10.85;10.85;1;1;215;0;99.176;0;None;
87;g87;0.0;0.0;0.0;0.0;0.0;4;4;229;0;0.0;0;None;
88;g88;0.0;0.0;0.0;0.0;0.0;1;1;230;0;0.0;0;None;
89;g89;0.0;0.0;0.0;0.0;0.0;2;2;239;0;0.64;0;None;
90;g90;290.9924328;369.442586;1009.046075;258.61;258.61;1;1;246;0;7010.337;0;None;
91;g91;2.0;2.0;0.0;1.4;1.4;1;1;291;0;0.233;0;None;
92;g92;2.0;2.0;0.0;1.4;1.4;2;2;294;0;0.236;0;None;
93;g93;9.167;9.167;0.0;6.42;6.42;2;2;306;0;14.334;0;None;
94;g94;16.296;16.296;217.959464;11.41;11.41;4;4;306;0;128.18;0;None;
95;g95;0.0;0.0;0.0;0.0;0.0;2;2;306;0;144.987;0;None;
96;g96;9.167;9.167;0.0;6.42;6.42;2;2;306;0;20.168;0;None;
97;g97;9.167;9.167;0.0;6.42;6.42;4;4;306;0;17.606;0;None;
98;g98;36.5;36.5;0.0;25.55;25.55;4;4;307;0;98.736;0;None;
99;g99;36.5;36.5;0.0;25.55;25.55;4;4;307;0;153.915;0;None;
100;g100;32.0;32.0;494.6714021;22.4;22.4;1;1;308;0;56.081;0;None;
101;g101;40.0;40.0;0.0;28.0;28.0;2;2;308;0;143.031;0;None;
102;g102;35.0;35.0;0.0;24.5;24.5;2;2;310;0;98.351;0;None;
103;g103;75.0;75.0;284.696225;52.5;52.5;1;1;310;0;119.135;0;None;
104;g104;45.0;45.0;346.1094752;31.5;31.5;2;2;311;0;283.765;0;None;
105;g105;2.0;2.0;0.0;1.4;1.4;4;4;319;0;0.178;0;None;
106;g106;1.0;1.0;32.36557664;0.7;0.7;4;4;345;0;0.0;0;None;
107;g107;40.0;40.0;0.0;28.0;28.0;2;2;362;0;67.412;0;None;
108;g108;40.0;40.0;0.0;28.0;28.0;4;4;363;0;41.276;0;None;
110;g110;46.0;46.0;445.2905963;32.2;32.2;4;4;364;0;286.169;0;None;
111;g111;40.0;40.0;0.0;28.0;28.0;4;4;365;0;102.695;0;None;
112;g112;40.0;40.0;0.0;28.0;28.0;4;4;365;0;144.599;0;None;
113;g113;1.0;1.0;16.59361165;0.7;0.7;2;2;368;0;0.0;0;None;
114;g114;17.813193;51.95072655;95.31459583999998;36.37;36.37;1;1;382;0;268.553;0;None;
115;g115;130.8819977;220.4032932;541.7509655;154.28;154.28;4;4;382;0;1524.931;0;None;
116;g116;17.07489953;51.91765911;97.28168234;36.34;36.34;1;1;383;0;125.232;0;None;
117;g117;2.5;2.5;0.0;1.75;1.75;4;4;386;0;0.438;0;None;
118;g118;1.0;1.0;23.13541589;0.7;0.7;4;4;395;0;0.0;0;None;
119;g119;4.0;4.0;18.24805087;2.8;2.8;2;2;421;0;1.652;0;None;
120;g120;0.0;0.0;0.0;0.0;0.0;1;1;426;0;0.319;0;None;
121;g121;0.0;0.0;0.0;0.0;0.0;4;4;431;0;0.033;0;None;
122;g122;2.0;2.0;0.0;1.4;1.4;1;1;440;0;0.221;0;None;
123;g123;3.5;3.5;40.68768408;2.45;2.45;2;2;447;0;0.818;0;None;
124;g124;3.5;3.5;44.00289304;2.45;2.45;1;1;447;0;0.943;0;None;
126;g126;1.4;1.4;31.06658955;0.98;0.98;1;1;482;0;0.0;0;None;
127;g127;0.0;0.0;0.0;0.0;0.0;2;2;490;0;0.308;0;None;
129;g129;0.5;0.5;32.67500991;0.35;0.35;2;2;533;0;0.0;0;None;
130;g130;35.89;35.89;1644.467122;25.12;25.12;2;2;534;0;107.21;0;None;
131;g131;22.086;22.086;342.6431138;15.46;15.46;1;1;534;0;418.445;0;None;
132;g132;22.086;22.086;432.055348;15.46;15.46;2;2;534;0;283.451;0;None;
133;g133;72.469;72.469;190.1457085;50.73;50.73;2;2;534;0;107.055;0;None;
134;g134;72.469;72.469;298.998125;50.73;50.73;4;4;534;0;204.397;0;None;
135;g135;24.573;24.573;474.5246308;17.2;17.2;1;1;535;0;358.756;0;None;
136;g136;23.805;23.805;455.122396;16.66;16.66;2;2;535;0;524.831;0;None;
137;g137;95.99;95.99;0.0;67.19;67.19;2;2;535;0;69.124;0;None;
138;g138;80.631;80.631;307.2359606;56.44;56.44;2;2;535;0;100.717;0;None;
139;g139;1.0;1.0;8.890448011;0.7;0.7;2;2;549;0;0.0;0;None;
140;g140;25.724;25.724;559.7789463;18.01;18.01;2;2;557;0;419.945;0;None;
141;g141;21.184;21.184;321.9891818;14.83;14.83;4;4;557;0;193.266;0;None;
142;g142;19.671;19.671;0.0;13.77;13.77;1;1;557;0;35.954;0;None;
143;g143;22.697;22.697;465.4670116;15.89;15.89;4;4;557;0;357.378;0;None;
144;g144;25.724;25.724;529.2415075;18.01;18.01;2;2;557;0;526.164;0;None;
145;g145;31.032;31.032;353.236609;21.72;21.72;1;1;558;0;13.33;0;None;
146;g146;31.032;31.032;312.6902204;21.72;21.72;1;1;558;0;57.683;0;None;
147;g147;22.817;22.817;522.3553604;15.97;15.97;1;1;558;0;317.627;0;None;
148;g148;30.119;30.119;275.4385069;21.08;21.08;1;1;558;0;9.654;0;None;
149;g149;0.0;0.0;0.0;0.0;0.0;4;4;581;0;0.949;0;None;
150;g150;2.07;2.07;0.0;1.45;1.45;4;4;594;0;0.353;0;None;
151;g151;4.05;4.05;7.168373785;2.83;2.83;1;1;601;0;1.249;0;None;
152;g152;110.0;110.0;0.0;77.0;77.0;4;4;622;0;278.676;0;None;
154;g154;0.0;0.0;0.0;0.0;0.0;4;4;626;0;0.44;0;None;
155;g155;0.0;0.0;0.0;0.0;0.0;2;2;630;0;0.0;0;None;
156;g156;5.4;5.4;0.0;3.78;3.78;4;4;631;0;0.082;0;None;
157;g157;0.81;0.81;27.33840659;0.57;0.57;4;4;655;0;0.0;0;None;
158;g158;192.297293;214.310127;785.3978273;150.02;150.02;2;2;660;0;92.453;0;None;
159;g159;187.7799001;213.7560871;781.0228811;149.63;149.63;4;4;661;0;128.677;0;None;
160;g160;1.89;1.89;0.0;1.32;1.32;4;4;667;0;0.213;0;None;
161;g161;7.65;7.65;25.88761827;5.36;5.36;1;1;671;0;3.216;0;None;
162;g162;2.7;2.7;0.0;1.89;1.89;4;4;673;0;0.746;0;None;
163;g163;190.0;190.0;794.9771475999999;133.0;133.0;2;2;681;0;371.768;0;None;
164;g164;24.998;24.998;489.1310033;17.5;17.5;4;4;681;0;449.192;0;None;
165;g165;9.0;9.0;0.0;6.3;6.3;1;1;687;0;15.874;0;None;
166;g166;5.4;5.4;0.0;3.78;3.78;4;4;699;0;0.18;0;None;
167;g167;0.9;0.9;25.2366678;0.63;0.63;4;4;702;0;0.0;0;None;
168;g168;9.0;9.0;0.0;6.3;6.3;4;4;712;0;9.504;0;None;
169;g169;1.44;1.44;31.9713278;1.01;1.01;2;2;718;0;0.0;0;None;
170;g170;0.0;0.0;0.0;0.0;0.0;2;2;722;0;0.439;0;None;
171;g171;1.35;1.35;25.41595893;0.94;0.94;1;1;731;0;0.0;0;None;
172;g172;166.3976958;212.8414122;777.2536005;148.99;148.99;2;2;736;0;414.618;0;None;
173;g173;1.8;1.8;0.0;1.26;1.26;4;4;740;0;0.123;0;None;
174;g174;0.0;0.0;0.0;0.0;0.0;2;2;747;0;0.652;0;None;
175;g175;90.0;90.0;0.0;63.0;63.0;1;1;759;0;55.295;0;None;
177;g177;9.0;9.0;0.0;6.3;6.3;2;2;778;0;7.16;0;None;
178;g178;1.26;1.26;10.01244465;0.88;0.88;1;1;780;0;0.0;0;None;
179;g179;6.0;6.0;18.13759419;4.2;4.2;4;4;783;0;0.0;0;None;
180;g180;2.0;2.0;0.0;1.4;1.4;4;4;788;0;0.267;0;None;
185;g185;8.132014395;52.23710395;0.0;36.57;36.57;1;1;803;0;266.441;0;None;
186;g186;0.0;119.4970058;77.63123309;83.65;83.65;4;4;804;0;911.454;0;None;
188;g188;2.7;2.7;0.0;1.89;1.89;2;2;815;0;0.409;0;None;
189;g189;0.9;0.9;27.48229181;0.63;0.63;4;4;834;0;0.0;0;None;
190;g190;25.0;25.0;427.0850626;17.5;17.5;4;4;840;0;464.081;0;None;
191;g191;25.0;25.0;542.1097453;17.5;17.5;1;1;840;0;397.167;0;None;
192;g192;1.9;1.9;0.0;1.33;1.33;4;4;844;0;0.25;0;None;
193;g193;0.0;0.0;0.0;0.0;0.0;2;2;848;0;0.373;0;None;
194;g194;7.0;7.0;77.38680448;4.9;4.9;4;4;854;0;0.0;0;None;
195;g195;68.0;68.0;1499.544001;47.6;47.6;2;2;873;0;157.569;0;None;
199;g199;40.0;40.0;0.0;28.0;28.0;4;4;896;0;59.387;0;None;
200;g200;0.111;0.111;23.79083098;0.08;0.08;1;1;902;0;0.0;0;None;
202;g202;2.6;2.6;0.0;1.82;1.82;1;1;952;0;0.498;0;None;
204;g204;27.0;27.0;480.9248306;18.9;18.9;2;2;972;0;228.893;0;None;
206;g206;0.0;0.0;0.0;0.0;0.0;4;4;972;0;0.457;0;None;
207;g207;80.0;80.0;351.8984274;56.0;56.0;4;4;972;0;101.803;0;None;
208;g208;80.0;80.0;321.3852322;56.0;56.0;4;4;973;0;105.49;0;None;
209;g209;13.511;13.511;189.9301344;9.46;9.46;1;1;977;0;99.725;0;None;
210;g210;0.0;0.0;0.0;0.0;0.0;1;1;986;0;0.758;0;None;
211;g211;227.2629623;380.949455;836.660126;266.66;266.66;1;1;998;0;4505.97;0;None;
212;g212;226.8116129;365.0579455;855.6915232;255.54;255.54;1;1;999;0;4185.586;0;None;
213;g213;14.999;14.999;218.03652980000004;10.5;10.5;1;1;1002;0;91.229;0;None;
214;g214;110.0;110.0;0.0;77.0;77.0;4;4;1004;0;232.273;0;None;
215;g215;1.0;1.0;17.04892495;0.7;0.7;4;4;1007;0;0.0;0;None;
216;g216;15.011;15.011;192.0337772;10.51;10.51;1;1;1010;0;236.357;0;None;
217;g217;15.0;15.0;126.1252714;10.5;10.5;1;1;1012;0;16.66;0;None;
218;g218;20.0;20.0;0.0;14.0;14.0;4;4;1021;0;57.634;0;None;
219;g219;19.998;19.998;0.0;14.0;14.0;2;2;1022;0;43.258;0;None;
220;g220;19.998;19.998;0.0;14.0;14.0;2;2;1023;0;38.285;0;None;
221;g221;1.0;1.0;26.64871621;0.7;0.7;4;4;1076;0;0.0;0;None;
222;g222;1.0;1.0;24.96221733;0.7;0.7;2;2;1108;0;0.0;0;None;
225;g225;40.0;40.0;0.0;28.0;28.0;4;4;1111;0;131.007;0;None;
227;g227;4.0;4.0;22.23734841;2.8;2.8;2;2;1114;0;1.078;0;None;
228;g228;6.999;6.999;8.998535676;4.9;4.9;4;4;1129;0;0.0;0;None;
229;g229;20.0;20.0;0.0;14.0;14.0;1;1;1151;0;57.507;0;None;
230;g230;25.0;25.0;549.8631673;17.5;17.5;1;1;1152;0;606.451;0;None;
231;g231;20.0;20.0;0.0;14.0;14.0;1;1;1153;0;51.441;0;None;
234;g234;60.0;60.0;318.9622039;42.0;42.0;1;1;1178;0;78.526;0;None;
235;g235;60.0;60.0;481.0195236;42.0;42.0;1;1;1179;0;80.72;0;None;
236;g236;45.0;45.0;459.9622399;31.5;31.5;1;1;1179;0;255.862;0;None;
237;g237;15.0;15.0;187.4138796;10.5;10.5;1;1;1187;0;96.115;0;None;
238;g238;17.0;17.0;227.3059402;11.9;11.9;1;1;1187;0;170.742;0;None;
239;g239;7.01;7.01;104.1674989;4.91;4.91;4;4;1188;0;0.0;0;None;
240;g240;1.0;1.0;33.68324376;0.7;0.7;1;1;1226;0;0.0;0;None;
241;g241;25.0;25.0;494.54405870000005;17.5;17.5;4;4;1245;0;431.164;0;None;
242;g242;20.0;20.0;0.0;14.0;14.0;2;2;1246;0;47.291;0;None;
243;g243;0.0;0.0;0.0;0.0;0.0;2;2;1247;0;0.545;0;None;
244;g244;0.0;0.0;0.0;0.0;0.0;1;1;1279;0;0.0;0;None;
245;g245;50.0;50.0;807.7258729;35.0;35.0;1;1;1285;0;41.823;0;None;
246;g246;127.2691194;226.3384562;457.6999339;158.44;158.44;1;1;1286;0;1876.894;0;None;
247;g247;127.3321917;221.1986416;483.756675;154.84;154.84;2;2;1287;0;1881.202;0;None;
248;g248;0.2;0.2;19.67228223;0.14;0.14;1;1;1296;0;0.0;0;None;
249;g249;2.011;2.011;0.0;1.41;1.41;1;1;1330;0;0.321;0;None;
250;g250;20.0;20.0;0.0;14.0;14.0;1;1;1341;0;50.252;0;None;
251;g251;20.0;20.0;0.0;14.0;14.0;4;4;1342;0;42.94;0;None;
252;g252;81.51736359;101.4566727;453.6424925;71.02;71.02;1;1;1350;0;417.934;0;None;
253;g253;85.94173129;113.6736886;472.0356383;79.57;79.57;4;4;1350;0;500.711;0;None;
254;g254;86.52692434;116.1396364;504.0537517;81.3;81.3;4;4;1351;0;889.618;0;None;
255;g255;86.95502362;117.5238826;548.6419422;82.27;82.27;1;1;1352;0;861.54;0;None;
256;g256;86.51101379;123.805225;492.4353239;86.66;86.66;4;4;1362;0;731.789;0;None;
257;g257;78.98451518;123.1696914;507.5616259;86.22;86.22;2;2;1362;0;896.819;0;None;
258;g258;90.0;90.0;0.0;63.0;63.0;4;4;1373;0;54.776;0;None;
259;g259;90.0;90.0;0.0;63.0;63.0;2;2;1373;0;105.625;0;None;
260;g260;90.0;90.0;0.0;63.0;63.0;1;1;1374;0;100.68;0;None;
261;g261;90.0;90.0;0.0;63.0;63.0;1;1;1375;0;80.123;0;None;
264;g264;50.0;50.0;652.3304624;35.0;35.0;4;4;1416;0;46.117;0;None;
265;g265;2.0;2.0;0.0;1.4;1.4;4;4;1429;0;0.283;0;None;
266;g266;14.999;14.999;158.4820987;10.5;10.5;1;1;1433;0;34.06;0;None;
267;g267;4.0;4.0;18.21962675;2.8;2.8;4;4;1434;0;1.321;0;None;
268;g268;13.999;13.999;177.6822707;9.8;9.8;4;4;1435;0;31.934;0;None;
269;g269;13.999;13.999;238.9854674;9.8;9.8;4;4;1436;0;116.863;0;None;
270;g270;181.5476397;219.6003448;747.9042052;153.72;153.72;2;2;1440;0;4100.983;0;None;
271;g271;0.0;0.0;0.0;0.0;0.0;2;2;1444;0;0.713;0;None;
274;g274;1.0;1.0;30.19299968;0.7;0.7;4;4;1462;0;0.0;0;None;
275;g275;0.4;0.4;9.399309176;0.28;0.28;4;4;1494;0;0.0;0;None;
277;g277;0.3;0.3;23.44639214;0.21;0.21;4;4;1519;0;0.0;0;None;
278;g278;2.011;2.011;0.0;1.41;1.41;1;1;1520;0;0.258;0;None;
279;g279;0.0;0.0;0.0;0.0;0.0;1;1;1521;0;0.08;0;None;
280;g280;1.8;1.8;0.0;1.26;1.26;1;1;1543;0;0.167;0;None;
281;g281;0.0;0.0;0.0;0.0;0.0;2;2;1546;0;0.754;0;None;
282;g282;0.0;0.0;0.0;0.0;0.0;1;1;1547;0;0.297;0;None;
283;g283;1.0;1.0;24.48061986;0.7;0.7;4;4;1580;0;0.0;0;None;
284;g284;1.0;1.0;27.22233285;0.7;0.7;2;2;1594;0;0.0;0;None;
286;g286;0.0;0.0;0.0;0.0;0.0;2;2;1647;0;0.0;0;None;
289;g289;1.2;1.2;13.76690572;0.84;0.84;2;2;1647;0;0.0;0;None;
290;g290;66.71044378;152.1624805;395.0258075;106.51;106.51;1;1;1675;0;1028.336;0;None;
291;g291;79.26364059;126.0719397;590.2957183;88.25;88.25;4;4;1676;0;1086.2;0;None;
292;g292;63.21922845;152.1485875;297.5004474;106.5;106.5;1;1;1676;0;920.136;0;None;
293;g293;70.22759816;120.2412674;548.8005508;84.17;84.17;1;1;1677;0;1387.108;0;None;
294;g294;91.06280213;103.5503844;741.1996909;72.49;72.49;1;1;1687;0;262.546;0;None;
295;g295;0.3;0.3;16.1525338;0.21;0.21;1;1;1687;0;0.0;0;None;
296;g296;36.02047072;39.07019707;163.1735077;27.35;27.35;2;2;1688;0;54.238;0;None;
297;g297;88.62823948;106.6636442;799.9321073;74.66;74.66;4;4;1688;0;432.167;0;None;
298;g298;34.29507925;40.50479817;209.39897019999998;28.35;28.35;1;1;1688;0;76.196;0;None;
299;g299;89.90349949;103.9557508;465.6298637;72.77;72.77;2;2;1688;0;328.286;0;None;
300;g300;33.25004418;36.43700327;193.3908218;25.51;25.51;4;4;1688;0;85.228;0;None;
301;g301;0.4;0.4;30.35876723;0.28;0.28;1;1;1742;0;0.0;0;None;
302;g302;1.0;1.0;18.50896237;0.7;0.7;4;4;1749;0;0.0;0;None;
303;g303;2.7;2.7;0.0;1.89;1.89;2;2;1760;0;0.651;0;None;
304;g304;0.0;0.0;0.0;0.0;0.0;1;1;1774;0;0.436;0;None;
306;g306;15.0;15.0;185.4212242;10.5;10.5;4;4;1798;0;32.273;0;None;
307;g307;32.0;32.0;745.6642146;22.4;22.4;2;2;1799;0;43.443;0;None;
308;g308;189.2928891;197.1652659;719.7665886;138.02;138.02;4;4;1841;0;490.617;0;None;
309;g309;174.3433362;219.942928;711.025113;153.96;153.96;1;1;1841;0;3566.539;0;None;
310;g310;184.55885;210.7999699;663.6711308;147.56;147.56;2;2;1843;0;810.872;0;None;
311;g311;0.0;0.0;0.0;0.0;0.0;1;1;1847;0;0.764;0;None;
312;g312;0.5;0.5;8.329833392;0.35;0.35;2;2;1849;0;0.0;0;None;
313;g313;0.0;0.0;0.0;0.0;0.0;2;2;1852;0;0.51;0;None;
314;g314;3.6;3.6;25.23290541;2.52;2.52;1;1;1865;0;2.076;0;None;
317;g317;20.0;20.0;0.0;14.0;14.0;2;2;1878;0;45.528;0;None;
318;g318;19.998;19.998;0.0;14.0;14.0;1;1;1878;0;53.753;0;None;
319;g319;1.0;1.0;21.64821758;0.7;0.7;1;1;1885;0;0.0;0;None;
320;g320;15.0;15.0;142.417944;10.5;10.5;2;2;1911;0;59.269;0;None;
321;g321;15.0;15.0;181.3789245;10.5;10.5;4;4;1912;0;88.031;0;None;
322;g322;0.0;0.0;0.0;0.0;0.0;4;4;1930;0;0.0;0;None;
323;g323;114.7671407;118.6526095;665.8314525;83.06;83.06;2;2;1932;0;308.407;0;None;
324;g324;111.5609229;116.3267422;385.0237604;81.43;81.43;4;4;1933;0;431.79;0;None;
325;g325;50.0;50.0;531.740637;35.0;35.0;1;1;1969;0;40.77;0;None;
327;g327;30.0;30.0;335.0340344;21.0;21.0;4;4;1970;0;3.115;0;None;
328;g328;123.9904165;211.8284663;396.33218730000004;148.28;148.28;4;4;1996;0;1588.173;0;None;
332;g332;40.0;40.0;0.0;28.0;28.0;4;4;2006;0;135.927;0;None;
333;g333;90.0;90.0;0.0;63.0;63.0;2;2;2006;0;81.188;0;None;
334;g334;100.0;100.0;0.0;70.0;70.0;2;2;2007;0;138.038;0;None;
335;g335;25.0;25.0;601.7708404;17.5;17.5;1;1;2019;0;377.861;0;None;
