<BEGIN>;
<Hydro plants>;
ID;Name;Minimum reservoir volume (hm3);Maximum reservoir volume (hm3);Name of downriver reservoir;Water travelling time (h);Run-of-river plant? TRUE or FALSE;Minimum forebay level (m);Maximum forebay level (m);Maximum spillage (m3/s);Basin;Influence of spillage on the HPF? Yes or No;Maximum spillage - HPF;Downriver plant of bypass discharge;Maximum bypass discharge (m3/s);Water travel time in the bypass process (h);Downriver reservoir of pump units;Upriver reservoir of pump units;Water travel time in pumping (h);Comments
</Hydro plants>;
<Thermal plants>;
ID;Name;Minimum power output (MW);Maximum power output (MW);Unitary linear cost ($/MW);Ramp-up limit (MW/h);Ramp-down limit (MW/h);Minimum up-time (h);Minimum down-time (h);Bus id;Constant cost ($);Start-up cost ($);Shut-down cost ($);Reserve eligibility;Comments
80;g80;158.1791048;189.3904654;801.4789385;132.57;132.57;1;1;10278;0;294.249;0;None;
81;g81;159.4147124;188.9991943;784.1780494;132.3;132.3;2;2;10279;0;253.407;0;None;
82;g82;3.642220501;3.642220501;18.20892532;2.61;2.61;1;1;10281;0;7.835;0;None;
83;g83;103.5992736;279.6050139;367.7572471;195.72;195.72;1;1;10282;0;2984.046;0;None;
84;g84;432.8582326;769.7179417;1071.800512;538.8;538.8;2;2;10284;0;6079.977;0;None;
85;g85;0.0;0.0;0.0;0.03;0.03;2;2;10285;0;0.0;0;None;
86;g86;25.29897657;30.67644086;363.3094574;21.47;21.47;4;4;10288;0;472.814;0;None;
87;g87;4.124273153;31.12409537;0.0;21.79;21.79;2;2;10289;0;545.634;0;None;
88;g88;32.9233173;37.14168715;1092.403691;26.0;26.0;2;2;10290;0;80.582;0;None;
89;g89;7.880149724;8.8;53.59357788;6.16;6.16;4;4;10291;0;0.0;0;None;
90;g90;324.4175974;477.4;894.0696134;334.18;334.18;4;4;10292;0;5061.026;0;None;
91;g91;23.79284133;28.02985577;346.8719191999999;19.62;19.62;4;4;10293;0;373.552;0;None;
92;g92;8.222930138;12.1;150.5022357;8.47;8.47;1;1;10294;0;9.904;0;None;
93;g93;183.2756413;225.737066;642.9375769;158.02;158.02;2;2;10295;0;4326.058;0;None;
94;g94;199.6434956;300.0319472;721.5836801;210.02;210.02;2;2;10296;0;6249.023;0;None;
95;g95;125.0320864;215.1178792;383.9127268;150.58;150.58;1;1;24;0;1683.931;0;None;
96;g96;174.2618838;192.0100371;785.5455882;134.41;134.41;2;2;25;0;100.293;0;None;
97;g97;240.913728;368.7851639;720.2054562000001;258.15;258.15;4;4;37;0;5150.643;0;None;
98;g98;241.3086431;369.1885077;939.0748428999999;258.43;258.43;4;4;37;0;5299.946;0;None;
99;g99;241.8564544;369.2225875;719.2997099;258.46;258.46;2;2;38;0;6702.814;0;None;
100;g100;240.7486277;368.9023412;733.9856324;258.23;258.23;4;4;38;0;4986.561;0;None;
101;g101;245.979091;365.6547441;957.4081907;255.96;255.96;4;4;39;0;2776.758;0;None;
102;g102;246.2136944;365.8408339;1023.295619;256.09;256.09;4;4;40;0;5768.262;0;None;
103;g103;242.0710212;368.4291988;894.0626692000001;257.9;257.9;4;4;40;0;5134.074;0;None;
104;g104;240.3950736;368.8150873;738.7811271;258.17;258.17;2;2;40;0;5156.587;0;None;
105;g105;248.0277554;364.4308206;919.8439046999999;255.1;255.1;1;1;41;0;4033.953;0;None;
106;g106;243.8774439;366.9251903;860.6181091;256.85;256.85;4;4;41;0;4431.796;0;None;
107;g107;247.6065314;365.0482503;822.7997804999999;255.53;255.53;1;1;41;0;5046.372;0;None;
108;g108;117.8562247;211.9258251;350.7611657;148.35;148.35;4;4;57;0;2082.247;0;None;
109;g109;135.4953682;214.5958495;582.1291482;150.22;150.22;4;4;57;0;1476.745;0;None;
110;g110;137.0528585;218.8104595;594.8432605;153.17;153.17;2;2;58;0;1387.314;0;None;
111;g111;136.0819207;216.7390707;653.5948564;151.72;151.72;1;1;58;0;1214.292;0;None;
112;g112;130.9478862;216.8030011;432.69946530000004;151.76;151.76;4;4;58;0;1556.699;0;None;
113;g113;126.4592964;218.5594058;405.2635918;152.99;152.99;1;1;59;0;1789.599;0;None;
114;g114;274.1755149;535.0;784.2439214;374.5;374.5;2;2;60;0;4800.675;0;None;
115;g115;260.8644855;560.0;824.5911089;392.0;392.0;1;1;61;0;5276.591;0;None;
116;g116;157.7543715;215.2418963;728.9666802;150.67;150.67;1;1;70;0;834.157;0;None;
117;g117;165.0943758;213.6246306;735.2370265;149.54;149.54;2;2;71;0;542.946;0;None;
118;g118;155.8049635;214.9746008;749.1832278;150.48;150.48;2;2;71;0;841.815;0;None;
119;g119;155.3519494;215.1149444;749.1814985;150.58;150.58;2;2;72;0;867.978;0;None;
120;g120;156.4845855;214.7922148;755.7441969;150.35;150.35;1;1;72;0;806.568;0;None;
121;g121;162.9913711;213.1113039;766.4868933;149.18;149.18;2;2;73;0;500.037;0;None;
122;g122;159.3266933;215.4461864;707.7314497;150.81;150.81;2;2;73;0;841.631;0;None;
123;g123;0.0;110.9559757;81.47834626;77.67;77.67;4;4;74;0;944.212;0;None;
124;g124;135.788572;214.5263109;569.5138628;150.17;150.17;1;1;94;0;1360.491;0;None;
125;g125;179.7933903;218.0137021;748.4612932;152.61;152.61;2;2;94;0;940.351;0;None;
126;g126;155.8443018;215.2721349;753.4611716;150.69;150.69;2;2;95;0;879.423;0;None;
127;g127;137.5409812;218.547153;600.5264737;152.98;152.98;2;2;95;0;1317.874;0;None;
128;g128;163.4253813;214.441637;729.3563139;150.11;150.11;2;2;95;0;653.558;0;None;
129;g129;223.287386;380.2116576;796.9301548000001;266.15;266.15;2;2;98;0;4809.174;0;None;
130;g130;228.2165396;375.0075389;920.6052528000001;262.51;262.51;4;4;98;0;6112.683;0;None;
131;g131;3.16481992;11.93074853;118.3324346;8.35;8.35;1;1;115;0;96.889;0;None;
132;g132;0.342298967;5.688819121;0.0;3.98;3.98;4;4;115;0;6.706;0;None;
133;g133;130.3931058;219.6666957;541.0546546;153.77;153.77;2;2;121;0;1602.943;0;None;
134;g134;133.2545558;218.1469271;589.8408342;152.7;152.7;1;1;122;0;1320.447;0;None;
135;g135;76.95111106;117.1352956;541.5932481;81.99;81.99;1;1;123;0;760.532;0;None;
136;g136;70.97228931;115.3923899;437.5340222;80.77;80.77;1;1;124;0;1200.46;0;None;
137;g137;71.52222183;115.3105024;464.3475057;80.72;80.72;1;1;134;0;1129.359;0;None;
138;g138;72.1241317;115.3468868;632.7234427;80.74;80.74;4;4;135;0;957.562;0;None;
139;g139;88.23857788;105.6101434;940.6796276;73.93;73.93;4;4;136;0;495.708;0;None;
140;g140;169.6908578;207.835493;731.9691543;145.48;145.48;1;1;144;0;645.601;0;None;
141;g141;176.9293275;206.5013722;781.907083;144.55;144.55;4;4;145;0;318.972;0;None;
142;g142;168.8710739;218.6047854;741.3867464;153.02;153.02;4;4;145;0;909.771;0;None;
143;g143;182.6143148;216.6206519;748.2201737;151.63;151.63;2;2;146;0;451.973;0;None;
144;g144;174.222555;212.5725114;738.8151043;148.8;148.8;4;4;146;0;607.899;0;None;
145;g145;0.0;251.1143673;0.0;175.78;175.78;4;4;152;0;1188.185;0;None;
146;g146;0.0;249.1115951;0.0;174.38;174.38;2;2;152;0;1303.645;0;None;
147;g147;0.0;253.119401;0.0;177.18;177.18;4;4;153;0;1129.365;0;None;
148;g148;0.0;248.4437837;0.0;173.91;173.91;4;4;153;0;1298.477;0;None;
149;g149;116.4451271;119.2929911;431.3823141;83.51;83.51;1;1;154;0;214.491;0;None;
150;g150;117.6032274;119.2099363;314.4171223;83.45;83.45;4;4;155;0;225.111;0;None;
151;g151;111.3164008;116.9424279;446.4733303;81.86;81.86;2;2;155;0;290.191;0;None;
152;g152;44.60000191;48.85060277;396.4871402;34.2;34.2;4;4;169;0;313.774;0;None;
153;g153;83.5480518;117.3076532;576.4951010999999;82.12;82.12;1;1;170;0;751.722;0;None;
154;g154;45.97068149;46.26515492;516.0454439;32.39;32.39;4;4;170;0;110.166;0;None;
155;g155;122.0698947;225.3372204;370.4600664;157.74;157.74;4;4;172;0;1981.525;0;None;
156;g156;174.9180307;196.1336127;781.9302711;137.29;137.29;4;4;172;0;125.622;0;None;
157;g157;171.2282291;196.4573405;812.1951924;137.52;137.52;2;2;173;0;194.814;0;None;
158;g158;107.4117355;216.5903678;323.4965277;151.61;151.61;2;2;173;0;1794.242;0;None;
159;g159;130.9216557;209.8433281;424.4586589;146.89;146.89;1;1;174;0;1483.405;0;None;
160;g160;106.3737746;215.7590968;315.207846;151.03;151.03;2;2;175;0;1624.865;0;None;
161;g161;125.8543005;224.3167346;361.9517667;157.02;157.02;4;4;175;0;1814.996;0;None;
162;g162;132.5476211;254.9325962;330.5672166;178.45;178.45;2;2;180;0;4966.771;0;None;
163;g163;123.1218087;259.5873999;319.4794593;181.71;181.71;1;1;180;0;5722.035;0;None;
164;g164;132.9223165;199.9784521;581.7553253;139.98;139.98;2;2;181;0;1108.219;0;None;
165;g165;153.1245721;251.5270011;414.1641375;176.07;176.07;1;1;181;0;5299.468;0;None;
166;g166;99.39472707;232.7840877;319.35434580000003;162.95;162.95;4;4;182;0;1856.816;0;None;
167;g167;102.1866322;233.0020325;297.594451;163.1;163.1;4;4;182;0;1889.36;0;None;
168;g168;132.3605401;199.9926535;591.0480804;139.99;139.99;1;1;183;0;1104.429;0;None;
169;g169;134.495489;199.7121511;581.9581498;139.8;139.8;4;4;183;0;1079.876;0;None;
170;g170;185.0200841;193.1628224;779.4918015;135.21;135.21;2;2;191;0;136.955;0;None;
171;g171;183.3415855;192.737632;797.3082069;134.92;134.92;4;4;192;0;94.135;0;None;
172;g172;183.9314737;193.2554412;784.991051;135.28;135.28;4;4;192;0;107.098;0;None;
173;g173;184.1385162;193.7037835;945.726054;135.59;135.59;1;1;192;0;76.472;0;None;
174;g174;211.2997478;463.773118;678.1217819;324.64;324.64;4;4;193;0;6537.115;0;None;
175;g175;125.8377599;171.2032634;586.0402259;119.84;119.84;2;2;208;0;1609.429;0;None;
176;g176;0.0;336.4438483;0.0;235.51;235.51;4;4;240;0;839.121;0;None;
177;g177;0.0;290.0034089;0.0;203.0;203.0;2;2;240;0;1058.683;0;None;
178;g178;0.0;322.1492951;0.0;225.5;225.5;4;4;240;0;1128.412;0;None;
179;g179;0.0;304.0303116;0.0;212.82;212.82;1;1;241;0;974.219;0;None;
180;g180;127.1175692;214.2800816;378.1101889;150.0;150.0;1;1;244;0;1570.766;0;None;
181;g181;25.00015679;51.97116213;122.7952414;36.38;36.38;2;2;254;0;33.549;0;None;
182;g182;25.10971501;47.68459806;110.2494831;33.38;33.38;4;4;254;0;357.648;0;None;
183;g183;25.13735342;47.52093519;116.8579321;33.26;33.26;4;4;254;0;148.289;0;None;
184;g184;11.14365375;20.78589549;182.5038518;14.55;14.55;4;4;254;0;771.189;0;None;
185;g185;0.5;1.809371717;0.365149757;1.27;1.27;1;1;267;0;0.0;0;None;
186;g186;0.5;1.404334412;0.0;0.98;0.98;1;1;268;0;0.0;0;None;
187;g187;5.9;6.077215638;56.52041576;4.25;4.25;1;1;278;0;0.0;0;None;
188;g188;5.9;6.121525848;25.688648190000002;4.29;4.29;1;1;279;0;0.0;0;None;
189;g189;1.332413441;4.695141411;1.598075159;3.29;3.29;1;1;295;0;9.174;0;None;
190;g190;1.347227531;4.648266035;1.430557667;3.25;3.25;4;4;295;0;8.45;0;None;
191;g191;1.200994834;4.73172828;0.998130047;3.31;3.31;4;4;295;0;4.797;0;None;
192;g192;1.08528474;4.689181535;2.249451027;3.28;3.28;1;1;295;0;2.539;0;None;
193;g193;246.6212207;365.5479308;957.9823842;255.88;255.88;1;1;310;0;3315.688;0;None;
194;g194;2.007144955;4.784413678;0.49361446;3.35;3.35;4;4;316;0;21.177;0;None;
195;g195;1.298836207;5.220484515;0.0;3.65;3.65;2;2;316;0;6.683;0;None;
196;g196;5.4;5.650312555;38.57361877;3.96;3.96;2;2;376;0;0.0;0;None;
197;g197;0.3;0.516249444;18.38601093;0.36;0.36;4;4;379;0;0.0;0;None;
198;g198;0.3;0.452114941;17.69421;0.32;0.32;2;2;379;0;0.0;0;None;
199;g199;0.3;0.430362819;21.48670428;0.3;0.3;4;4;379;0;0.0;0;None;
200;g200;19.70910225;23.22161974;343.653586;16.26;16.26;2;2;383;0;510.399;0;None;
201;g201;21.47215976;26.92776458;519.2485625;18.85;18.85;4;4;383;0;331.512;0;None;
202;g202;17.0851628;22.33846931;428.2159313000001;15.64;15.64;1;1;383;0;217.322;0;None;
203;g203;24.92363207;52.16283519;119.881926;36.51;36.51;1;1;384;0;384.46;0;None;
204;g204;20.6191019;53.0704396;108.9261729;37.15;37.15;1;1;384;0;537.048;0;None;
205;g205;10.0;32.12896988;47.34202208;22.49;22.49;1;1;385;0;7.16;0;None;
206;g206;21.11719064;52.41743858;104.9553844;36.69;36.69;1;1;385;0;447.548;0;None;
207;g207;25.10050312;47.42037681;113.42294379999998;33.19;33.19;1;1;387;0;224.748;0;None;
208;g208;56.561689;92.95745653;953.6818203000001;65.07;65.07;1;1;387;0;581.433;0;None;
209;g209;25.20233148;51.45702557;100.8634491;36.02;36.02;1;1;388;0;11.898;0;None;
210;g210;2.076484943;2.8;19.83535406;1.96;1.96;4;4;399;0;0.419;0;None;
211;g211;1.4;1.602856868;2.579933266;1.12;1.12;1;1;433;0;0.0;0;None;
212;g212;15.0;50.22057635;74.98699473;35.15;35.15;4;4;455;0;75.866;0;None;
213;g213;20.60236171;51.90402041;103.5683783;36.33;36.33;2;2;456;0;396.444;0;None;
214;g214;15.45095589;52.55969401;86.89574529;36.79;36.79;2;2;457;0;453.405;0;None;
215;g215;15.30763131;70.07809588;0.0;49.05;49.05;1;1;457;0;1739.846;0;None;
216;g216;16.38263752;51.95319052;79.51593033;36.37;36.37;1;1;458;0;576.439;0;None;
217;g217;15.3367526;52.30103238;91.59347921;36.61;36.61;1;1;458;0;182.286;0;None;
218;g218;127.4020221;222.1624382;483.756675;155.51;155.51;2;2;478;0;1889.563;0;None;
219;g219;18.80839204;21.84277934;529.0507523;15.29;15.29;1;1;478;0;808.413;0;None;
220;g220;17.0;17.0;0.0;11.9;11.9;1;1;479;0;10.218;0;None;
221;g221;4.007374137;4.007374137;0.0;2.82;2.82;1;1;482;0;7.834;0;None;
222;g222;0.0;0.0;0.0;0.02;0.02;4;4;500;0;0.0;0;None;
223;g223;4.820908731;4.944628427;34.42280919;3.46;3.46;1;1;522;0;10.667;0;None;
224;g224;0.0;0.0;0.0;0.0;0.0;4;4;527;0;0.249;0;None;
225;g225;1.170415766;5.904807315;0.846237519;4.13;4.13;4;4;532;0;4.195;0;None;
226;g226;1.581838178;5.971056202;1.6231707989999997;4.18;4.18;1;1;532;0;14.959;0;None;
227;g227;2.060902944;5.476552413;0.0;3.83;3.83;4;4;532;0;16.037;0;None;
228;g228;2.718001194;3.0;22.89519871;2.1;2.1;2;2;543;0;0.264;0;None;
229;g229;0.0;0.0;0.0;0.0;0.0;4;4;572;0;0.854;0;None;
230;g230;1.0;1.581392353;17.630701;1.11;1.11;2;2;597;0;0.0;0;None;
231;g231;1.0;1.344914419;11.21302608;0.94;0.94;1;1;597;0;0.0;0;None;
232;g232;3.73027464;3.73027464;43.61385262;2.62;2.62;1;1;603;0;3.574;0;None;
233;g233;48.14707528;51.20254166;290.7255633;35.84;35.84;4;4;670;0;256.173;0;None;
234;g234;16.58533972;23.72786908;441.6550151;16.61;16.61;4;4;670;0;199.425;0;None;
235;g235;73.15018711;100.9761526;1231.977258;70.68;70.68;1;1;670;0;315.019;0;None;
236;g236;70.98663412;101.3522103;1288.684663;70.95;70.95;4;4;670;0;311.684;0;None;
237;g237;16.65122917;23.54593652;330.1868684;16.48;16.48;4;4;671;0;281.453;0;None;
238;g238;19.11449351;26.8011438;334.3780538;18.76;18.76;4;4;671;0;338.149;0;None;
239;g239;18.54207312;23.43696289;406.61970109999993;16.41;16.41;2;2;671;0;328.07;0;None;
240;g240;71.65208147;121.9268748;517.9087829;85.35;85.35;2;2;671;0;1117.43;0;None;
241;g241;72.34731608;101.1157035;1281.768426;70.78;70.78;4;4;671;0;309.585;0;None;
242;g242;1.3;1.444982173;21.22080714;1.01;1.01;4;4;692;0;0.0;0;None;
243;g243;0.0;0.0;0.0;0.04;0.04;4;4;694;0;0.0;0;None;
244;g244;12.61300209;29.78964554;183.6988101;20.85;20.85;1;1;700;0;434.064;0;None;
245;g245;13.81653384;18.20107949;193.0699579;12.74;12.74;1;1;700;0;424.696;0;None;
246;g246;9.601812125;18.72019768;76.07871421;13.1;13.1;1;1;701;0;114.807;0;None;
247;g247;11.85293291;17.88398092;277.935947;12.52;12.52;2;2;701;0;160.175;0;None;
248;g248;11.16119971;23.84085957;158.7121689;16.69;16.69;1;1;701;0;165.233;0;None;
249;g249;30.0;87.97360634;275.4048321;61.58;61.58;4;4;701;0;351.165;0;None;
250;g250;11.74669234;19.61902809;181.4298209;13.73;13.73;2;2;702;0;278.954;0;None;
251;g251;21.8879857;26.6341658;358.8214136;18.64;18.64;2;2;702;0;231.857;0;None;
252;g252;19.9354978;24.92812737;447.5347413999999;17.45;17.45;2;2;702;0;207.752;0;None;
253;g253;1.081749977;7.925681839;3.069148768;5.55;5.55;1;1;735;0;15.827;0;None;
254;g254;1.352718029;1.602826428;18.61572443;1.12;1.12;4;4;735;0;0.0;0;None;
255;g255;3.951265611;4.080667626;0.0;2.86;2.86;1;1;752;0;1.638;0;None;
256;g256;0.0;2.367587075;0.0;1.66;1.66;1;1;766;0;0.0;0;None;
257;g257;0.278804025;4.531906574;0.0;3.17;3.17;1;1;775;0;5.962;0;None;
258;g258;3.651903909;92.54159008;92.30224059;64.78;64.78;1;1;798;0;430.135;0;None;
259;g259;5.086609549;29.489196;0.0;20.64;20.64;2;2;798;0;485.658;0;None;
260;g260;0.0;2.061378017;0.0;1.44;1.44;4;4;801;0;0.0;0;None;
261;g261;0.543338091;5.506056281;0.0;3.85;3.85;1;1;808;0;10.029;0;None;
262;g262;0.606360291;5.381985141;0.0;3.77;3.77;2;2;809;0;11.709;0;None;
263;g263;151.2112131;217.7237653;684.9590754;152.41;152.41;4;4;846;0;1291.608;0;None;
264;g264;126.8251333;218.4162522;377.5093536;152.89;152.89;1;1;847;0;1532.347;0;None;
265;g265;0.0;2.391013438;0.294410742;1.67;1.67;4;4;854;0;0.0;0;None;
266;g266;0.433707189;11.84406418;20.16274263;8.29;8.29;2;2;860;0;169.991;0;None;
267;g267;70.50603543;167.9245685;264.0948457;117.55;117.55;1;1;870;0;1575.808;0;None;
268;g268;46.31805605;52.62623158;173.8135773;36.84;36.84;4;4;870;0;266.982;0;None;
269;g269;3.610598627;20.51046452;29.582408570000002;14.36;14.36;2;2;876;0;192.686;0;None;
270;g270;1.08896444;5.686577607;0.0;3.98;3.98;4;4;890;0;14.836;0;None;
271;g271;0.122672984;9.608194705;0.0;6.73;6.73;1;1;893;0;13.923;0;None;
272;g272;4.736250588;24.79070457;125.0860395;17.35;17.35;2;2;908;0;306.956;0;None;
273;g273;0.048988926;1.393041848;0.0;0.98;0.98;1;1;913;0;0.0;0;None;
274;g274;0.110068038;1.377130788;0.0;0.96;0.96;2;2;918;0;0.0;0;None;
275;g275;1.420889252;1.856025152;3.548674469;1.3;1.3;2;2;929;0;0.0;0;None;
