<BEGIN>;
<Hydro plants>;
ID;Name;Minimum reservoir volume (hm3);Maximum reservoir volume (hm3);Name of downriver reservoir;Water travelling time (h);Run-of-river plant? TRUE or FALSE;Minimum forebay level (m);Maximum forebay level (m);Maximum spillage (m3/s);Basin;Influence of spillage on the HPF? Yes or No;Maximum spillage - HPF;Downriver plant of bypass discharge;Maximum bypass discharge (m3/s);Water travel time in the bypass process (h);Downriver reservoir of pump units;Upriver reservoir of pump units;Water travel time in pumping (h);Comments
</Hydro plants>;
<Thermal plants>;
ID;Name;Minimum power output (MW);Maximum power output (MW);Unitary linear cost ($/MW);Ramp-up limit (MW/h);Ramp-down limit (MW/h);Minimum up-time (h);Minimum down-time (h);Bus id;Constant cost ($);Start-up cost ($);Shut-down cost ($);Reserve eligibility;Comments
45;g45;88.58444133;102.662556;463.8934765000001;71.86;71.86;1;1;134;0;345.295;0;None;
46;g46;176.7126101;206.7501703;741.7623888;144.73;144.73;4;4;142;0;398.757;0;None;
47;g47;169.1110898;207.8848613;725.4976146000001;145.52;145.52;1;1;143;0;670.034;0;None;
48;g48;181.0967402;216.0385669;778.3836976;151.23;151.23;4;4;143;0;410.399;0;None;
49;g49;172.9247238;218.3713189;723.9741562;152.86;152.86;2;2;144;0;802.977;0;None;
50;g50;177.0043894;211.3234793;776.5671242000001;147.93;147.93;2;2;144;0;413.667;0;None;
51;g51;0.0;256.6284192;0.0;179.64;179.64;1;1;150;0;1069.798;0;None;
52;g52;0.0;253.2160699;0.0;177.25;177.25;4;4;150;0;1194.298;0;None;
53;g53;0.0;246.7922037;0.0;172.75;172.75;2;2;151;0;1004.832;0;None;
54;g54;0.0;254.6861987;0.0;178.28;178.28;2;2;151;0;1178.897;0;None;
55;g55;116.3882869;118.5238826;224.2947042;82.97;82.97;2;2;152;0;192.948;0;None;
56;g56;119.6727804;120.0;541.5111636;84.0;84.0;4;4;152;0;143.439;0;None;
57;g57;116.0037516;118.9345409;721.210861;83.25;83.25;2;2;153;0;346.958;0;None;
58;g58;46.32471642;47.81573585;290.602104;33.47;33.47;4;4;167;0;100.301;0;None;
59;g59;174.9757916;196.3325668;790.2536632;137.43;137.43;2;2;169;0;132.805;0;None;
60;g60;123.7934777;212.0723268;385.7978292;148.45;148.45;1;1;170;0;1774.046;0;None;
61;g61;176.1495996;196.8170652;808.4797653;137.77;137.77;2;2;170;0;135.422;0;None;
62;g62;133.1478918;222.1473988;402.7287872;155.5;155.5;2;2;170;0;1683.223;0;None;
63;g63;128.8605888;210.5478897;410.5356775000001;147.38;147.38;2;2;171;0;1620.91;0;None;
64;g64;114.3245643;226.7276422;339.4131184;158.71;158.71;4;4;172;0;1954.387;0;None;
65;g65;129.7151179;210.2561668;418.432207;147.18;147.18;4;4;172;0;1583.304;0;None;
66;g66;120.1547841;252.5082927;276.4612764;176.76;176.76;4;4;177;0;1820.975;0;None;
67;g67;107.5821149;231.8281408;303.0944861;162.28;162.28;1;1;177;0;1753.84;0;None;
68;g68;132.0563921;199.9271662;599.1473436;139.95;139.95;4;4;178;0;1098.066;0;None;
69;g69;123.3199387;227.8268405;417.0079981;159.48;159.48;4;4;178;0;1933.785;0;None;
70;g70;139.3164345;252.4995206;360.6670546;176.75;176.75;2;2;178;0;2380.222;0;None;
71;g71;132.3112952;253.5805476;329.349778;177.51;177.51;2;2;178;0;5345.383;0;None;
72;g72;132.8003092;199.5140306;618.4400117;139.66;139.66;4;4;180;0;1048.483;0;None;
73;g73;134.3688194;199.2549763;618.0253561;139.48;139.48;2;2;180;0;1024.044;0;None;
74;g74;191.8553971;215.8754877;757.5356205;151.11;151.11;1;1;188;0;389.681;0;None;
75;g75;183.9598268;193.1662707;806.9338268;135.22;135.22;2;2;189;0;92.149;0;None;
76;g76;184.6378248;194.1199821;875.6483893;135.88;135.88;4;4;189;0;48.961;0;None;
77;g77;183.673372;191.7936109;715.095904;134.26;134.26;1;1;189;0;165.986;0;None;
78;g78;187.0379803;463.9469113;678.3552015;324.76;324.76;1;1;190;0;6160.169;0;None;
79;g79;127.0728754;172.1602327;585.5793969;120.51;120.51;4;4;204;0;1385.823;0;None;
80;g80;0.0;296.759168;0.0;207.73;207.73;1;1;236;0;1111.116;0;None;
81;g81;0.0;314.4178633;0.0;220.09;220.09;2;2;236;0;935.213;0;None;
82;g82;0.0;295.3617394;0.0;206.75;206.75;1;1;236;0;974.547;0;None;
83;g83;0.0;330.0622587;0.0;231.04;231.04;1;1;237;0;1126.729;0;None;
84;g84;143.2894259;243.508527;381.5323646;170.46;170.46;2;2;240;0;2442.826;0;None;
85;g85;24.15281749;51.79722336;111.727575;36.26;36.26;2;2;250;0;229.302;0;None;
86;g86;25.15185451;47.47862239;110.15275379999999;33.24;33.24;4;4;250;0;335.677;0;None;
87;g87;12.13167019;20.86588908;150.5396908;14.61;14.61;2;2;251;0;774.689;0;None;
88;g88;25.14269616;47.51305092;114.02336529999998;33.26;33.26;2;2;251;0;200.655;0;None;
89;g89;0.0;1.258300296;0.0;0.88;0.88;4;4;267;0;0.0;0;None;
90;g90;0.0;1.411249218;0.0;0.99;0.99;4;4;268;0;0.0;0;None;
91;g91;6.0;6.491720541;9.934403509;4.54;4.54;4;4;282;0;0.0;0;None;
92;g92;6.0;6.271610426;53.30222501;4.39;4.39;1;1;283;0;0.0;0;None;
93;g93;1.407470649;4.512849223;0.0;3.16;3.16;2;2;301;0;10.322;0;None;
94;g94;1.358521125;4.640478462;1.650177696;3.25;3.25;2;2;301;0;8.835;0;None;
95;g95;1.414980848;4.554797322;1.212451478;3.19;3.19;1;1;301;0;10.053;0;None;
96;g96;1.382193141;4.600508004;1.584624395;3.22;3.22;2;2;302;0;10.392;0;None;
97;g97;240.913728;368.7851639;720.2054562000001;258.15;258.15;4;4;316;0;5150.643;0;None;
98;g98;1.082955851;5.708056778;0.0;4.0;4.0;4;4;322;0;2.022;0;None;
99;g99;1.094286949;5.327749543;0.22131966200000003;3.73;3.73;2;2;322;0;2.18;0;None;
100;g100;8.211070562;25.99049403;137.8574872;18.19;18.19;4;4;369;0;149.698;0;None;
101;g101;5.0;6.382811755;0.0;4.47;4.47;4;4;398;0;0.0;0;None;
102;g102;0.0;0.420229278;31.57543851;0.29;0.29;4;4;402;0;0.0;0;None;
103;g103;0.0;0.307497428;15.808443289999998;0.22;0.22;4;4;402;0;0.0;0;None;
104;g104;0.0;0.204012741;8.799863007;0.14;0.14;2;2;402;0;0.0;0;None;
105;g105;20.24856914;23.45914467;415.707623;16.42;16.42;1;1;409;0;459.278;0;None;
106;g106;20.03605751;26.97965028;432.8556805;18.89;18.89;4;4;409;0;337.785;0;None;
107;g107;18.71951964;26.75346623;281.3007311;18.73;18.73;1;1;409;0;222.608;0;None;
108;g108;29.98604776;52.44635806;160.402052;36.71;36.71;4;4;411;0;264.437;0;None;
109;g109;24.21374199;52.45672631;127.01855630000001;36.72;36.72;4;4;411;0;295.938;0;None;
110;g110;10.0;35.28461022;46.04294596;24.7;24.7;2;2;412;0;157.138;0;None;
111;g111;22.73354507;52.61314275;111.5823907;36.83;36.83;1;1;412;0;552.266;0;None;
112;g112;25.15039846;47.24670518;108.6726635;33.07;33.07;4;4;414;0;381.309;0;None;
113;g113;57.38789277;91.53606162;746.6379437;64.08;64.08;1;1;414;0;691.793;0;None;
114;g114;25.16630691;50.03789572;95.20956502;35.03;35.03;2;2;415;0;11.264;0;None;
115;g115;2.105362269;3.0;34.94807478;2.1;2.1;1;1;428;0;0.845;0;None;
116;g116;1.0;1.753705485;14.5355979;1.23;1.23;1;1;466;0;0.0;0;None;
117;g117;15.0;50.78966921;70.91593374;35.55;35.55;2;2;492;0;294.417;0;None;
118;g118;17.12450668;52.36244528;88.33847604;36.65;36.65;2;2;493;0;556.501;0;None;
119;g119;18.6871504;52.49204857;96.19204818;36.74;36.74;2;2;494;0;589.916;0;None;
120;g120;17.36531526;52.41531396;92.865722;36.69;36.69;1;1;494;0;434.886;0;None;
121;g121;22.28538912;51.63326333;115.8307361;36.14;36.14;2;2;495;0;194.363;0;None;
122;g122;14.75736471;70.37766603;26.94048483;49.26;49.26;2;2;495;0;1349.718;0;None;
123;g123;129.164917;221.2139955;510.5010747;154.85;154.85;4;4;517;0;1656.246;0;None;
124;g124;19.28200466;22.17489843;487.9287205;15.52;15.52;1;1;517;0;646.913;0;None;
125;g125;17.0;17.0;0.0;11.9;11.9;2;2;518;0;10.339;0;None;
126;g126;4.0;4.0;26.98644694;2.8;2.8;2;2;522;0;2.081;0;None;
128;g128;3.855427959;4.879179483;9.358205491;3.42;3.42;2;2;571;0;3.592;0;None;
129;g129;0.0;0.0;0.0;0.0;0.0;2;2;580;0;0.428;0;None;
130;g130;1.482363734;6.561487514;1.13020154;4.59;4.59;2;2;587;0;11.256;0;None;
131;g131;1.520049141;6.527228054;2.180761;4.57;4.57;4;4;587;0;14.501;0;None;
132;g132;1.318500331;6.528377863;0.054275621;4.57;4.57;1;1;587;0;6.751;0;None;
133;g133;2.318815614;3.0;26.18273743;2.1;2.1;4;4;599;0;0.393;0;None;
134;g134;3.0;4.0;40.26009456;2.8;2.8;2;2;633;0;1.159;0;None;
135;g135;1.093360857;1.857201066;12.13518914;1.3;1.3;1;1;663;0;0.0;0;None;
136;g136;1.0;1.763602341;8.036462615;1.23;1.23;1;1;663;0;0.0;0;None;
137;g137;3.0;4.0;38.49870131;2.8;2.8;1;1;669;0;0.794;0;None;
138;g138;47.34055336;51.30905836;291.3263967;35.92;35.92;1;1;740;0;335.134;0;None;
139;g139;14.95421814;24.57984733;315.846705;17.21;17.21;4;4;740;0;267.57;0;None;
140;g140;71.50375198;101.2623275;1235.950858;70.88;70.88;4;4;740;0;315.349;0;None;
141;g141;65.58194635;102.2916256;1394.86672;71.6;71.6;1;1;740;0;307.602;0;None;
142;g142;16.47074252;20.29912069;275.2956519;14.21;14.21;4;4;741;0;260.052;0;None;
143;g143;15.69269848;24.60848429;292.2684985;17.23;17.23;4;4;741;0;207.14;0;None;
144;g144;18.01101935;24.74311027;435.2723112;17.32;17.32;2;2;741;0;247.259;0;None;
145;g145;71.7009704;122.3254415;417.3770037;85.63;85.63;4;4;741;0;1259.814;0;None;
146;g146;73.68495407;100.8832021;1220.783981;70.62;70.62;4;4;741;0;315.004;0;None;
147;g147;1.0;1.121812157;7.163847087999999;0.79;0.79;2;2;762;0;0.0;0;None;
148;g148;0.0;0.307962921;19.97501509;0.22;0.22;4;4;764;0;0.0;0;None;
149;g149;10.57984829;25.93795655;118.7438144;18.16;18.16;4;4;772;0;329.749;0;None;
150;g150;15.09673909;18.79255124;117.27112519999999;13.15;13.15;1;1;772;0;261.147;0;None;
151;g151;11.37945233;28.48892784;193.1569499;19.94;19.94;4;4;773;0;343.114;0;None;
152;g152;14.35838218;27.31381793;242.4821419;19.12;19.12;2;2;773;0;190.703;0;None;
153;g153;14.12518602;26.80096197;220.6710908;18.76;18.76;4;4;773;0;304.717;0;None;
154;g154;30.0;90.40235738;302.998476;63.28;63.28;1;1;773;0;432.187;0;None;
155;g155;10.4818503;21.85739392;215.54891229999998;15.3;15.3;4;4;774;0;188.944;0;None;
156;g156;15.96807371;26.62465746;419.9802223;18.64;18.64;4;4;774;0;293.197;0;None;
157;g157;16.47585718;25.80041904;377.7692958;18.06;18.06;4;4;774;0;228.839;0;None;
158;g158;1.298889473;7.445494002;0.0;5.21;5.21;2;2;809;0;18.609;0;None;
159;g159;1.0;1.805299694;16.8891045;1.26;1.26;2;2;809;0;0.0;0;None;
160;g160;4.0;4.0;34.32144363;2.8;2.8;1;1;829;0;1.378;0;None;
161;g161;0.0;2.913310368;0.0;2.04;2.04;2;2;844;0;0.0;0;None;
162;g162;0.100734492;4.896237111;0.0;3.43;3.43;4;4;853;0;2.333;0;None;
163;g163;4.482644094;91.67267428;78.85015012;64.17;64.17;2;2;876;0;615.457;0;None;
164;g164;1.076477366;28.30942606;0.0;19.82;19.82;1;1;876;0;734.754;0;None;
165;g165;0.0;2.853099688;0.0;2.0;2.0;2;2;879;0;0.0;0;None;
166;g166;0.244715835;5.777531059;0.0;4.04;4.04;1;1;886;0;5.672;0;None;
167;g167;0.607962246;5.135749648;0.0;3.6;3.6;4;4;887;0;9.152;0;None;
168;g168;183.9327359;215.2385874;810.0900242;150.67;150.67;4;4;922;0;271.254;0;None;
169;g169;122.0878288;220.26998;354.51910710000004;154.19;154.19;1;1;923;0;1830.883;0;None;
170;g170;0.081236835;2.921758102;0.295194966;2.05;2.05;4;4;931;0;0.0;0;None;
171;g171;3.007563063;11.69245433;106.12403549999999;8.18;8.18;2;2;937;0;80.041;0;None;
172;g172;79.72984531;168.6541074;326.7854514;118.06;118.06;4;4;947;0;2188.709;0;None;
173;g173;48.20625468;58.08652974;267.8012236;40.66;40.66;4;4;947;0;309.607;0;None;
174;g174;2.073300007;20.71518396;58.57976318;14.5;14.5;1;1;953;0;360.78;0;None;
175;g175;0.716829676;6.348336658;0.0;4.44;4.44;4;4;967;0;11.308;0;None;
176;g176;0.418421256;9.568405797;0.0;6.7;6.7;2;2;970;0;17.461;0;None;
177;g177;6.417813245;24.75582139;0.0;17.33;17.33;4;4;985;0;342.935;0;None;
178;g178;0.0;1.368791633;0.0;0.96;0.96;2;2;990;0;0.0;0;None;
179;g179;0.076581055;1.850466245;0.0;1.3;1.3;4;4;995;0;0.0;0;None;
180;g180;1.0;1.605037067;3.9936967520000004;1.12;1.12;1;1;1006;0;0.0;0;None;
181;g181;162.6301294;213.0484303;778.6331362;149.13;149.13;1;1;1011;0;497.582;0;None;
182;g182;1.640890479;29.26716176;0.0;20.49;20.49;2;2;1013;0;472.75;0;None;
183;g183;2.250297038;3.0;19.91129566;2.1;2.1;4;4;1016;0;0.248;0;None;
184;g184;71.56393661;97.07805165;1194.74148;67.95;67.95;4;4;1036;0;302.875;0;None;
185;g185;1.069261956;11.81646432;16.95741141;8.27;8.27;4;4;1042;0;141.82;0;None;
186;g186;2.132007652;11.79620965;79.07911108;8.26;8.26;1;1;1057;0;82.57;0;None;
187;g187;1.0;1.546634461;9.680352601;1.08;1.08;1;1;1060;0;0.0;0;None;
188;g188;1.573999696;5.478182094;1.366587537;3.83;3.83;1;1;1062;0;14.046;0;None;
189;g189;0.47888634;7.453610007;0.0;5.22;5.22;1;1;1067;0;19.416;0;None;
190;g190;12.89363441;63.01496985;189.6785204;44.11;44.11;1;1;1071;0;584.835;0;None;
191;g191;11.6088694;63.35669342;149.857838;44.35;44.35;4;4;1071;0;506.3;0;None;
192;g192;0.0;44.94944091;0.0;31.46;31.46;4;4;1071;0;280.885;0;None;
193;g193;0.0;49.43773855;0.0;34.61;34.61;1;1;1071;0;284.068;0;None;
194;g194;8.0;48.5;59.91658687;33.95;33.95;1;1;1086;0;9.252;0;None;
195;g195;117.0106893;125.0;828.2588149;87.5;87.5;4;4;1086;0;219.227;0;None;
196;g196;90.1577368;122.0515553;524.7860182;85.44;85.44;2;2;1087;0;703.161;0;None;
197;g197;12.0;33.95172049;54.51955893;23.77;23.77;2;2;1087;0;6.164;0;None;
198;g198;0.00475456;2.909845689;0.0;2.04;2.04;4;4;1099;0;0.0;0;None;
199;g199;2.197159906;3.0;28.5081548;2.1;2.1;2;2;1126;0;0.409;0;None;
200;g200;1.391595631;27.45959611;155.5365026;19.22;19.22;4;4;1132;0;416.358;0;None;
201;g201;6.346699639;29.761993;162.6365894;20.83;20.83;2;2;1132;0;280.719;0;None;
202;g202;0.550371312;24.86453648;34.79850857;17.41;17.41;4;4;1133;0;487.124;0;None;
203;g203;2.960204954;24.93623443;95.52653131;17.46;17.46;1;1;1133;0;444.76;0;None;
204;g204;20.45187358;72.78973917;191.3312246;50.95;50.95;1;1;1164;0;1545.9;0;None;
205;g205;46.14639515;46.74216645;286.8783432;32.72;32.72;1;1;1188;0;75.262;0;None;
206;g206;52.89604278;52.89604278;0.0;37.03;37.03;1;1;1188;0;211.175;0;None;
207;g207;52.72710144;52.72710144;0.0;36.91;36.91;1;1;1189;0;206.483;0;None;
208;g208;39.2548274;104.1056641;271.4749952;72.87;72.87;1;1;1263;0;716.91;0;None;
209;g209;37.20970954;108.0610204;315.1937273;75.64;75.64;1;1;1264;0;778.99;0;None;
210;g210;0.753786201;16.67192926;50.87660794;11.67;11.67;1;1;1268;0;270.487;0;None;
211;g211;191.8420346;377.8493813;729.9581687;264.49;264.49;4;4;1289;0;5625.647;0;None;
212;g212;181.7451935;381.895175;778.5833751;267.33;267.33;1;1;1290;0;5593.7;0;None;
213;g213;1.18819195;5.680326623;0.0;3.98;3.98;4;4;1294;0;4.015;0;None;
214;g214;42.63244947;125.0933256;167.0143119;87.57;87.57;2;2;1295;0;1623.456;0;None;
215;g215;1.312035098;12.97991253;91.6187926;9.09;9.09;2;2;1301;0;211.647;0;None;
216;g216;2.451586047;12.95572126;128.6508391;9.07;9.07;1;1;1301;0;162.584;0;None;
217;g217;4.836741482;19.62610515;183.2981149;13.74;13.74;1;1;1302;0;264.657;0;None;
218;g218;3.849858831;19.90701906;0.0;13.93;13.93;1;1;1302;0;368.925;0;None;
219;g219;1.684377974;18.53684494;0.0;12.98;12.98;2;2;1303;0;280.333;0;None;
220;g220;17.94495653;21.08246803;364.9292881;14.76;14.76;1;1;1312;0;759.051;0;None;
221;g221;17.22000379;20.78744001;340.3559345;14.55;14.55;1;1;1313;0;757.178;0;None;
222;g222;20.44758819;25.57951899;378.3279124;17.91;17.91;1;1;1314;0;311.735;0;None;
223;g223;46.58204673;48.65528234;332.4572934;34.06;34.06;4;4;1405;0;192.87;0;None;
224;g224;45.01302857;48.37045973;321.9006532;33.86;33.86;1;1;1405;0;279.345;0;None;
225;g225;44.27489317;48.64077434;330.329522;34.05;34.05;4;4;1405;0;371.76;0;None;
226;g226;47.70244531;48.8710999;340.1818192;34.21;34.21;4;4;1406;0;132.76;0;None;
227;g227;17.61157993;20.82375263;283.9436294;14.58;14.58;1;1;1429;0;949.659;0;None;
228;g228;18.31822449;21.81378838;325.3293115;15.27;15.27;4;4;1429;0;977.958;0;None;
229;g229;18.19909691;21.82472691;221.14869409999997;15.28;15.28;2;2;1429;0;562.419;0;None;
230;g230;17.36961404;20.71379762;249.39647090000003;14.5;14.5;4;4;1429;0;867.871;0;None;
231;g231;2.523462807;24.75315366;66.7244723;17.33;17.33;2;2;1447;0;337.976;0;None;
232;g232;3.382650007;24.38871216;41.06072807;17.07;17.07;1;1;1448;0;321.935;0;None;
233;g233;2.878579929;24.41940063;94.03083221;17.09;17.09;1;1;1449;0;283.716;0;None;
234;g234;0.453691874;5.566190745;0.0;3.9;3.9;4;4;1449;0;9.666;0;None;
235;g235;22.68126762;68.19115601;538.118932;47.73;47.73;4;4;1476;0;613.192;0;None;
236;g236;44.84486218;49.43183532;463.4667383;34.6;34.6;1;1;1477;0;357.113;0;None;
237;g237;24.10984292;68.43792034;480.5469382;47.91;47.91;4;4;1477;0;989.433;0;None;
238;g238;10.0;48.57142857;64.58894014;34.0;34.0;4;4;1484;0;9.252;0;None;
239;g239;8.979206201;22.85978731;265.2104655;16.0;16.0;4;4;1545;0;342.331;0;None;
240;g240;5.777150519;16.80420529;137.034186;11.76;11.76;2;2;1545;0;184.281;0;None;
241;g241;5.570844747;14.69522159;216.2011209;10.29;10.29;2;2;1546;0;100.468;0;None;
242;g242;3.086186686;14.90314963;89.93465537;10.43;10.43;4;4;1546;0;252.111;0;None;
243;g243;3.192441627;14.63373569;81.55341399;10.24;10.24;4;4;1546;0;160.552;0;None;
244;g244;0.650540942;5.408599144;0.0;3.79;3.79;4;4;1547;0;12.219;0;None;
245;g245;0.38782987;5.647427391;0.0;3.95;3.95;1;1;1547;0;7.1;0;None;
246;g246;0.231721283;7.605231339;0.0;5.32;5.32;1;1;1581;0;15.979;0;None;
247;g247;0.377891555;7.656462223;0.0;5.36;5.36;1;1;1581;0;13.296;0;None;
248;g248;25.89191019;52.57242114;143.3174657;36.8;36.8;2;2;1587;0;310.687;0;None;
249;g249;135.3123716;222.0581994;623.8228741;155.44;155.44;1;1;1588;0;1298.582;0;None;
250;g250;129.2906529;220.1828414;507.8550789;154.13;154.13;4;4;1589;0;1602.184;0;None;
251;g251;1.68098572;17.66470797;0.0;12.37;12.37;2;2;1648;0;270.402;0;None;
252;g252;2.54867929;25.15542757;0.0;17.61;17.61;2;2;1648;0;354.391;0;None;
253;g253;0.376579764;24.82942229;26.61338316;17.38;17.38;2;2;1648;0;474.444;0;None;
254;g254;71.38140452;116.0269055;470.2630202000001;81.22;81.22;1;1;1656;0;1100.236;0;None;
255;g255;74.47848268;116.7505035;397.4207633;81.73;81.73;4;4;1656;0;1547.509;0;None;
256;g256;82.89800635;117.551021;497.3271085;82.29;82.29;1;1;1658;0;658.872;0;None;
257;g257;86.85313179;105.0600385;430.27338160000005;73.54;73.54;1;1;1658;0;412.191;0;None;
258;g258;74.97641146;121.470968;498.9141319;85.03;85.03;1;1;1668;0;1189.293;0;None;
259;g259;71.48824485;122.5431126;547.0293779;85.78;85.78;1;1;1668;0;1275.131;0;None;
260;g260;87.74765155;111.9575327;526.9147888;78.37;78.37;2;2;1680;0;697.408;0;None;
261;g261;68.72083091;108.9396731;923.155952;76.26;76.26;4;4;1681;0;966.751;0;None;
262;g262;72.66104743;100.0;1281.183724;70.0;70.0;1;1;1681;0;623.381;0;None;
263;g263;83.98388095;117.2296198;618.5151967;82.06;82.06;2;2;1681;0;877.702;0;None;
264;g264;23.75912925;52.44876761;142.5924817;36.71;36.71;4;4;1724;0;140.649;0;None;
265;g265;0.605072591;14.99160712;58.03633543;10.49;10.49;1;1;1724;0;341.36;0;None;
266;g266;21.02202559;51.94278917;116.03336389999998;36.36;36.36;4;4;1724;0;107.143;0;None;
267;g267;0.433707189;11.84406418;20.16274263;8.29;8.29;2;2;1739;0;169.991;0;None;
268;g268;1.92871738;11.81449447;71.72060419;8.27;8.27;1;1;1739;0;108.059;0;None;
269;g269;0.0;3.778552607;0.0;2.64;2.64;4;4;1741;0;0.0;0;None;
270;g270;0.010916348;3.96931284;0.175737233;2.78;2.78;2;2;1742;0;0.0;0;None;
271;g271;0.1130053;14.95894394;33.88029346;10.47;10.47;4;4;1746;0;330.402;0;None;
272;g272;3.0;44.46428571;48.25819511000001;31.12;31.12;1;1;1768;0;8.512;0;None;
273;g273;3.0;44.46428571;48.2667721;31.12;31.12;2;2;1769;0;8.512;0;None;
274;g274;5.752531803;13.99026786;217.8935986;9.79;9.79;1;1;1954;0;176.697;0;None;
275;g275;3.263920191;13.8471058;103.0278341;9.69;9.69;2;2;1954;0;195.075;0;None;
276;g276;2.959353766;13.65866211;93.73723279;9.56;9.56;2;2;1954;0;144.135;0;None;
