<BEGIN>
<Thermal plants>
ID;Name;Generation in time t = -1 in MW;State in t = -1. Either 1, if up, or 0, if down;Start-up trajectory (TRUE or FALSE);Shut-down trajectory (TRUE or FALSE);Number of hours (> 0) in the state of t = -1
44;g44;0.0;0;FALSE;FALSE;24;
45;g45;0.0;0;FALSE;FALSE;24;
46;g46;0.0;0;FALSE;FALSE;24;
47;g47;0.0;0;FALSE;FALSE;24;
48;g48;0.0;0;FALSE;FALSE;24;
49;g49;0.0;0;FALSE;FALSE;24;
50;g50;0.0;0;FALSE;FALSE;24;
51;g51;0.0;0;FALSE;FALSE;24;
52;g52;0.0;0;FALSE;FALSE;24;
53;g53;0.0;0;FALSE;FALSE;24;
54;g54;0.0;0;FALSE;FALSE;24;
55;g55;0.0;0;FALSE;FALSE;24;
56;g56;0.0;0;FALSE;FALSE;24;
57;g57;0.0;0;FALSE;FALSE;24;
58;g58;0.0;0;FALSE;FALSE;24;
59;g59;0.0;0;FALSE;FALSE;24;
60;g60;0.0;0;FALSE;FALSE;24;
61;g61;0.0;0;FALSE;FALSE;24;
62;g62;0.0;0;FALSE;FALSE;24;
63;g63;0.0;0;FALSE;FALSE;24;
64;g64;0.0;0;FALSE;FALSE;24;
65;g65;0.0;0;FALSE;FALSE;24;
66;g66;0.0;0;FALSE;FALSE;24;
67;g67;0.0;0;FALSE;FALSE;24;
68;g68;0.0;0;FALSE;FALSE;24;
69;g69;0.0;0;FALSE;FALSE;24;
70;g70;0.0;0;FALSE;FALSE;24;
71;g71;0.0;0;FALSE;FALSE;24;
72;g72;0.0;0;FALSE;FALSE;24;
73;g73;0.0;0;FALSE;FALSE;24;
74;g74;0.0;0;FALSE;FALSE;24;
75;g75;0.0;0;FALSE;FALSE;24;
76;g76;0.0;0;FALSE;FALSE;24;
77;g77;0.0;0;FALSE;FALSE;24;
78;g78;0.0;0;FALSE;FALSE;24;
79;g79;0.0;0;FALSE;FALSE;24;
80;g80;0.0;0;FALSE;FALSE;24;
81;g81;0.0;0;FALSE;FALSE;24;
82;g82;0.0;0;FALSE;FALSE;24;
83;g83;0.0;0;FALSE;FALSE;24;
84;g84;0.0;0;FALSE;FALSE;24;
85;g85;0.0;0;FALSE;FALSE;24;
86;g86;0.0;0;FALSE;FALSE;24;
87;g87;0.0;0;FALSE;FALSE;24;
88;g88;0.0;0;FALSE;FALSE;24;
89;g89;0.0;0;FALSE;FALSE;24;
90;g90;0.0;0;FALSE;FALSE;24;
91;g91;0.0;0;FALSE;FALSE;24;
92;g92;0.0;0;FALSE;FALSE;24;
93;g93;0.0;0;FALSE;FALSE;24;
94;g94;0.0;0;FALSE;FALSE;24;
95;g95;0.0;0;FALSE;FALSE;24;
96;g96;0.0;0;FALSE;FALSE;24;
97;g97;0.0;0;FALSE;FALSE;24;
98;g98;1302.9139560311414;1;FALSE;FALSE;24;
99;g99;1291.6394497728647;1;FALSE;FALSE;24;
100;g100;0.0;0;FALSE;FALSE;24;
101;g101;0.0;0;FALSE;FALSE;24;
102;g102;0.0;0;FALSE;FALSE;24;
103;g103;0.0;0;FALSE;FALSE;24;
104;g104;0.0;0;FALSE;FALSE;24;
105;g105;0.0;0;FALSE;FALSE;24;
106;g106;0.0;0;FALSE;FALSE;24;
107;g107;0.0;0;FALSE;FALSE;24;
108;g108;0.0;0;FALSE;FALSE;24;
109;g109;0.0;0;FALSE;FALSE;24;
110;g110;0.0;0;FALSE;FALSE;24;
111;g111;0.0;0;FALSE;FALSE;24;
112;g112;0.0;0;FALSE;FALSE;24;
113;g113;0.0;0;FALSE;FALSE;24;
114;g114;0.0;0;FALSE;FALSE;24;
115;g115;0.0;0;FALSE;FALSE;24;
116;g116;0.0;0;FALSE;FALSE;24;
117;g117;0.0;0;FALSE;FALSE;24;
118;g118;0.0;0;FALSE;FALSE;24;
119;g119;0.0;0;FALSE;FALSE;24;
120;g120;1316.4276831004127;1;FALSE;FALSE;24;
121;g121;1360.0;1;FALSE;FALSE;24;
122;g122;1350.3006569821532;1;FALSE;FALSE;24;
123;g123;1338.4809231084214;1;FALSE;FALSE;24;
124;g124;0.0;0;FALSE;FALSE;24;
125;g125;0.0;0;FALSE;FALSE;24;
126;g126;0.0;0;FALSE;FALSE;24;
127;g127;1.4120313737739008;1;FALSE;FALSE;24;
128;g128;0.0;0;FALSE;FALSE;24;
129;g129;0.0;0;FALSE;FALSE;24;
130;g130;0.0;0;FALSE;FALSE;24;
131;g131;934.9460995231019;1;FALSE;FALSE;24;
132;g132;0.0;0;FALSE;FALSE;24;
133;g133;1503.0;1;FALSE;FALSE;24;
134;g134;1503.0;1;FALSE;FALSE;24;
135;g135;1498.0;1;FALSE;FALSE;24;
136;g136;1498.0;1;FALSE;FALSE;24;
137;g137;0.0;0;FALSE;FALSE;24;
138;g138;0.0;0;FALSE;FALSE;24;
139;g139;0.0;0;FALSE;FALSE;24;
140;g140;0.0;0;FALSE;FALSE;24;
141;g141;0.0;0;FALSE;FALSE;24;
142;g142;0.0;0;FALSE;FALSE;24;
143;g143;0.0;0;FALSE;FALSE;24;
144;g144;0.0;0;FALSE;FALSE;24;
145;g145;0.0;0;FALSE;FALSE;24;
146;g146;0.0;0;FALSE;FALSE;24;
147;g147;0.0;0;FALSE;FALSE;24;
148;g148;0.0;0;FALSE;FALSE;24;
149;g149;0.0;0;FALSE;FALSE;24;
150;g150;0.0;0;FALSE;FALSE;24;
151;g151;0.0;0;FALSE;FALSE;24;
152;g152;0.0;0;FALSE;FALSE;24;
153;g153;0.0;0;FALSE;FALSE;24;
154;g154;0.0;0;FALSE;FALSE;24;
155;g155;0.0;0;FALSE;FALSE;24;
156;g156;0.0;0;FALSE;FALSE;24;
157;g157;0.0;0;FALSE;FALSE;24;
158;g158;917.0349377117011;1;FALSE;FALSE;24;
159;g159;0.0;0;FALSE;FALSE;24;
160;g160;0.0;0;FALSE;FALSE;24;
161;g161;0.0;0;FALSE;FALSE;24;
162;g162;0.0;0;FALSE;FALSE;24;
163;g163;0.0;0;FALSE;FALSE;24;
164;g164;0.0;0;FALSE;FALSE;24;
165;g165;0.0;0;FALSE;FALSE;24;
166;g166;0.0;0;FALSE;FALSE;24;
167;g167;0.0;0;FALSE;FALSE;24;
168;g168;0.0;0;FALSE;FALSE;24;
169;g169;0.0;0;FALSE;FALSE;24;
170;g170;0.0;0;FALSE;FALSE;24;
171;g171;0.0;0;FALSE;FALSE;24;
172;g172;0.0;0;FALSE;FALSE;24;
173;g173;0.0;0;FALSE;FALSE;24;
174;g174;0.0;0;FALSE;FALSE;24;
175;g175;0.0;0;FALSE;FALSE;24;
176;g176;0.0;0;FALSE;FALSE;24;
177;g177;0.0;0;FALSE;FALSE;24;
178;g178;1372.2818221086955;1;FALSE;FALSE;24;
179;g179;0.0;0;FALSE;FALSE;24;
180;g180;0.0;0;FALSE;FALSE;24;
181;g181;0.0;0;FALSE;FALSE;24;
182;g182;0.0;0;FALSE;FALSE;24;
183;g183;0.0;0;FALSE;FALSE;24;
184;g184;0.0;0;FALSE;FALSE;24;
185;g185;0.0;0;FALSE;FALSE;24;
186;g186;0.0;0;FALSE;FALSE;24;
187;g187;0.0;0;FALSE;FALSE;24;
188;g188;0.0;0;FALSE;FALSE;24;
189;g189;0.0;0;FALSE;FALSE;24;
190;g190;0.0;0;FALSE;FALSE;24;
191;g191;0.0;0;FALSE;FALSE;24;
192;g192;0.0;0;FALSE;FALSE;24;
193;g193;0.0;0;FALSE;FALSE;24;
194;g194;0.0;0;FALSE;FALSE;24;
195;g195;0.0;0;FALSE;FALSE;24;
196;g196;1302.1099304538543;1;FALSE;FALSE;24;
197;g197;0.0;0;FALSE;FALSE;24;
198;g198;0.0;0;FALSE;FALSE;24;
199;g199;0.0;0;FALSE;FALSE;24;
200;g200;0.0;0;FALSE;FALSE;24;
201;g201;0.0;0;FALSE;FALSE;24;
202;g202;0.0;0;FALSE;FALSE;24;
203;g203;0.0;0;FALSE;FALSE;24;
204;g204;0.0;0;FALSE;FALSE;24;
205;g205;0.0;0;FALSE;FALSE;24;
206;g206;0.0;0;FALSE;FALSE;24;
207;g207;0.0;0;FALSE;FALSE;24;
208;g208;0.0;0;FALSE;FALSE;24;
209;g209;0.0;0;FALSE;FALSE;24;
210;g210;0.0;0;FALSE;FALSE;24;
211;g211;0.0;0;FALSE;FALSE;24;
212;g212;0.0;0;FALSE;FALSE;24;
213;g213;0.0;0;FALSE;FALSE;24;
214;g214;0.0;0;FALSE;FALSE;24;
215;g215;0.0;0;FALSE;FALSE;24;
216;g216;0.0;0;FALSE;FALSE;24;
217;g217;0.0;0;FALSE;FALSE;24;
218;g218;0.0;0;FALSE;FALSE;24;
219;g219;0.0;0;FALSE;FALSE;24;
220;g220;0.0;0;FALSE;FALSE;24;
221;g221;0.0;0;FALSE;FALSE;24;
222;g222;0.0;0;FALSE;FALSE;24;
223;g223;0.0;0;FALSE;FALSE;24;
224;g224;0.0;0;FALSE;FALSE;24;
225;g225;0.0;0;FALSE;FALSE;24;
226;g226;0.0;0;FALSE;FALSE;24;
227;g227;0.0;0;FALSE;FALSE;24;
228;g228;0.0;0;FALSE;FALSE;24;
229;g229;0.0;0;FALSE;FALSE;24;
230;g230;0.0;0;FALSE;FALSE;24;
231;g231;0.0;0;FALSE;FALSE;24;
232;g232;0.0;0;FALSE;FALSE;24;
233;g233;0.0;0;FALSE;FALSE;24;
234;g234;0.0;0;FALSE;FALSE;24;
235;g235;0.0;0;FALSE;FALSE;24;
236;g236;0.0;0;FALSE;FALSE;24;
237;g237;0.0;0;FALSE;FALSE;24;
238;g238;0.0;0;FALSE;FALSE;24;
239;g239;0.0;0;FALSE;FALSE;24;
240;g240;0.0;0;FALSE;FALSE;24;
241;g241;0.0;0;FALSE;FALSE;24;
242;g242;0.0;0;FALSE;FALSE;24;
243;g243;0.0;0;FALSE;FALSE;24;
244;g244;0.0;0;FALSE;FALSE;24;
245;g245;0.0;0;FALSE;FALSE;24;
246;g246;0.0;0;FALSE;FALSE;24;
247;g247;0.0;0;FALSE;FALSE;24;
248;g248;0.0;0;FALSE;FALSE;24;
249;g249;0.0;0;FALSE;FALSE;24;
250;g250;0.0;0;FALSE;FALSE;24;
251;g251;0.0;0;FALSE;FALSE;24;
252;g252;0.0;0;FALSE;FALSE;24;
253;g253;0.0;0;FALSE;FALSE;24;
254;g254;0.0;0;FALSE;FALSE;24;
255;g255;0.0;0;FALSE;FALSE;24;
256;g256;0.0;0;FALSE;FALSE;24;
257;g257;0.0;0;FALSE;FALSE;24;
258;g258;0.0;0;FALSE;FALSE;24;
259;g259;0.0;0;FALSE;FALSE;24;
260;g260;0.0;0;FALSE;FALSE;24;
261;g261;0.0;0;FALSE;FALSE;24;
262;g262;0.0;0;FALSE;FALSE;24;
263;g263;0.0;0;FALSE;FALSE;24;
264;g264;0.0;0;FALSE;FALSE;24;
265;g265;0.0;0;FALSE;FALSE;24;
266;g266;0.0;0;FALSE;FALSE;24;
267;g267;0.0;0;FALSE;FALSE;24;
268;g268;0.0;0;FALSE;FALSE;24;
269;g269;0.0;0;FALSE;FALSE;24;
270;g270;0.0;0;FALSE;FALSE;24;
271;g271;0.0;0;FALSE;FALSE;24;
272;g272;0.0;0;FALSE;FALSE;24;
273;g273;0.0;0;FALSE;FALSE;24;
274;g274;0.0;0;FALSE;FALSE;24;
275;g275;0.0;0;FALSE;FALSE;24;
276;g276;0.0;0;FALSE;FALSE;24;
277;g277;0.0;0;FALSE;FALSE;24;
278;g278;0.0;0;FALSE;FALSE;24;
279;g279;0.0;0;FALSE;FALSE;24;
280;g280;0.0;0;FALSE;FALSE;24;
281;g281;0.0;0;FALSE;FALSE;24;
282;g282;1355.8360414187077;1;FALSE;FALSE;24;
283;g283;0.0;0;FALSE;FALSE;24;
284;g284;0.0;0;FALSE;FALSE;24;
285;g285;0.0;0;FALSE;FALSE;24;
286;g286;0.0;0;FALSE;FALSE;24;
287;g287;0.0;0;FALSE;FALSE;24;
288;g288;1374.403476559473;1;FALSE;FALSE;24;
289;g289;1372.890980194476;1;FALSE;FALSE;24;
290;g290;1140.2605021088443;1;FALSE;FALSE;24;
291;g291;1272.9414422891787;1;FALSE;FALSE;24;
292;g292;0.0;0;FALSE;FALSE;24;
293;g293;1345.150129477674;1;FALSE;FALSE;24;
294;g294;1375.8525069530044;1;FALSE;FALSE;24;
295;g295;0.0;0;FALSE;FALSE;24;
296;g296;0.0;0;FALSE;FALSE;24;
297;g297;0.0;0;FALSE;FALSE;24;
298;g298;0.0;0;FALSE;FALSE;24;
299;g299;0.0;0;FALSE;FALSE;24;
300;g300;0.0;0;FALSE;FALSE;24;
301;g301;0.0;0;FALSE;FALSE;24;
302;g302;0.0;0;FALSE;FALSE;24;
303;g303;0.0;0;FALSE;FALSE;24;
304;g304;0.0;0;FALSE;FALSE;24;
305;g305;0.0;0;FALSE;FALSE;24;
306;g306;0.0;0;FALSE;FALSE;24;
307;g307;0.0;0;FALSE;FALSE;24;
308;g308;0.0;0;FALSE;FALSE;24;
309;g309;0.0;0;FALSE;FALSE;24;
310;g310;0.0;0;FALSE;FALSE;24;
311;g311;0.0;0;FALSE;FALSE;24;
312;g312;0.0;0;FALSE;FALSE;24;
313;g313;0.0;0;FALSE;FALSE;24;
314;g314;0.0;0;FALSE;FALSE;24;
315;g315;0.0;0;FALSE;FALSE;24;
316;g316;0.0;0;FALSE;FALSE;24;
317;g317;0.0;0;FALSE;FALSE;24;
318;g318;0.0;0;FALSE;FALSE;24;
319;g319;0.0;0;FALSE;FALSE;24;
320;g320;0.0;0;FALSE;FALSE;24;
321;g321;0.0;0;FALSE;FALSE;24;
322;g322;0.0;0;FALSE;FALSE;24;
323;g323;0.0;0;FALSE;FALSE;24;
324;g324;0.0;0;FALSE;FALSE;24;
325;g325;0.0;0;FALSE;FALSE;24;
326;g326;0.0;0;FALSE;FALSE;24;
327;g327;0.0;0;FALSE;FALSE;24;
328;g328;0.0;0;FALSE;FALSE;24;
329;g329;0.0;0;FALSE;FALSE;24;
330;g330;0.0;0;FALSE;FALSE;24;
331;g331;0.0;0;FALSE;FALSE;24;
332;g332;0.0;0;FALSE;FALSE;24;
333;g333;0.0;0;FALSE;FALSE;24;
334;g334;0.0;0;FALSE;FALSE;24;
335;g335;0.0;0;FALSE;FALSE;24;
336;g336;0.0;0;FALSE;FALSE;24;
337;g337;0.0;0;FALSE;FALSE;24;
338;g338;0.0;0;FALSE;FALSE;24;
339;g339;0.0;0;FALSE;FALSE;24;
340;g340;0.0;0;FALSE;FALSE;24;
341;g341;0.0;0;FALSE;FALSE;24;
342;g342;0.0;0;FALSE;FALSE;24;
343;g343;0.0;0;FALSE;FALSE;24;
344;g344;0.0;0;FALSE;FALSE;24;
345;g345;0.0;0;FALSE;FALSE;24;
346;g346;0.0;0;FALSE;FALSE;24;
347;g347;0.0;0;FALSE;FALSE;24;
348;g348;0.0;0;FALSE;FALSE;24;
349;g349;1325.1337341925077;1;FALSE;FALSE;24;
350;g350;1329.7559242215646;1;FALSE;FALSE;24;
351;g351;0.0;0;FALSE;FALSE;24;
352;g352;0.0;0;FALSE;FALSE;24;
353;g353;0.0;0;FALSE;FALSE;24;
354;g354;0.0;0;FALSE;FALSE;24;
355;g355;0.0;0;FALSE;FALSE;24;
356;g356;0.0;0;FALSE;FALSE;24;
357;g357;0.0;0;FALSE;FALSE;24;
358;g358;0.0;0;FALSE;FALSE;24;
359;g359;0.0;0;FALSE;FALSE;24;
360;g360;0.0;0;FALSE;FALSE;24;
361;g361;0.0;0;FALSE;FALSE;24;
362;g362;0.0;0;FALSE;FALSE;24;
363;g363;0.0;0;FALSE;FALSE;24;
364;g364;0.0;0;FALSE;FALSE;24;
365;g365;0.0;0;FALSE;FALSE;24;
366;g366;0.0;0;FALSE;FALSE;24;
367;g367;0.0;0;FALSE;FALSE;24;
368;g368;0.0;0;FALSE;FALSE;24;
369;g369;0.0;0;FALSE;FALSE;24;
370;g370;0.0;0;FALSE;FALSE;24;
371;g371;0.0;0;FALSE;FALSE;24;
372;g372;0.0;0;FALSE;FALSE;24;
373;g373;0.0;0;FALSE;FALSE;24;
374;g374;0.0;0;FALSE;FALSE;24;
375;g375;0.0;0;FALSE;FALSE;24;
376;g376;0.0;0;FALSE;FALSE;24;
377;g377;0.0;0;FALSE;FALSE;24;
378;g378;0.0;0;FALSE;FALSE;24;
379;g379;489.9557124184151;1;FALSE;FALSE;24;
380;g380;0.0;0;FALSE;FALSE;24;
381;g381;0.0;0;FALSE;FALSE;24;
382;g382;0.0;0;FALSE;FALSE;24;
383;g383;0.0;0;FALSE;FALSE;24;
384;g384;0.0;0;FALSE;FALSE;24;
385;g385;0.0;0;FALSE;FALSE;24;
386;g386;0.0;0;FALSE;FALSE;24;
387;g387;0.0;0;FALSE;FALSE;24;
388;g388;0.0;0;FALSE;FALSE;24;
389;g389;0.0;0;FALSE;FALSE;24;
390;g390;0.0;0;FALSE;FALSE;24;
391;g391;0.0;0;FALSE;FALSE;24;
</Thermal plants>
</END>
