<BEGIN>
<Buses>
ID;Name;Reference bus;Base voltage (kV);Area;Subsystem market - Name;Subsystem market - ID
283;Bus283;;45;1;sys1;1
284;Bus284;;45;1;sys1;1
292;Bus292;;45;1;sys1;1
297;Bus297;;45;1;sys1;1
299;Bus299;;45;1;sys1;1
304;Bus304;;45;1;sys1;1
305;Bus305;;45;1;sys1;1
306;Bus306;;45;1;sys1;1
311;Bus311;;45;1;sys1;1
312;Bus312;;45;1;sys1;1
314;Bus314;;45;1;sys1;1
315;Bus315;;45;1;sys1;1
317;Bus317;;45;1;sys1;1
322;Bus322;;45;1;sys1;1
326;Bus326;;45;1;sys1;1
333;Bus333;;45;1;sys1;1
338;Bus338;;45;1;sys1;1
344;Bus344;;45;1;sys1;1
346;Bus346;;45;1;sys1;1
349;Bus349;;45;1;sys1;1
350;Bus350;;45;1;sys1;1
351;Bus351;;45;1;sys1;1
352;Bus352;;45;1;sys1;1
360;Bus360;;45;1;sys1;1
367;Bus367;;45;1;sys1;1
369;Bus369;;45;1;sys1;1
370;Bus370;;45;1;sys1;1
377;Bus377;;45;1;sys1;1
380;Bus380;;45;1;sys1;1
385;Bus385;;45;1;sys1;1
387;Bus387;;45;1;sys1;1
389;Bus389;;45;1;sys1;1
392;Bus392;;45;1;sys1;1
395;Bus395;;45;1;sys1;1
401;Bus401;;45;1;sys1;1
408;Bus408;;45;1;sys1;1
410;Bus410;;45;1;sys1;1
413;Bus413;;45;1;sys1;1
415;Bus415;;45;1;sys1;1
416;Bus416;;45;1;sys1;1
420;Bus420;;45;1;sys1;1
425;Bus425;;45;1;sys1;1
426;Bus426;;45;1;sys1;1
427;Bus427;;45;1;sys1;1
429;Bus429;;45;1;sys1;1
432;Bus432;;45;1;sys1;1
440;Bus440;;45;1;sys1;1
441;Bus441;;45;1;sys1;1
442;Bus442;;45;1;sys1;1
444;Bus444;;45;1;sys1;1
445;Bus445;;45;1;sys1;1
449;Bus449;;45;1;sys1;1
453;Bus453;;45;1;sys1;1
455;Bus455;;45;1;sys1;1
472;Bus472;;45;1;sys1;1
473;Bus473;;45;1;sys1;1
477;Bus477;;45;1;sys1;1
481;Bus481;;45;1;sys1;1
483;Bus483;;45;1;sys1;1
486;Bus486;;45;1;sys1;1
489;Bus489;;45;1;sys1;1
490;Bus490;;45;1;sys1;1
496;Bus496;;45;1;sys1;1
500;Bus500;;45;1;sys1;1
502;Bus502;;45;1;sys1;1
506;Bus506;;45;1;sys1;1
509;Bus509;;45;1;sys1;1
513;Bus513;;45;1;sys1;1
516;Bus516;;45;1;sys1;1
519;Bus519;;45;1;sys1;1
520;Bus520;;45;1;sys1;1
523;Bus523;;45;1;sys1;1
527;Bus527;;45;1;sys1;1
536;Bus536;;45;1;sys1;1
539;Bus539;;45;1;sys1;1
544;Bus544;;45;1;sys1;1
548;Bus548;;45;1;sys1;1
549;Bus549;;45;1;sys1;1
550;Bus550;;45;1;sys1;1
552;Bus552;;45;1;sys1;1
554;Bus554;;45;1;sys1;1
556;Bus556;;45;1;sys1;1
558;Bus558;;45;1;sys1;1
559;Bus559;;45;1;sys1;1
561;Bus561;;45;1;sys1;1
564;Bus564;;45;1;sys1;1
575;Bus575;;45;1;sys1;1
577;Bus577;;45;1;sys1;1
579;Bus579;;45;1;sys1;1
583;Bus583;;45;1;sys1;1
585;Bus585;;45;1;sys1;1
593;Bus593;;45;1;sys1;1
594;Bus594;;45;1;sys1;1
595;Bus595;;45;1;sys1;1
597;Bus597;;45;1;sys1;1
601;Bus601;;45;1;sys1;1
602;Bus602;;45;1;sys1;1
604;Bus604;;45;1;sys1;1
608;Bus608;;45;1;sys1;1
609;Bus609;;45;1;sys1;1
610;Bus610;;45;1;sys1;1
615;Bus615;;45;1;sys1;1
616;Bus616;;45;1;sys1;1
618;Bus618;;45;1;sys1;1
619;Bus619;;45;1;sys1;1
621;Bus621;;45;1;sys1;1
628;Bus628;;45;1;sys1;1
639;Bus639;;45;1;sys1;1
641;Bus641;;45;1;sys1;1
642;Bus642;;45;1;sys1;1
643;Bus643;;45;1;sys1;1
649;Bus649;;45;1;sys1;1
650;Bus650;;45;1;sys1;1
656;Bus656;;45;1;sys1;1
658;Bus658;;45;1;sys1;1
659;Bus659;;45;1;sys1;1
661;Bus661;;45;1;sys1;1
662;Bus662;;45;1;sys1;1
666;Bus666;;45;1;sys1;1
676;Bus676;;45;1;sys1;1
678;Bus678;;45;1;sys1;1
682;Bus682;;45;1;sys1;1
686;Bus686;;45;1;sys1;1
687;Bus687;;45;1;sys1;1
693;Bus693;;45;1;sys1;1
695;Bus695;;45;1;sys1;1
698;Bus698;;45;1;sys1;1
699;Bus699;;45;1;sys1;1
702;Bus702;;45;1;sys1;1
706;Bus706;;45;1;sys1;1
707;Bus707;;45;1;sys1;1
709;Bus709;;45;1;sys1;1
710;Bus710;;45;1;sys1;1
712;Bus712;;45;1;sys1;1
718;Bus718;;45;1;sys1;1
720;Bus720;;45;1;sys1;1
722;Bus722;;45;1;sys1;1
726;Bus726;;45;1;sys1;1
731;Bus731;;45;1;sys1;1
733;Bus733;;45;1;sys1;1
739;Bus739;;45;1;sys1;1
742;Bus742;;45;1;sys1;1
747;Bus747;;45;1;sys1;1
749;Bus749;;45;1;sys1;1
750;Bus750;;45;1;sys1;1
751;Bus751;;45;1;sys1;1
754;Bus754;;45;1;sys1;1
757;Bus757;;45;1;sys1;1
766;Bus766;;45;1;sys1;1
769;Bus769;;45;1;sys1;1
772;Bus772;;45;1;sys1;1
775;Bus775;;45;1;sys1;1
776;Bus776;;45;1;sys1;1
778;Bus778;;45;1;sys1;1
780;Bus780;;45;1;sys1;1
784;Bus784;;45;1;sys1;1
785;Bus785;;45;1;sys1;1
789;Bus789;;45;1;sys1;1
790;Bus790;;45;1;sys1;1
792;Bus792;;45;1;sys1;1
795;Bus795;;45;1;sys1;1
797;Bus797;;45;1;sys1;1
800;Bus800;;45;1;sys1;1
803;Bus803;;45;1;sys1;1
804;Bus804;;45;1;sys1;1
805;Bus805;;45;1;sys1;1
806;Bus806;;45;1;sys1;1
807;Bus807;;45;1;sys1;1
808;Bus808;;45;1;sys1;1
809;Bus809;;45;1;sys1;1
814;Bus814;;45;1;sys1;1
819;Bus819;;45;1;sys1;1
823;Bus823;;45;1;sys1;1
838;Bus838;;45;1;sys1;1
839;Bus839;;45;1;sys1;1
849;Bus849;;45;1;sys1;1
851;Bus851;;45;1;sys1;1
854;Bus854;;45;1;sys1;1
858;Bus858;;45;1;sys1;1
869;Bus869;;45;1;sys1;1
870;Bus870;;45;1;sys1;1
871;Bus871;;45;1;sys1;1
878;Bus878;;45;1;sys1;1
883;Bus883;;45;1;sys1;1
891;Bus891;;45;1;sys1;1
892;Bus892;;45;1;sys1;1
898;Bus898;;45;1;sys1;1
900;Bus900;;45;1;sys1;1
903;Bus903;;45;1;sys1;1
905;Bus905;;45;1;sys1;1
907;Bus907;;45;1;sys1;1
908;Bus908;;45;1;sys1;1
913;Bus913;;45;1;sys1;1
916;Bus916;;45;1;sys1;1
919;Bus919;;45;1;sys1;1
920;Bus920;;45;1;sys1;1
923;Bus923;;45;1;sys1;1
928;Bus928;;45;1;sys1;1
929;Bus929;;45;1;sys1;1
930;Bus930;;45;1;sys1;1
932;Bus932;;45;1;sys1;1
933;Bus933;;45;1;sys1;1
935;Bus935;;45;1;sys1;1
947;Bus947;;45;1;sys1;1
948;Bus948;;45;1;sys1;1
950;Bus950;;45;1;sys1;1
953;Bus953;;45;1;sys1;1
954;Bus954;;45;1;sys1;1
955;Bus955;;45;1;sys1;1
957;Bus957;;45;1;sys1;1
960;Bus960;;45;1;sys1;1
962;Bus962;;45;1;sys1;1
964;Bus964;;45;1;sys1;1
970;Bus970;;45;1;sys1;1
972;Bus972;;45;1;sys1;1
976;Bus976;;45;1;sys1;1
980;Bus980;;45;1;sys1;1
981;Bus981;;45;1;sys1;1
986;Bus986;;45;1;sys1;1
987;Bus987;;45;1;sys1;1
988;Bus988;;45;1;sys1;1
994;Bus994;;45;1;sys1;1
999;Bus999;;45;1;sys1;1
1000;Bus1000;;45;1;sys1;1
1001;Bus1001;;45;1;sys1;1
1002;Bus1002;;45;1;sys1;1
1005;Bus1005;;45;1;sys1;1
1010;Bus1010;;45;1;sys1;1
1011;Bus1011;;45;1;sys1;1
1013;Bus1013;;45;1;sys1;1
1015;Bus1015;;45;1;sys1;1
1020;Bus1020;;45;1;sys1;1
1021;Bus1021;;45;1;sys1;1
1023;Bus1023;;45;1;sys1;1
1025;Bus1025;;45;1;sys1;1
1026;Bus1026;;45;1;sys1;1
1027;Bus1027;;45;1;sys1;1
1030;Bus1030;;45;1;sys1;1
1033;Bus1033;;45;1;sys1;1
1035;Bus1035;;45;1;sys1;1
1036;Bus1036;;45;1;sys1;1
1037;Bus1037;;45;1;sys1;1
1039;Bus1039;;45;1;sys1;1
1040;Bus1040;;45;1;sys1;1
1043;Bus1043;;45;1;sys1;1
1046;Bus1046;;45;1;sys1;1
1051;Bus1051;;45;1;sys1;1
1052;Bus1052;;45;1;sys1;1
1057;Bus1057;;45;1;sys1;1
1060;Bus1060;;45;1;sys1;1
1064;Bus1064;;45;1;sys1;1
1065;Bus1065;;45;1;sys1;1
1074;Bus1074;;45;1;sys1;1
1077;Bus1077;;45;1;sys1;1
1078;Bus1078;;45;1;sys1;1
1081;Bus1081;;45;1;sys1;1
1083;Bus1083;;45;1;sys1;1
1086;Bus1086;;45;1;sys1;1
1090;Bus1090;;45;1;sys1;1
1093;Bus1093;;45;1;sys1;1
1094;Bus1094;;45;1;sys1;1
1096;Bus1096;;45;1;sys1;1
1100;Bus1100;;45;1;sys1;1
1101;Bus1101;;45;1;sys1;1
1102;Bus1102;;45;1;sys1;1
1105;Bus1105;;45;1;sys1;1
1106;Bus1106;;45;1;sys1;1
1109;Bus1109;;45;1;sys1;1
1111;Bus1111;;45;1;sys1;1
1114;Bus1114;;45;1;sys1;1
1115;Bus1115;;45;1;sys1;1
1121;Bus1121;;45;1;sys1;1
1123;Bus1123;;45;1;sys1;1
1124;Bus1124;;45;1;sys1;1
1129;Bus1129;;45;1;sys1;1
1133;Bus1133;;45;1;sys1;1
1136;Bus1136;;45;1;sys1;1
1137;Bus1137;;45;1;sys1;1
1146;Bus1146;;45;1;sys1;1
1151;Bus1151;;45;1;sys1;1
1153;Bus1153;;45;1;sys1;1
1155;Bus1155;;45;1;sys1;1
1156;Bus1156;;45;1;sys1;1
1159;Bus1159;;45;1;sys1;1
1163;Bus1163;;45;1;sys1;1
1168;Bus1168;;45;1;sys1;1
1172;Bus1172;;45;1;sys1;1
1173;Bus1173;;45;1;sys1;1
1174;Bus1174;;45;1;sys1;1
1175;Bus1175;;45;1;sys1;1
1179;Bus1179;;45;1;sys1;1
1183;Bus1183;;45;1;sys1;1
1185;Bus1185;;45;1;sys1;1
1187;Bus1187;;45;1;sys1;1
1188;Bus1188;;45;1;sys1;1
1194;Bus1194;;45;1;sys1;1
1198;Bus1198;;45;1;sys1;1
1200;Bus1200;;45;1;sys1;1
1201;Bus1201;;45;1;sys1;1
1205;Bus1205;;45;1;sys1;1
1207;Bus1207;;45;1;sys1;1
1216;Bus1216;;45;1;sys1;1
1221;Bus1221;;45;1;sys1;1
1227;Bus1227;;45;1;sys1;1
1232;Bus1232;;45;1;sys1;1
1233;Bus1233;;45;1;sys1;1
1234;Bus1234;;45;1;sys1;1
1237;Bus1237;;45;1;sys1;1
1239;Bus1239;;45;1;sys1;1
1240;Bus1240;;45;1;sys1;1
1241;Bus1241;;45;1;sys1;1
1248;Bus1248;;45;1;sys1;1
1249;Bus1249;;45;1;sys1;1
1250;Bus1250;;45;1;sys1;1
1251;Bus1251;;45;1;sys1;1
1255;Bus1255;;45;1;sys1;1
1260;Bus1260;;45;1;sys1;1
1262;Bus1262;;45;1;sys1;1
1265;Bus1265;;45;1;sys1;1
1271;Bus1271;;45;1;sys1;1
1275;Bus1275;;45;1;sys1;1
1277;Bus1277;;45;1;sys1;1
1280;Bus1280;;45;1;sys1;1
1282;Bus1282;;45;1;sys1;1
1294;Bus1294;;45;1;sys1;1
1295;Bus1295;;45;1;sys1;1
1301;Bus1301;;45;1;sys1;1
1305;Bus1305;;45;1;sys1;1
1311;Bus1311;;45;1;sys1;1
1317;Bus1317;;45;1;sys1;1
1326;Bus1326;;45;1;sys1;1
1330;Bus1330;;45;1;sys1;1
1331;Bus1331;;45;1;sys1;1
1334;Bus1334;;45;1;sys1;1
1338;Bus1338;;45;1;sys1;1
1339;Bus1339;;45;1;sys1;1
1341;Bus1341;;45;1;sys1;1
1343;Bus1343;;45;1;sys1;1
1344;Bus1344;;45;1;sys1;1
1347;Bus1347;;45;1;sys1;1
1350;Bus1350;;45;1;sys1;1
1352;Bus1352;;45;1;sys1;1
1354;Bus1354;;45;1;sys1;1
1355;Bus1355;;45;1;sys1;1
1362;Bus1362;;45;1;sys1;1
1364;Bus1364;;45;1;sys1;1
1367;Bus1367;;45;1;sys1;1
1380;Bus1380;;45;1;sys1;1
1391;Bus1391;;45;1;sys1;1
1392;Bus1392;;45;1;sys1;1
1393;Bus1393;;45;1;sys1;1
1394;Bus1394;;45;1;sys1;1
1397;Bus1397;;45;1;sys1;1
1398;Bus1398;;45;1;sys1;1
1399;Bus1399;;45;1;sys1;1
1401;Bus1401;;45;1;sys1;1
1407;Bus1407;;45;1;sys1;1
1409;Bus1409;;45;1;sys1;1
1411;Bus1411;;45;1;sys1;1
1414;Bus1414;;45;1;sys1;1
1415;Bus1415;;45;1;sys1;1
1418;Bus1418;;45;1;sys1;1
1421;Bus1421;;45;1;sys1;1
1422;Bus1422;;45;1;sys1;1
1430;Bus1430;;45;1;sys1;1
1435;Bus1435;;45;1;sys1;1
1436;Bus1436;;45;1;sys1;1
1437;Bus1437;;45;1;sys1;1
1439;Bus1439;;45;1;sys1;1
1445;Bus1445;;45;1;sys1;1
1448;Bus1448;;45;1;sys1;1
1457;Bus1457;;45;1;sys1;1
1458;Bus1458;;45;1;sys1;1
1459;Bus1459;;45;1;sys1;1
1461;Bus1461;;45;1;sys1;1
1462;Bus1462;;45;1;sys1;1
1463;Bus1463;;45;1;sys1;1
1464;Bus1464;;45;1;sys1;1
1465;Bus1465;;45;1;sys1;1
1471;Bus1471;;45;1;sys1;1
1475;Bus1475;;45;1;sys1;1
1477;Bus1477;;45;1;sys1;1
1478;Bus1478;;45;1;sys1;1
1479;Bus1479;;45;1;sys1;1
1483;Bus1483;;45;1;sys1;1
1486;Bus1486;;45;1;sys1;1
1489;Bus1489;;45;1;sys1;1
1491;Bus1491;;45;1;sys1;1
1494;Bus1494;;45;1;sys1;1
1498;Bus1498;;45;1;sys1;1
1501;Bus1501;;45;1;sys1;1
1502;Bus1502;;45;1;sys1;1
1503;Bus1503;;45;1;sys1;1
1504;Bus1504;;45;1;sys1;1
1513;Bus1513;;45;1;sys1;1
1516;Bus1516;;45;1;sys1;1
1520;Bus1520;;45;1;sys1;1
1526;Bus1526;;45;1;sys1;1
1531;Bus1531;;45;1;sys1;1
1538;Bus1538;;45;1;sys1;1
1539;Bus1539;;45;1;sys1;1
1541;Bus1541;;45;1;sys1;1
1543;Bus1543;;45;1;sys1;1
1545;Bus1545;;45;1;sys1;1
1547;Bus1547;;45;1;sys1;1
1549;Bus1549;;45;1;sys1;1
1551;Bus1551;;45;1;sys1;1
1552;Bus1552;;45;1;sys1;1
1554;Bus1554;;45;1;sys1;1
1556;Bus1556;;45;1;sys1;1
1562;Bus1562;;45;1;sys1;1
1564;Bus1564;;45;1;sys1;1
1566;Bus1566;;45;1;sys1;1
1568;Bus1568;;45;1;sys1;1
1570;Bus1570;;45;1;sys1;1
1578;Bus1578;;45;1;sys1;1
1579;Bus1579;;45;1;sys1;1
1584;Bus1584;;45;1;sys1;1
1591;Bus1591;;45;1;sys1;1
1592;Bus1592;;45;1;sys1;1
1595;Bus1595;;45;1;sys1;1
1597;Bus1597;;45;1;sys1;1
1599;Bus1599;;45;1;sys1;1
1600;Bus1600;;45;1;sys1;1
1602;Bus1602;;45;1;sys1;1
1604;Bus1604;;45;1;sys1;1
1605;Bus1605;;45;1;sys1;1
1607;Bus1607;;45;1;sys1;1
1609;Bus1609;;45;1;sys1;1
1611;Bus1611;;45;1;sys1;1
1616;Bus1616;;45;1;sys1;1
1618;Bus1618;;45;1;sys1;1
1625;Bus1625;;45;1;sys1;1
1629;Bus1629;;45;1;sys1;1
1632;Bus1632;;45;1;sys1;1
1633;Bus1633;;45;1;sys1;1
1635;Bus1635;;45;1;sys1;1
1638;Bus1638;;45;1;sys1;1
1639;Bus1639;;45;1;sys1;1
1642;Bus1642;;45;1;sys1;1
1643;Bus1643;;45;1;sys1;1
1644;Bus1644;;45;1;sys1;1
1645;Bus1645;;45;1;sys1;1
1662;Bus1662;;45;1;sys1;1
1666;Bus1666;;45;1;sys1;1
1670;Bus1670;;45;1;sys1;1
1672;Bus1672;;45;1;sys1;1
1676;Bus1676;;45;1;sys1;1
1680;Bus1680;;45;1;sys1;1
1685;Bus1685;;45;1;sys1;1
1689;Bus1689;;45;1;sys1;1
1692;Bus1692;;45;1;sys1;1
1697;Bus1697;;45;1;sys1;1
1702;Bus1702;;45;1;sys1;1
1703;Bus1703;;45;1;sys1;1
1704;Bus1704;;45;1;sys1;1
1708;Bus1708;;45;1;sys1;1
1709;Bus1709;;45;1;sys1;1
1711;Bus1711;;45;1;sys1;1
1716;Bus1716;;45;1;sys1;1
1721;Bus1721;;45;1;sys1;1
1722;Bus1722;;45;1;sys1;1
1728;Bus1728;;45;1;sys1;1
1730;Bus1730;;45;1;sys1;1
1734;Bus1734;;45;1;sys1;1
1741;Bus1741;;45;1;sys1;1
1742;Bus1742;;45;1;sys1;1
1746;Bus1746;;45;1;sys1;1
1747;Bus1747;;45;1;sys1;1
1750;Bus1750;;45;1;sys1;1
1752;Bus1752;;45;1;sys1;1
1754;Bus1754;;45;1;sys1;1
1758;Bus1758;;45;1;sys1;1
1763;Bus1763;;45;1;sys1;1
1767;Bus1767;;45;1;sys1;1
1768;Bus1768;;45;1;sys1;1
1769;Bus1769;;45;1;sys1;1
1770;Bus1770;;45;1;sys1;1
1774;Bus1774;;45;1;sys1;1
1775;Bus1775;;45;1;sys1;1
1777;Bus1777;;45;1;sys1;1
1778;Bus1778;;45;1;sys1;1
1787;Bus1787;;45;1;sys1;1
1788;Bus1788;;45;1;sys1;1
1793;Bus1793;;45;1;sys1;1
1794;Bus1794;;45;1;sys1;1
1798;Bus1798;;45;1;sys1;1
1802;Bus1802;;45;1;sys1;1
1803;Bus1803;;45;1;sys1;1
1808;Bus1808;;45;1;sys1;1
1810;Bus1810;;45;1;sys1;1
1813;Bus1813;;45;1;sys1;1
1815;Bus1815;;45;1;sys1;1
1817;Bus1817;;45;1;sys1;1
1833;Bus1833;;45;1;sys1;1
1836;Bus1836;;45;1;sys1;1
1838;Bus1838;;45;1;sys1;1
1841;Bus1841;;45;1;sys1;1
1844;Bus1844;;45;1;sys1;1
1848;Bus1848;;45;1;sys1;1
1850;Bus1850;;45;1;sys1;1
1851;Bus1851;;45;1;sys1;1
1852;Bus1852;;45;1;sys1;1
1857;Bus1857;;45;1;sys1;1
1860;Bus1860;;45;1;sys1;1
1862;Bus1862;;45;1;sys1;1
1866;Bus1866;;45;1;sys1;1
1868;Bus1868;;45;1;sys1;1
1869;Bus1869;;45;1;sys1;1
1870;Bus1870;;45;1;sys1;1
1872;Bus1872;;45;1;sys1;1
1876;Bus1876;;45;1;sys1;1
1880;Bus1880;;45;1;sys1;1
1883;Bus1883;;45;1;sys1;1
1888;Bus1888;;45;1;sys1;1
1889;Bus1889;;45;1;sys1;1
1890;Bus1890;;45;1;sys1;1
1894;Bus1894;;45;1;sys1;1
1895;Bus1895;;45;1;sys1;1
1896;Bus1896;;45;1;sys1;1
1897;Bus1897;;45;1;sys1;1
1898;Bus1898;;45;1;sys1;1
1899;Bus1899;;45;1;sys1;1
1909;Bus1909;;45;1;sys1;1
1910;Bus1910;;45;1;sys1;1
1912;Bus1912;;45;1;sys1;1
1913;Bus1913;;45;1;sys1;1
1914;Bus1914;;45;1;sys1;1
1917;Bus1917;;45;1;sys1;1
1923;Bus1923;;45;1;sys1;1
1936;Bus1936;;45;1;sys1;1
1940;Bus1940;;45;1;sys1;1
1942;Bus1942;;45;1;sys1;1
1947;Bus1947;;45;1;sys1;1
1956;Bus1956;;45;1;sys1;1
1957;Bus1957;;45;1;sys1;1
1959;Bus1959;;45;1;sys1;1
1965;Bus1965;;45;1;sys1;1
1968;Bus1968;;45;1;sys1;1
1969;Bus1969;;45;1;sys1;1
1973;Bus1973;;45;1;sys1;1
1974;Bus1974;;45;1;sys1;1
1979;Bus1979;;45;1;sys1;1
1980;Bus1980;;45;1;sys1;1
1984;Bus1984;;45;1;sys1;1
1985;Bus1985;;45;1;sys1;1
1989;Bus1989;;45;1;sys1;1
1998;Bus1998;;45;1;sys1;1
1999;Bus1999;;45;1;sys1;1
2002;Bus2002;;45;1;sys1;1
2006;Bus2006;;45;1;sys1;1
2009;Bus2009;;45;1;sys1;1
2012;Bus2012;;45;1;sys1;1
2019;Bus2019;;45;1;sys1;1
2020;Bus2020;;45;1;sys1;1
2021;Bus2021;;45;1;sys1;1
2030;Bus2030;;45;1;sys1;1
2031;Bus2031;;45;1;sys1;1
2035;Bus2035;;45;1;sys1;1
2042;Bus2042;;45;1;sys1;1
2043;Bus2043;;45;1;sys1;1
2044;Bus2044;;45;1;sys1;1
2050;Bus2050;;45;1;sys1;1
2055;Bus2055;;45;1;sys1;1
2056;Bus2056;;45;1;sys1;1
2057;Bus2057;;45;1;sys1;1
2058;Bus2058;;45;1;sys1;1
2060;Bus2060;;45;1;sys1;1
2072;Bus2072;;45;1;sys1;1
2077;Bus2077;;45;1;sys1;1
2078;Bus2078;;45;1;sys1;1
2079;Bus2079;;45;1;sys1;1
2081;Bus2081;;45;1;sys1;1
2083;Bus2083;;45;1;sys1;1
2085;Bus2085;;45;1;sys1;1
2088;Bus2088;;45;1;sys1;1
2089;Bus2089;;45;1;sys1;1
2091;Bus2091;;45;1;sys1;1
2093;Bus2093;;45;1;sys1;1
2096;Bus2096;;45;1;sys1;1
2101;Bus2101;;45;1;sys1;1
2107;Bus2107;;45;1;sys1;1
2116;Bus2116;;45;1;sys1;1
2117;Bus2117;;45;1;sys1;1
2120;Bus2120;;45;1;sys1;1
2126;Bus2126;;45;1;sys1;1
2128;Bus2128;;45;1;sys1;1
2129;Bus2129;;45;1;sys1;1
2132;Bus2132;;45;1;sys1;1
2140;Bus2140;;45;1;sys1;1
2142;Bus2142;;45;1;sys1;1
2143;Bus2143;;45;1;sys1;1
2147;Bus2147;;45;1;sys1;1
2150;Bus2150;;45;1;sys1;1
2154;Bus2154;;45;1;sys1;1
2155;Bus2155;;45;1;sys1;1
2161;Bus2161;;45;1;sys1;1
2166;Bus2166;;45;1;sys1;1
2168;Bus2168;;45;1;sys1;1
2172;Bus2172;;45;1;sys1;1
2174;Bus2174;;45;1;sys1;1
2177;Bus2177;;45;1;sys1;1
2180;Bus2180;;45;1;sys1;1
2183;Bus2183;;45;1;sys1;1
2188;Bus2188;;45;1;sys1;1
2189;Bus2189;;45;1;sys1;1
2193;Bus2193;;45;1;sys1;1
2197;Bus2197;;45;1;sys1;1
2202;Bus2202;;45;1;sys1;1
2206;Bus2206;;45;1;sys1;1
2208;Bus2208;;45;1;sys1;1
2225;Bus2225;;45;1;sys1;1
2228;Bus2228;;45;1;sys1;1
2229;Bus2229;;45;1;sys1;1
2230;Bus2230;;45;1;sys1;1
2231;Bus2231;;45;1;sys1;1
2233;Bus2233;;45;1;sys1;1
2235;Bus2235;;45;1;sys1;1
2236;Bus2236;;45;1;sys1;1
2240;Bus2240;;45;1;sys1;1
2242;Bus2242;;45;1;sys1;1
2248;Bus2248;;45;1;sys1;1
2252;Bus2252;;45;1;sys1;1
2261;Bus2261;;45;1;sys1;1
2267;Bus2267;;45;1;sys1;1
2268;Bus2268;;45;1;sys1;1
2271;Bus2271;;45;1;sys1;1
2273;Bus2273;;45;1;sys1;1
2276;Bus2276;;45;1;sys1;1
2286;Bus2286;;45;1;sys1;1
2288;Bus2288;;45;1;sys1;1
2291;Bus2291;;45;1;sys1;1
2297;Bus2297;;45;1;sys1;1
2299;Bus2299;;45;1;sys1;1
2301;Bus2301;;45;1;sys1;1
2303;Bus2303;;45;1;sys1;1
2304;Bus2304;;45;1;sys1;1
2305;Bus2305;;45;1;sys1;1
2308;Bus2308;;45;1;sys1;1
2313;Bus2313;;45;1;sys1;1
