<BEGIN>;
<Hydro plants>;
ID;Name;Minimum reservoir volume (hm3);Maximum reservoir volume (hm3);Name of downriver reservoir;Water travelling time (h);Run-of-river plant? TRUE or FALSE;Minimum forebay level (m);Maximum forebay level (m);Maximum spillage (m3/s);Basin;Influence of spillage on the HPF? Yes or No;Maximum spillage - HPF;Downriver plant of bypass discharge;Maximum bypass discharge (m3/s);Water travel time in the bypass process (h);Downriver reservoir of pump units;Upriver reservoir of pump units;Water travel time in pumping (h);Comments
</Hydro plants>;
<Thermal plants>;
ID;Name;Minimum power output (MW);Maximum power output (MW);Unitary linear cost ($/MW);Ramp-up limit (MW/h);Ramp-down limit (MW/h);Minimum up-time (h);Minimum down-time (h);Bus id;Constant cost ($);Start-up cost ($);Shut-down cost ($);Reserve eligibility;Comments
42;g42;77.03807664;118.1498884;513.96062;82.7;82.7;2;2;117;0;1125.093;0;None;
43;g43;85.82021321;106.8328801;787.9069198;74.78;74.78;4;4;118;0;495.038;0;None;
44;g44;188.7934331;194.0464429;711.5213601;135.83;135.83;4;4;125;0;434.736;0;None;
45;g45;187.4680585;217.1707426;785.1133491;152.02;152.02;1;1;126;0;577.972;0;None;
46;g46;194.1249851;199.2917563;718.747135;139.5;139.5;4;4;126;0;411.359;0;None;
47;g47;176.7635437;218.1955321;722.0745418;152.74;152.74;1;1;127;0;1677.36;0;None;
48;g48;195.015136;203.8240231;752.9365073;142.68;142.68;4;4;127;0;326.911;0;None;
49;g49;74.38126741;121.0424778;541.2943039;84.73;84.73;2;2;132;0;1110.91;0;None;
50;g50;76.61717717;120.7077048;447.0738397;84.5;84.5;2;2;132;0;1049.377;0;None;
51;g51;84.97334857;119.9317906;359.8762548000001;83.95;83.95;1;1;133;0;1081.046;0;None;
52;g52;80.08692434;123.0460366;458.9209517;86.13;86.13;4;4;133;0;1040.647;0;None;
53;g53;113.7838509;117.1908193;460.6451524;82.03;82.03;2;2;134;0;563.97;0;None;
54;g54;118.3999426;120.0;730.3747205;84.0;84.0;2;2;134;0;218.259;0;None;
55;g55;116.7494583;118.6714944;348.8039255;83.07;83.07;2;2;135;0;329.422;0;None;
56;g56;30.0;44.91056586;207.28622739999997;31.44;31.44;4;4;146;0;370.273;0;None;
57;g57;30.0;46.14076766;206.2694288;32.3;32.3;2;2;146;0;688.328;0;None;
58;g58;102.6275853;116.2488844;326.0840076;81.37;81.37;4;4;147;0;395.953;0;None;
59;g59;118.3958478;213.5723308;364.3068181;149.5;149.5;2;2;148;0;1796.058;0;None;
60;g60;174.1205146;196.2708627;793.1362756;137.39;137.39;1;1;148;0;142.878;0;None;
61;g61;176.1495996;196.8170652;808.4797653;137.77;137.77;2;2;148;0;135.422;0;None;
62;g62;123.1478918;212.1473988;381.1219951;148.5;148.5;2;2;148;0;1610.671;0;None;
63;g63;128.8605888;210.5478897;410.5356775000001;147.38;147.38;2;2;150;0;1620.91;0;None;
64;g64;104.3245643;216.7276422;316.156017;151.71;151.71;4;4;151;0;1870.147;0;None;
65;g65;129.7151179;210.2561668;418.432207;147.18;147.18;4;4;151;0;1583.304;0;None;
66;g66;101.1057383;232.2041314;265.9668943;162.54;162.54;4;4;155;0;2072.955;0;None;
67;g67;107.5821149;231.8281408;303.0944861;162.28;162.28;1;1;155;0;1753.84;0;None;
68;g68;155.7594806;195.518786;790.7000078999998;136.86;136.86;4;4;155;0;413.85;0;None;
69;g69;146.2900429;252.1050594;399.3034551;176.47;176.47;4;4;155;0;6006.685;0;None;
70;g70;153.749076;196.3965907;749.8841629000001;137.48;137.48;2;2;156;0;505.862;0;None;
71;g71;152.780567;197.3571201;700.8073182;138.15;138.15;2;2;156;0;581.274;0;None;
72;g72;132.8003092;199.5140306;618.4400117;139.66;139.66;4;4;156;0;1048.483;0;None;
73;g73;134.3688194;199.2549763;618.0253561;139.48;139.48;2;2;156;0;1024.044;0;None;
74;g74;130.6592778;200.7413411;556.3211951;140.52;140.52;1;1;159;0;1192.516;0;None;
75;g75;183.9598268;193.1662707;806.9338268;135.22;135.22;2;2;165;0;92.149;0;None;
76;g76;184.6378248;194.1199821;875.6483893;135.88;135.88;4;4;165;0;48.961;0;None;
77;g77;183.673372;191.7936109;715.095904;134.26;134.26;1;1;166;0;165.986;0;None;
78;g78;184.660417;193.5420507;812.1959416;135.48;135.48;1;1;166;0;97.573;0;None;
79;g79;166.610658;173.6641792;820.8539836000001;121.56;121.56;4;4;205;0;128.715;0;None;
80;g80;168.5700492;174.9475062;1003.405921;122.46;122.46;1;1;205;0;124.04;0;None;
81;g81;166.3064471;172.0431923;925.1000622;120.43;120.43;2;2;205;0;341.383;0;None;
82;g82;167.706868;174.2898095;921.6342897999999;122.0;122.0;1;1;206;0;136.147;0;None;
83;g83;37.079;37.079;0.0;25.96;25.96;1;1;215;0;93.293;0;None;
84;g84;33.708;33.708;0.0;23.6;23.6;2;2;215;0;26.752;0;None;
85;g85;33.708;33.708;0.0;23.6;23.6;2;2;215;0;26.086;0;None;
86;g86;15.506;15.506;230.6350237;10.85;10.85;4;4;215;0;156.001;0;None;
87;g87;4.0;4.0;22.58720886;2.8;2.8;2;2;239;0;1.226;0;None;
88;g88;293.8730416;367.6859152;1184.54089;257.38;257.38;2;2;246;0;5791.356;0;None;
89;g89;2.0;2.0;0.0;1.4;1.4;4;4;291;0;0.18;0;None;
90;g90;0.0;0.0;0.0;0.0;0.0;4;4;294;0;0.534;0;None;
91;g91;9.167;9.167;0.0;6.42;6.42;4;4;306;0;4.028;0;None;
92;g92;16.296;16.296;193.0861569;11.41;11.41;1;1;306;0;55.542;0;None;
93;g93;0.0;0.0;0.0;0.0;0.0;2;2;306;0;70.301;0;None;
94;g94;9.167;9.167;0.0;6.42;6.42;2;2;306;0;16.904;0;None;
95;g95;9.167;9.167;0.0;6.42;6.42;1;1;306;0;20.884;0;None;
96;g96;36.5;36.5;0.0;25.55;25.55;2;2;307;0;88.313;0;None;
97;g97;36.5;36.5;0.0;25.55;25.55;4;4;307;0;65.624;0;None;
98;g98;32.0;32.0;457.4575659;22.4;22.4;4;4;308;0;52.907;0;None;
99;g99;40.0;40.0;0.0;28.0;28.0;2;2;308;0;67.412;0;None;
100;g100;35.0;35.0;0.0;24.5;24.5;4;4;310;0;67.311;0;None;
101;g101;75.0;75.0;255.6551921;52.5;52.5;4;4;310;0;176.885;0;None;
102;g102;45.0;45.0;354.3458875;31.5;31.5;4;4;311;0;291.412;0;None;
103;g103;37.8;37.8;0.0;26.46;26.46;4;4;362;0;104.412;0;None;
104;g104;37.8;37.8;0.0;26.46;26.46;2;2;363;0;122.876;0;None;
105;g105;37.8;37.8;0.0;26.46;26.46;1;1;364;0;81.561;0;None;
106;g106;45.0;45.0;434.6716149999999;31.5;31.5;4;4;364;0;235.877;0;None;
107;g107;37.8;37.8;0.0;26.46;26.46;1;1;365;0;105.414;0;None;
108;g108;37.8;37.8;0.0;26.46;26.46;4;4;365;0;213.668;0;None;
109;g109;17.9650958;52.48521938;93.98797873;36.74;36.74;4;4;382;0;519.441;0;None;
110;g110;132.7303769;219.4358741;579.6228731;153.61;153.61;2;2;382;0;1393.48;0;None;
111;g111;21.04917285;52.07994819;104.173128;36.46;36.46;1;1;383;0;548.192;0;None;
112;g112;0.0;0.0;0.0;0.0;0.0;4;4;386;0;0.49;0;None;
113;g113;4.0;4.0;8.831837265;2.8;2.8;1;1;421;0;0.579;0;None;
114;g114;7.0;7.0;87.53107235999998;4.9;4.9;2;2;431;0;0.0;0;None;
115;g115;2.5;2.5;0.0;1.75;1.75;1;1;440;0;0.326;0;None;
116;g116;3.5;3.5;33.75136237;2.45;2.45;1;1;447;0;0.52;0;None;
117;g117;3.5;3.5;27.51463258;2.45;2.45;2;2;447;0;0.2;0;None;
119;g119;1.4;1.4;7.211050665;0.98;0.98;2;2;482;0;0.0;0;None;
120;g120;3.5;3.5;38.13372633;2.45;2.45;2;2;490;0;0.7;0;None;
122;g122;0.5;0.5;23.45956355;0.35;0.35;1;1;533;0;0.0;0;None;
123;g123;35.89;35.89;1372.256224;25.12;25.12;2;2;534;0;183.806;0;None;
124;g124;22.086;22.086;372.32450839999996;15.46;15.46;2;2;534;0;298.094;0;None;
125;g125;22.086;22.086;360.3684022;15.46;15.46;4;4;534;0;208.172;0;None;
126;g126;72.469;72.469;261.9012715;50.73;50.73;1;1;534;0;102.225;0;None;
127;g127;72.469;72.469;235.35289800000004;50.73;50.73;2;2;534;0;220.601;0;None;
128;g128;24.573;24.573;499.9531116;17.2;17.2;2;2;535;0;457.034;0;None;
129;g129;23.805;23.805;530.1304453;16.66;16.66;2;2;535;0;362.104;0;None;
130;g130;95.99;95.99;0.0;67.19;67.19;2;2;535;0;125.083;0;None;
131;g131;80.631;80.631;337.447821;56.44;56.44;2;2;535;0;91.12;0;None;
132;g132;1.4;1.4;9.35964421;0.98;0.98;4;4;549;0;0.0;0;None;
133;g133;25.724;25.724;555.2040093;18.01;18.01;1;1;557;0;327.977;0;None;
134;g134;21.184;21.184;293.7079308;14.83;14.83;4;4;557;0;183.007;0;None;
135;g135;19.671;19.671;0.0;13.77;13.77;2;2;557;0;70.712;0;None;
136;g136;22.697;22.697;440.5716187;15.89;15.89;1;1;557;0;525.876;0;None;
137;g137;25.724;25.724;635.8200054;18.01;18.01;1;1;557;0;422.236;0;None;
138;g138;31.032;31.032;271.8824252;21.72;21.72;1;1;558;0;49.661;0;None;
139;g139;31.032;31.032;238.3285421;21.72;21.72;1;1;558;0;52.631;0;None;
140;g140;22.817;22.817;393.8789701;15.97;15.97;4;4;558;0;446.413;0;None;
141;g141;30.119;30.119;205.2291428;21.08;21.08;4;4;558;0;20.904;0;None;
142;g142;2.58;2.58;0.0;1.81;1.81;1;1;594;0;0.517;0;None;
143;g143;0.0;0.0;0.0;0.0;0.0;4;4;601;0;1.155;0;None;
144;g144;110.0;110.0;0.0;77.0;77.0;4;4;622;0;152.666;0;None;
146;g146;0.0;0.0;0.0;0.0;0.0;2;2;626;0;0.524;0;None;
147;g147;5.61;5.61;29.290266420000002;3.93;3.93;4;4;630;0;0.0;0;None;
148;g148;6.73;6.73;45.34695342999999;4.71;4.71;4;4;631;0;0.0;0;None;
149;g149;1.23;1.23;12.51641366;0.86;0.86;2;2;655;0;0.0;0;None;
150;g150;187.7799001;213.7560871;781.0228811;149.63;149.63;4;4;660;0;128.677;0;None;
151;g151;186.3343965;215.0729567;792.5250331;150.55;150.55;4;4;661;0;233.741;0;None;
152;g152;1.91;1.91;0.0;1.34;1.34;1;1;667;0;0.206;0;None;
153;g153;9.53;9.53;0.0;6.67;6.67;4;4;671;0;1.81;0;None;
154;g154;3.36;3.36;24.072679640000004;2.35;2.35;2;2;673;0;0.049;0;None;
155;g155;190.0;190.0;706.789911;133.0;133.0;4;4;681;0;328.12;0;None;
156;g156;24.998;24.998;507.3928239;17.5;17.5;1;1;681;0;444.835;0;None;
157;g157;0.0;0.0;0.0;0.0;0.0;4;4;687;0;281.822;0;None;
158;g158;6.73;6.73;77.53167622;4.71;4.71;4;4;699;0;0.0;0;None;
159;g159;1.12;1.12;37.04889713;0.78;0.78;4;4;702;0;0.0;0;None;
160;g160;0.0;0.0;0.0;0.0;0.0;2;2;712;0;0.0;0;None;
161;g161;1.57;1.57;4.069035818;1.1;1.1;2;2;718;0;0.0;0;None;
162;g162;0.0;0.0;0.0;0.0;0.0;1;1;722;0;0.668;0;None;
163;g163;1.68;1.68;7.635660186999999;1.18;1.18;2;2;731;0;0.1;0;None;
164;g164;159.7022953;213.5523391;792.9058928;149.49;149.49;4;4;736;0;599.572;0;None;
165;g165;0.0;0.0;0.0;0.0;0.0;2;2;740;0;0.437;0;None;
166;g166;5.83;5.83;61.98994407;4.08;4.08;1;1;747;0;0.0;0;None;
167;g167;90.0;90.0;0.0;63.0;63.0;2;2;759;0;102.632;0;None;
169;g169;0.0;0.0;0.0;0.0;0.0;1;1;778;0;42.943;0;None;
170;g170;1.68;1.68;11.2325581;1.18;1.18;4;4;780;0;0.178;0;None;
171;g171;6.0;6.0;25.85496228;4.2;4.2;4;4;783;0;0.0;0;None;
172;g172;2.0;2.0;0.0;1.4;1.4;1;1;788;0;0.208;0;None;
173;g173;6.420055985;64.47569693;0.0;45.13;45.13;4;4;792;0;507.715;0;None;
174;g174;0.10583562;66.12164799;0.0;46.29;46.29;2;2;792;0;217.452;0;None;
175;g175;1.574711486;20.69823615;0.0;14.49;14.49;4;4;792;0;377.027;0;None;
176;g176;3.708236268;20.95286975;148.0075451;14.67;14.67;4;4;792;0;297.932;0;None;
177;g177;5.294687741;52.95337345;0.0;37.07;37.07;1;1;803;0;501.755;0;None;
178;g178;0.0;118.8847704;74.60655318;83.22;83.22;4;4;804;0;956.535;0;None;
180;g180;3.36;3.36;20.71892394;2.35;2.35;2;2;815;0;0.274;0;None;
181;g181;1.12;1.12;26.89541136;0.78;0.78;4;4;834;0;0.0;0;None;
182;g182;30.0;30.0;209.9364806;21.0;21.0;2;2;840;0;16.024;0;None;
183;g183;30.0;30.0;311.0906886;21.0;21.0;4;4;840;0;38.949;0;None;
184;g184;1.9;1.9;0.0;1.33;1.33;1;1;844;0;0.226;0;None;
185;g185;0.0;0.0;0.0;0.0;0.0;1;1;848;0;0.14;0;None;
186;g186;7.0;7.0;82.29197408;4.9;4.9;2;2;854;0;0.0;0;None;
187;g187;68.0;68.0;1421.460831;47.6;47.6;4;4;873;0;105.104;0;None;
191;g191;55.0;55.0;645.4692661;38.5;38.5;4;4;896;0;65.806;0;None;
192;g192;0.111;0.111;8.982249593;0.08;0.08;4;4;902;0;0.0;0;None;
194;g194;2.6;2.6;0.0;1.82;1.82;1;1;952;0;0.504;0;None;
196;g196;27.0;27.0;470.0697343;18.9;18.9;1;1;972;0;152.37;0;None;
198;g198;0.0;0.0;0.0;0.0;0.0;1;1;972;0;0.136;0;None;
199;g199;80.0;80.0;286.4744377;56.0;56.0;1;1;972;0;80.9;0;None;
200;g200;80.0;80.0;258.09339;56.0;56.0;1;1;973;0;85.092;0;None;
201;g201;13.511;13.511;224.4692278;9.46;9.46;4;4;977;0;58.757;0;None;
202;g202;0.0;0.0;0.0;0.0;0.0;4;4;986;0;0.846;0;None;
203;g203;225.6718657;382.0696044;835.5346043;267.45;267.45;1;1;998;0;4566.979;0;None;
204;g204;227.63987;364.8629971;900.4399997;255.4;255.4;1;1;999;0;3315.688;0;None;
205;g205;14.999;14.999;181.8170234;10.5;10.5;4;4;1002;0;31.039;0;None;
206;g206;110.0;110.0;0.0;77.0;77.0;2;2;1004;0;184.62;0;None;
207;g207;1.0;1.0;21.93971189;0.7;0.7;2;2;1007;0;0.0;0;None;
208;g208;25.011;25.011;498.6583347;17.51;17.51;4;4;1010;0;356.859;0;None;
209;g209;20.0;20.0;0.0;14.0;14.0;2;2;1012;0;52.106;0;None;
210;g210;20.0;20.0;0.0;14.0;14.0;4;4;1021;0;60.124;0;None;
211;g211;19.998;19.998;0.0;14.0;14.0;2;2;1022;0;33.582;0;None;
212;g212;19.998;19.998;0.0;14.0;14.0;4;4;1023;0;38.003;0;None;
213;g213;1.0;1.0;36.18785516;0.7;0.7;1;1;1076;0;0.0;0;None;
214;g214;1.0;1.0;22.03184555;0.7;0.7;1;1;1108;0;0.0;0;None;
217;g217;50.0;50.0;717.5377283;35.0;35.0;1;1;1111;0;53.53;0;None;
219;g219;4.0;4.0;24.051549;2.8;2.8;1;1;1114;0;1.417;0;None;
220;g220;6.999;6.999;49.89918075;4.9;4.9;1;1;1129;0;0.0;0;None;
221;g221;20.0;20.0;0.0;14.0;14.0;1;1;1151;0;37.186;0;None;
222;g222;25.0;25.0;510.6576014;17.5;17.5;1;1;1152;0;371.721;0;None;
223;g223;20.0;20.0;0.0;14.0;14.0;1;1;1153;0;31.065;0;None;
226;g226;60.0;60.0;282.8798479;42.0;42.0;4;4;1178;0;80.849;0;None;
227;g227;60.0;60.0;570.1160052;42.0;42.0;1;1;1179;0;80.116;0;None;
228;g228;45.0;45.0;406.5399007;31.5;31.5;4;4;1179;0;366.034;0;None;
229;g229;0.0;0.0;0.0;0.0;0.0;2;2;1187;0;0.0;0;None;
230;g230;0.0;0.0;0.0;0.0;0.0;2;2;1187;0;0.0;0;None;
231;g231;7.01;7.01;76.57569613999999;4.91;4.91;1;1;1188;0;0.0;0;None;
232;g232;1.0;1.0;20.78745471;0.7;0.7;1;1;1226;0;0.0;0;None;
233;g233;25.0;25.0;431.5094629;17.5;17.5;1;1;1245;0;432.592;0;None;
234;g234;15.0;15.0;168.0292169;10.5;10.5;2;2;1246;0;73.013;0;None;
235;g235;0.0;0.0;0.0;0.0;0.0;1;1;1247;0;0.014;0;None;
236;g236;0.0;0.0;0.0;0.0;0.0;1;1;1279;0;0.0;0;None;
237;g237;50.0;50.0;606.8005176;35.0;35.0;1;1;1285;0;55.791;0;None;
238;g238;165.2680814;222.523436;724.6186397;155.77;155.77;4;4;1286;0;4188.876;0;None;
239;g239;171.5967264;216.4495438;755.4287482;151.51;151.51;1;1;1287;0;637.431;0;None;
240;g240;0.2;0.2;21.58070941;0.14;0.14;4;4;1296;0;0.0;0;None;
241;g241;2.011;2.011;0.0;1.41;1.41;4;4;1330;0;0.257;0;None;
242;g242;15.0;15.0;145.1546024;10.5;10.5;1;1;1341;0;114.306;0;None;
243;g243;15.0;15.0;143.8501626;10.5;10.5;4;4;1342;0;18.685;0;None;
244;g244;80.41033902;104.1853484;481.6543412;72.93;72.93;2;2;1350;0;462.959;0;None;
245;g245;83.24571585;118.2835088;626.6584121;82.8;82.8;4;4;1350;0;834.349;0;None;
246;g246;89.97651667;115.5822312;459.3099672;80.91;80.91;2;2;1351;0;745.678;0;None;
247;g247;87.16122841;116.1418226;547.6322327;81.3;81.3;1;1;1352;0;418.615;0;None;
248;g248;89.3055114;121.2011266;462.6677826;84.84;84.84;1;1;1362;0;642.542;0;None;
249;g249;90.80834439;122.7466189;556.8433088;85.92;85.92;4;4;1362;0;898.281;0;None;
250;g250;90.0;90.0;0.0;63.0;63.0;4;4;1373;0;68.338;0;None;
251;g251;90.0;90.0;0.0;63.0;63.0;1;1;1373;0;92.016;0;None;
252;g252;90.0;90.0;0.0;63.0;63.0;4;4;1374;0;75.571;0;None;
253;g253;90.0;90.0;0.0;63.0;63.0;4;4;1375;0;74.042;0;None;
256;g256;55.0;55.0;315.2874275;38.5;38.5;4;4;1416;0;62.81;0;None;
257;g257;2.0;2.0;0.0;1.4;1.4;2;2;1429;0;0.232;0;None;
258;g258;14.999;14.999;188.7978055;10.5;10.5;2;2;1433;0;45.936;0;None;
259;g259;4.0;4.0;8.287351151;2.8;2.8;4;4;1434;0;1.413;0;None;
260;g260;13.999;13.999;251.4277876;9.8;9.8;4;4;1435;0;83.142;0;None;
261;g261;13.999;13.999;186.4919157;9.8;9.8;4;4;1436;0;67.155;0;None;
262;g262;180.4955614;219.5342544;744.8983654;153.67;153.67;1;1;1440;0;3295.877;0;None;
263;g263;0.0;0.0;0.0;0.0;0.0;1;1;1444;0;0.08;0;None;
264;g264;3.0;44.46428571;48.250348949999996;31.13;31.13;1;1;1462;0;8.512;0;None;
265;g265;3.0;44.46428571;48.26473105;31.12;31.12;2;2;1462;0;8.512;0;None;
266;g266;1.0;1.0;23.42768243;0.7;0.7;1;1;1462;0;0.0;0;None;
267;g267;0.4;0.4;7.750677504;0.28;0.28;4;4;1494;0;0.0;0;None;
269;g269;0.3;0.3;9.52978899;0.21;0.21;2;2;1519;0;0.0;0;None;
270;g270;2.011;2.011;0.0;1.41;1.41;2;2;1520;0;0.28;0;None;
271;g271;0.0;0.0;0.0;0.0;0.0;2;2;1521;0;0.799;0;None;
272;g272;1.8;1.8;0.0;1.26;1.26;1;1;1543;0;0.105;0;None;
273;g273;0.0;0.0;0.0;0.0;0.0;4;4;1546;0;0.131;0;None;
274;g274;0.0;0.0;0.0;0.0;0.0;1;1;1547;0;0.412;0;None;
275;g275;1.0;1.0;20.01149645;0.7;0.7;1;1;1580;0;0.0;0;None;
276;g276;1.0;1.0;21.06705949;0.7;0.7;1;1;1594;0;0.0;0;None;
277;g277;0.0;0.0;0.0;0.0;0.0;1;1;1647;0;41.966;0;None;
278;g278;0.0;0.0;0.0;0.0;0.0;2;2;1647;0;34.172;0;None;
281;g281;1.2;1.2;23.59297421;0.84;0.84;4;4;1647;0;0.0;0;None;
282;g282;71.8554332;151.3240929;375.7636537;105.93;105.93;1;1;1675;0;872.218;0;None;
283;g283;75.23864207;124.2100523;452.0251646;86.95;86.95;2;2;1676;0;1283.841;0;None;
284;g284;57.10809306;149.7873794;420.0798839;104.85;104.85;4;4;1676;0;1376.735;0;None;
285;g285;77.72594929;121.6734983;539.8776534;85.17;85.17;1;1;1677;0;1358.255;0;None;
286;g286;88.67924872;104.7519434;798.5445931;73.33;73.33;4;4;1687;0;363.867;0;None;
287;g287;0.3;0.3;4.679571792;0.21;0.21;2;2;1687;0;0.0;0;None;
288;g288;35.14177332;39.50988851;146.6120229;27.66;27.66;1;1;1688;0;62.829;0;None;
289;g289;92.62969789;102.9353042;943.8480755;72.05;72.05;4;4;1688;0;335.187;0;None;
290;g290;35.48393562;43.6488416;149.139321;30.55;30.55;2;2;1688;0;44.026;0;None;
291;g291;83.25956068;103.5660163;652.0076892;72.5;72.5;4;4;1688;0;239.04;0;None;
292;g292;33.96443837;38.17591489;207.6806392;26.72;26.72;1;1;1688;0;83.034;0;None;
293;g293;0.4;0.4;10.631877529999999;0.28;0.28;2;2;1742;0;0.0;0;None;
294;g294;1.0;1.0;23.48179243;0.7;0.7;1;1;1749;0;0.0;0;None;
295;g295;2.7;2.7;0.0;1.89;1.89;2;2;1760;0;0.499;0;None;
296;g296;0.0;0.0;0.0;0.0;0.0;2;2;1774;0;1.42;0;None;
298;g298;15.0;15.0;153.6587262;10.5;10.5;1;1;1798;0;29.649;0;None;
299;g299;32.0;32.0;641.9408309;22.4;22.4;2;2;1799;0;47.794;0;None;
300;g300;187.4521379;210.5431824;671.2032790000001;147.38;147.38;1;1;1841;0;736.133;0;None;
301;g301;179.3345996;219.5341476;714.0445335;153.67;153.67;1;1;1841;0;4655.652;0;None;
302;g302;181.2842215;206.986743;671.7532928000002;144.89;144.89;2;2;1843;0;834.389;0;None;
303;g303;0.0;0.0;0.0;0.0;0.0;4;4;1847;0;0.606;0;None;
304;g304;0.5;0.5;23.23666475;0.35;0.35;4;4;1849;0;0.0;0;None;
305;g305;0.0;0.0;0.0;0.0;0.0;2;2;1852;0;0.457;0;None;
306;g306;3.6;3.6;27.79575696;2.52;2.52;4;4;1865;0;0.815;0;None;
309;g309;20.0;20.0;0.0;14.0;14.0;1;1;1878;0;20.585;0;None;
310;g310;19.998;19.998;0.0;14.0;14.0;4;4;1878;0;26.119;0;None;
311;g311;1.0;1.0;21.44515072;0.7;0.7;4;4;1885;0;0.0;0;None;
312;g312;15.0;15.0;147.3739035;10.5;10.5;4;4;1911;0;95.384;0;None;
313;g313;15.0;15.0;145.2753291;10.5;10.5;2;2;1912;0;64.097;0;None;
