<BEGIN>
Bus/Hour;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;
Bus53;40.44169496;38.85208166;37.79286654;37.16746691;37.56646344;38.34385262;40.5208522;42.10888427;43.02717844;44.05473706;43.66840632;43.87265626;42.48095201;42.11838761;41.93630681;42.62819788;46.26657156;50.58258929;49.34447179;50.17410539;50.09335096;47.78019008;45.27860753;42.27829927;40.23428257;38.73174862;36.99172699;37.4793841;37.86886132;40.26119539;43.07626039;44.75929392;46.09715656;48.07626305;48.31058826;47.5933656;
Bus58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus59;99.08837136;95.19358319;92.59834082;91.06603506;92.04361729;93.94834218;99.28233533;103.1732583;105.4232339;107.9408843;106.9943516;107.4947704;104.0848921;103.1965295;102.7504155;104.4456517;113.3602318;123.9351493;120.9015554;122.9342959;122.7364507;117.0688344;110.9395635;103.5883386;98.58019024;94.89875604;90.63542994;91.83024734;92.78455837;98.64613862;105.5434871;109.66717;112.9451514;117.7942506;118.3683802;116.6110769;
Bus69;52.26247633;50.20822158;48.83942118;48.03122201;48.54683011;49.55143697;52.36477699;54.41697136;55.60367498;56.93157109;56.43233429;56.69627159;54.89779244;54.42923785;54.19395432;55.08808285;59.78992021;65.36747039;63.76745932;64.83959579;64.73523474;61.74594716;58.51318242;54.63589956;51.99443423;50.05271819;47.80410017;48.4342914;48.93761704;52.02922124;55.66711577;57.84207092;59.57099201;62.12855642;62.43138554;61.50451441;
Bus71;104.9904566;100.8636751;98.11385575;96.49027001;97.52607018;99.54424418;105.1959683;109.318645;111.7026417;114.3702531;113.3673234;113.8975618;110.2845677;109.3433058;108.8706144;110.6668416;120.1123948;131.317184;128.1028989;130.2567231;130.0470906;124.0418902;117.5475472;109.75845;104.4519926;100.5512788;96.03401386;97.30000249;98.3111419;104.5218701;111.8300663;116.1993506;119.6725899;124.8105267;125.4188522;123.5568684;
Bus72;5.744138136;5.518357944;5.367901704;5.279081412;5.335750068;5.446164504;5.755382424;5.980939008;6.11136636;6.257318496;6.202438704;6.231443856;6.033774384;5.982280656;5.956421988;6.054697704;6.571471764;7.184493096;7.008641376;7.126482792;7.115014896;6.786454884;6.431141772;6.00499284;5.714669796;5.501267904;5.254117176;5.32338774;5.378698776;5.718503076;6.118330152;6.357383076;6.54740196;6.82850916;6.861794808;6.759925392;
Bus75;32.20372069;30.93790775;30.09445837;29.59646738;29.91416644;30.53320921;32.26676218;33.53131333;34.26255941;35.080789;34.77316828;34.93579518;33.82759393;33.53886809;33.39389024;33.94484438;36.84208532;40.27892431;39.2930047;39.95363856;39.88935126;38.04736439;36.05535252;33.66621284;32.03857021;30.84209172;29.45652072;29.84483198;30.15497628;32.05998866;34.30164289;35.64182147;36.70716984;38.28312708;38.46972796;37.89860118;
Bus76;18.39618224;17.67309786;17.19128651;16.90680922;17.08829905;17.44191913;18.4321991;19.15456475;19.57228046;20.03970104;19.86396113;19.95687025;19.32382003;19.15889316;19.07606237;19.39079063;21.04582524;23.00910348;22.44589882;22.82328523;22.7865656;21.73434622;20.59642108;19.23162965;18.30183564;17.61836182;16.82686936;17.04868849;17.22584992;18.31408616;19.59460932;20.3601952;20.96876034;21.86902212;21.97560328;21.6493592;
Bus77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus90;301.9618564;290.0928556;282.184144;277.5145701;280.4936356;286.2981;302.5529482;314.4101137;321.2667017;328.9389957;326.0545003;327.5794909;317.1882195;314.4810453;313.1215407;318.2876362;345.4539158;377.6798856;368.4353079;374.6298884;374.0269773;356.7554635;338.0771678;315.6750322;300.4132112;289.1944145;276.2023585;279.8434474;282.7515813;300.614187;321.6331792;334.1996453;344.1889974;358.966132;360.7157368;355.3605009;
Bus91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus113;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus118;585.6605293;562.6403892;547.3012797;538.2445648;544.0225156;555.2803798;586.8069516;609.804156;623.1026348;637.9831722;632.3886438;635.3464027;615.1923261;609.9417227;607.3049532;617.324668;670.0141716;732.517032;714.5870085;726.6014983;725.4321562;691.9337292;655.7068374;612.2574871;582.6568989;560.897844;535.6995064;542.7614623;548.4018463;583.0466796;623.8134047;648.1863094;667.5608246;696.2213487;699.6147598;689.2281843;
Bus124;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus128;19.72623457;18.95087383;18.43421158;18.12916235;18.32378117;18.70297242;19.76485487;20.53944895;20.98736772;21.48856908;21.30013142;21.39974879;20.72092282;20.54408083;20.45526054;20.7927489;22.56742976;24.67266714;24.06873388;24.47341644;24.43402949;23.30573546;22.08553855;20.62207211;19.62506792;18.89217673;18.04344062;18.28131162;18.47128259;19.63819691;21.01129378;21.83222263;22.48480661;23.45015429;23.56444992;23.21459923;
Bus130;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus133;31.70496305;30.45874775;29.62836347;29.13807098;29.45086663;30.06031024;31.76701427;33.01198375;33.73190568;34.53746947;34.23459244;34.39471174;33.30366442;33.0194267;32.87668494;33.41911003;36.27146965;39.65508994;38.68443955;39.33485134;39.27153833;37.45809342;35.49693946;33.14479093;31.54235212;30.36441712;29.00029651;29.3826023;29.68793903;31.56345113;33.77038223;35.08981318;36.13866247;37.6902145;37.87390847;37.31163018;
Bus138;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus145;31.8712156;30.61846775;29.78372311;29.29087511;29.6052999;30.21795388;31.93360223;33.18508829;33.90877961;34.71857598;34.41411772;34.57508353;33.47830226;33.19257916;33.04908671;33.59435482;36.4616802;39.8630294;38.88729992;39.54111374;39.4774813;37.65451708;35.68307714;33.31859824;31.70775815;30.52364198;29.15236592;29.53666822;29.84361811;31.72896896;33.94746379;35.27381062;36.32817025;37.88785202;38.07252029;37.50728718;
Bus148;26.88354332;25.82685178;25.12274213;24.70700694;24.97223797;25.48899606;26.93617106;27.99180846;28.60224233;29.28530088;29.02850306;29.16426506;28.23913488;27.9981174;27.87708158;28.3370113;30.75561931;33.62468564;32.80164848;33.35314567;33.29946378;31.76179142;30.09886664;28.10442703;26.74567302;25.746864;24.59018773;24.91435544;25.17326156;26.76356166;28.63487312;29.75366381;30.64300074;31.95861438;32.11437332;31.63760912;
Bus150;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus163;122.8296793;118.001711;114.7846627;112.8852086;114.0970202;116.458097;123.0701217;127.8932984;130.6823609;133.8032419;132.6299068;133.2502273;129.0233493;127.9221438;127.3691452;129.4705653;140.521049;153.6296848;149.8692371;152.3890277;152.1437776;145.118206;137.5203894;128.4078204;122.1997436;117.6362397;112.3514403;113.8325239;115.0154741;122.2814882;130.8314277;135.9431225;140.006511;146.0174455;146.7291258;144.5507687;
Bus164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus171;83.79284945;80.4992793;78.30464664;77.00885425;77.83553303;79.44624534;83.95688189;87.24717778;89.14985825;91.27887793;90.47844115;90.90161929;88.0180983;87.26687125;86.88961261;88.32317947;95.86167598;104.8042231;102.2388963;103.9578668;103.7905601;98.99779415;93.81467251;87.59819442;83.36312279;80.24995638;76.6447246;77.65511332;78.46209862;83.41888104;89.25155197;92.73867082;95.5106753;99.61124672;100.0967476;98.61071273;
Bus172;92.85379699;89.20405124;86.77210661;85.33620784;86.2522819;88.0371529;93.03554238;96.68164651;98.79006232;101.1493024;100.2623134;100.7312513;97.5359249;96.70346426;96.28541314;97.87398826;106.2276797;116.1372196;113.2944911;115.1993278;115.0139408;109.7029153;103.9593043;97.07061263;92.37757584;88.92778356;84.9327072;86.0523444;86.94660071;92.43937151;98.90276075;102.7669625;105.8387136;110.3826997;110.9207165;109.2739713;
Bus174;307.9886191;295.8827375;287.8161747;283.0534042;286.0919334;292.0122268;308.5915141;320.6853368;327.6787729;335.5041903;332.562116;334.1175493;323.5188814;320.7576741;319.3710489;324.6402436;352.3487248;385.2178869;375.7888008;382.1070205;381.4920825;363.875845;344.8247469;321.975507;306.4090681;294.9663599;281.7149985;285.42876;288.3949361;306.6140528;328.0525656;340.8698401;351.0585546;366.1306282;367.9151638;362.4530433;
Bus177;78.88831144;75.78750736;73.72133749;72.50139613;73.27967975;74.79610934;79.04272873;82.14045022;83.93175793;85.93616407;85.18257317;85.58099471;82.86623387;82.15897774;81.80380837;83.15345834;90.25072835;98.66984107;96.25468301;97.87302994;97.71551407;93.20328032;88.32353086;82.4709109;78.4837247;75.55278284;72.15857312;73.10981753;73.86957362;78.53622467;84.0274941;87.31052273;89.92026767;93.78082784;94.23791454;92.8388472;
Bus179;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus184;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus188;30.62429753;29.42056775;28.61848585;28.14490008;28.4470424;29.03570644;30.68424044;31.88677232;32.58214529;33.36025321;33.06771006;33.22238291;32.1685184;31.89395972;31.75608942;32.28001894;35.03515699;38.30344346;37.36588706;37.99412971;37.93297292;36.18133966;34.28702851;32.01505943;30.46722888;29.32944749;28.01182138;28.38109402;28.67603297;30.48760915;32.61931213;33.8937819;34.90686989;36.40553862;36.58298754;36.03985968;
Bus194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus195;60.799702;58.4098915;56.8174831;55.87725937;56.47708783;57.64582296;60.91870937;63.30614004;64.6867118;66.23150767;65.65071784;65.95777954;63.86551142;63.32041901;63.04669087;64.08686737;69.55678224;76.04543918;74.1840623;75.43133176;75.30992858;71.83232905;68.07148207;63.56082955;60.48788064;58.22899262;55.61305055;56.34618132;56.93173081;60.52833772;64.76050244;67.29073877;69.30209273;72.27745272;72.62973115;71.55146143;
Bus196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus198;33.0349994;31.73652372;30.87128854;30.36044009;30.68634875;31.32136352;33.09967003;34.39685198;35.14697696;35.98633751;35.67076273;35.83760624;34.70078317;34.40461438;34.25588311;34.8210683;37.79309015;41.3186536;40.30727461;40.98496657;40.91901818;39.02948267;36.98605693;34.53523339;32.8655844;31.63823203;30.21688375;30.61522543;30.9333717;32.88756187;35.18706668;36.56185658;37.65470874;39.27134666;39.46275511;38.87688618;
Bus199;72.15496345;69.31881541;67.4289924;66.31318848;67.02504455;68.41203706;72.29620385;75.12952484;76.7679326;78.60124668;77.91199099;78.27639217;75.79335311;75.14647114;74.82161663;76.05606056;82.54756052;90.248077;88.03905356;89.51927464;89.3752072;85.24810628;80.78485866;75.43177897;71.78490818;69.10413576;65.99962618;66.8696849;67.56459468;71.83292002;76.85549111;79.85830697;82.24529042;85.77634824;86.19443131;84.91477064;
Bus201;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus205;38.36349818;36.85556569;35.85078314;35.25753515;35.63600766;36.37345087;38.43859853;39.94501368;40.81612656;41.79086578;41.42440421;41.61814457;40.29796294;39.95402189;39.78130068;40.43763808;43.8890595;47.98327406;46.80877304;47.59579334;47.51919163;45.32487841;42.95185448;40.10572394;38.16673912;36.74142978;35.09081941;35.55340048;35.92288075;38.19227834;40.86268494;42.45923009;43.72834924;45.60574603;45.82802836;45.1476531;
Bus207;267.6550066;257.1344739;250.1242992;245.9852512;248.625854;253.7708505;268.1789361;278.6889753;284.7665609;291.567167;289.0104011;290.3621274;281.1514424;278.7518411;277.5468016;282.1259581;306.2057924;334.7704687;326.5761938;332.066984;331.5325769;316.223335;299.6671432;279.8101778;266.282309;256.3381099;244.8221222;248.0495364;250.6272734;266.4604448;285.0913995;296.2301604;305.0845741;318.1828279;319.7336612;314.9868626;
Bus211;62.57863141;60.1188955;58.47989677;57.51216926;58.12955095;59.33246616;62.70113665;65.15841288;66.57937783;68.16937446;67.57159042;67.88764435;65.73413959;65.17310712;64.89137701;65.96199614;71.59193448;78.27045059;76.35460919;77.63837466;77.5134257;73.93406856;70.0631745;65.42056132;62.25769004;59.93270989;57.24022999;57.99481116;58.59749861;62.29934502;66.65532469;69.25960721;71.32978604;74.39220941;74.75480575;73.64497536;
Bus216;129.3469101;124.262767;120.8750259;118.8747885;120.1508873;122.6372645;129.6000982;134.6791783;137.6162374;140.9027;139.6671221;140.3203608;135.869204;134.709573;134.1272178;136.3401384;147.9769544;161.7811227;157.8211528;160.474629;160.2163779;152.8180356;144.8170858;135.2210124;128.683545;123.8779056;118.3127018;119.8723676;121.1180878;128.7696181;137.7732261;143.1561416;147.4351203;153.7649836;154.5144377;152.2204912;
Bus217;87.45048536;84.01313527;81.72270256;80.37035332;81.23311284;82.9141339;87.62165729;91.05558937;93.04130827;95.26326902;94.42790148;94.86954325;91.86014693;91.07612936;90.68241956;92.17854875;100.0461164;109.3790032;106.7017127;108.4957037;108.3210978;103.3191306;97.90974956;91.42192316;87.00197563;83.75293542;79.99033152;81.04481893;81.88703846;87.0601776;93.14744221;96.78679019;99.67978258;103.9593522;104.4660639;102.9151348;
Bus218;58.04817361;55.76650952;54.24616679;53.34849247;53.9211845;55.03702037;58.16179842;60.44117851;61.75926781;63.23417021;62.67965431;62.97282037;60.97523428;60.4548186;60.19346876;61.18657578;66.40894062;72.60395234;70.82681179;72.0176362;71.90172739;68.58151595;64.99085063;60.68433624;57.75045553;55.59378832;53.09624668;53.79618763;54.35523958;57.7890918;61.8297203;64.24545336;66.16576692;69.00648295;69.34282133;68.31334607;
Bus221;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus230;126.4125023;121.4436929;118.1328092;116.1779482;117.4251058;119.855054;126.6599406;131.6237986;134.4942225;137.7061278;136.4985807;137.1369976;132.7868157;131.6534905;131.0843602;133.2470808;144.6198955;158.1108849;154.2407574;156.8340512;156.5816458;149.3511533;141.5317093;132.1533502;125.7641828;121.0675684;115.6286072;117.152911;118.3703607;125.8483074;134.6476495;139.908443;144.0903439;150.276603;151.0090628;148.7671691;
Bus231;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus236;38.11411138;36.61598569;35.61773569;35.02833695;35.40436574;36.13700138;38.18871659;39.68535688;40.5507997;41.519214;41.15511629;41.34761083;40.03600616;39.6943012;39.52269803;40.1747709;43.60375166;47.67135688;46.50450644;47.28638376;47.21029315;45.03024293;42.67264795;39.84501299;37.91864604;36.50258449;34.86270731;35.32228564;35.68935414;37.94400958;40.59705461;42.18321796;43.44409555;45.30928974;45.53011861;44.8541676;
Bus243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus244;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
