<BEGIN>;
<Hydro plants>;
ID;Name;Minimum reservoir volume (hm3);Maximum reservoir volume (hm3);Name of downriver reservoir;Water travelling time (h);Run-of-river plant? TRUE or FALSE;Minimum forebay level (m);Maximum forebay level (m);Maximum spillage (m3/s);Basin;Influence of spillage on the HPF? Yes or No;Maximum spillage - HPF;Downriver plant of bypass discharge;Maximum bypass discharge (m3/s);Water travel time in the bypass process (h);Downriver reservoir of pump units;Upriver reservoir of pump units;Water travel time in pumping (h);Comments
</Hydro plants>;
<Thermal plants>;
ID;Name;Minimum power output (MW);Maximum power output (MW);Unitary linear cost ($/MW);Ramp-up limit (MW/h);Ramp-down limit (MW/h);Minimum up-time (h);Minimum down-time (h);Bus id;Constant cost ($);Start-up cost ($);Shut-down cost ($);Reserve eligibility;Comments
90;g90;60.0;135.0;122.0;60.0;60.0;8;8;153;0;0.0;0;None;
91;g91;60.0;135.0;157.0;60.0;60.0;8;8;153;0;0.0;0;None;
92;g92;34.5;135.0;182.0;40.0;40.0;9;9;1220;0;0.0;0;None;
93;g93;70.0;128.0;172.0;12.0;12.0;9;9;1900;0;0.0;0;None;
94;g94;68.0;125.0;123.0;18.0;18.0;5;5;671;0;0.0;0;None;
95;g95;92.0;125.0;131.0;10.0;10.0;4;4;1008;0;0.0;0;None;
96;g96;84.0;125.0;114.0;10.0;10.0;10;10;1009;0;0.0;0;None;
97;g97;70.0;125.0;141.0;50.0;50.0;8;8;1590;0;0.0;0;None;
98;g98;70.0;125.0;173.0;50.0;50.0;8;8;1590;0;0.0;0;None;
99;g99;70.0;123.0;124.0;26.0;26.0;7;7;1900;0;0.0;0;None;
100;g100;70.0;120.0;147.0;50.0;50.0;7;7;123;0;0.0;0;None;
101;g101;70.0;120.0;137.0;50.0;50.0;7;7;124;0;0.0;0;None;
102;g102;70.0;120.0;197.0;50.0;50.0;5;5;134;0;0.0;0;None;
103;g103;70.0;120.0;162.0;50.0;50.0;5;5;135;0;0.0;0;None;
104;g104;94.0;120.0;123.0;65.0;65.0;7;7;154;0;0.0;0;None;
105;g105;94.0;120.0;142.0;65.0;65.0;7;7;155;0;0.0;0;None;
106;g106;94.0;120.0;181.0;65.0;65.0;7;7;155;0;0.0;0;None;
107;g107;80.0;120.0;137.0;19.0;19.0;11;11;170;0;0.0;0;None;
108;g108;70.0;120.0;162.0;14.0;14.0;4;4;1578;0;0.0;0;None;
109;g109;70.0;120.0;153.0;23.0;23.0;4;4;1579;0;0.0;0;None;
110;g110;79.0;120.0;163.0;19.0;19.0;4;4;1580;0;0.0;0;None;
111;g111;94.0;120.0;165.0;15.0;15.0;9;9;2152;0;0.0;0;None;
112;g112;94.0;120.0;126.0;15.0;15.0;9;9;2153;0;0.0;0;None;
113;g113;80.0;120.0;153.0;15.0;15.0;4;4;2267;0;0.0;0;None;
114;g114;80.0;119.0;116.0;14.0;14.0;11;11;1601;0;0.0;0;None;
115;g115;80.0;117.0;97.0;12.0;12.0;11;11;1602;0;0.0;0;None;
116;g116;32.0;113.0;81.0;24.0;24.0;4;4;1188;0;0.0;0;None;
117;g117;32.0;113.0;157.0;28.0;28.0;4;4;1189;0;0.0;0;None;
118;g118;50.0;112.0;127.0;30.0;30.0;4;4;74;0;0.0;0;None;
119;g119;80.0;110.0;112.0;11.0;11.0;8;8;136;0;0.0;0;None;
120;g120;79.0;110.0;123.0;11.0;11.0;12;12;1580;0;0.0;0;None;
121;g121;65.0;110.0;106.0;18.0;18.0;11;11;1603;0;0.0;0;None;
122;g122;80.0;110.0;128.0;10.0;10.0;6;6;1910;0;0.0;0;None;
123;g123;80.0;110.0;142.0;10.0;10.0;6;6;1911;0;0.0;0;None;
124;g124;80.0;110.0;203.0;10.0;10.0;6;6;1911;0;0.0;0;None;
125;g125;70.0;108.0;147.0;20.0;20.0;7;7;2592;0;0.0;0;None;
126;g126;70.0;108.0;99.0;20.0;20.0;7;7;2593;0;0.0;0;None;
127;g127;70.0;106.0;106.0;15.0;15.0;7;7;2227;0;0.0;0;None;
128;g128;50.0;105.0;113.0;50.0;50.0;8;8;670;0;0.0;0;None;
129;g129;50.0;105.0;126.0;50.0;50.0;8;8;670;0;0.0;0;None;
130;g130;50.0;105.0;154.0;50.0;50.0;8;8;671;0;0.0;0;None;
131;g131;49.0;101.0;93.0;50.0;50.0;10;10;959;0;0.0;0;None;
132;g132;55.0;100.0;131.0;50.0;50.0;6;6;387;0;0.0;0;None;
133;g133;65.0;100.0;120.0;50.0;50.0;8;8;1603;0;0.0;0;None;
134;g134;50.0;100.0;114.0;50.0;50.0;10;10;2226;0;0.0;0;None;
135;g135;30.0;97.0;139.0;45.0;45.0;2;2;701;0;0.0;0;None;
136;g136;35.0;93.0;110.0;40.0;40.0;2;2;798;0;0.0;0;None;
137;g137;10.5;78.0;143.0;30.0;30.0;3;3;1087;0;0.0;0;None;
138;g138;3.0;77.0;87.0;25.0;25.0;4;4;457;0;0.0;0;None;
139;g139;21.0;70.0;114.0;25.0;25.0;4;4;1400;0;0.0;0;None;
140;g140;21.0;70.0;131.0;12.0;12.0;4;4;1401;0;0.0;0;None;
141;g141;5.0;68.0;123.0;12.0;12.0;4;4;993;0;0.0;0;None;
142;g142;5.0;68.0;150.0;12.0;12.0;4;4;993;0;0.0;0;None;
143;g143;40.0;67.0;146.0;11.0;11.0;1;1;2488;0;0.0;0;None;
144;g144;40.0;65.0;101.0;12.0;12.0;4;4;2489;0;0.0;0;None;
145;g145;34.0;61.0;126.0;11.0;11.0;4;4;870;0;0.0;0;None;
146;g146;25.0;60.0;119.0;13.0;13.0;3;3;388;0;0.0;0;None;
147;g147;10.0;56.0;101.0;14.0;14.0;4;4;2565;0;0.0;0;None;
148;g148;23.0;55.0;69.0;13.0;13.0;4;4;254;0;0.0;0;None;
149;g149;20.0;55.0;130.0;18.0;18.0;2;2;384;0;0.0;0;None;
150;g150;20.0;55.0;156.0;12.0;12.0;2;2;384;0;0.0;0;None;
151;g151;20.0;55.0;132.0;16.0;16.0;2;2;385;0;0.0;0;None;
152;g152;15.0;55.0;103.0;15.0;15.0;2;2;456;0;0.0;0;None;
153;g153;15.0;55.0;155.0;13.0;13.0;2;2;457;0;0.0;0;None;
154;g154;15.0;55.0;91.0;20.0;20.0;2;2;458;0;0.0;0;None;
155;g155;15.0;55.0;112.0;15.0;15.0;2;2;458;0;0.0;0;None;
156;g156;42.0;55.0;131.0;220.0;220.0;1;1;1111;0;0.0;0;None;
157;g157;42.0;55.0;115.0;220.0;220.0;1;1;1112;0;0.0;0;None;
158;g158;20.0;55.0;92.0;18.0;18.0;1;1;1511;0;0.0;0;None;
159;g159;15.0;55.0;103.0;80.0;80.0;1;1;1644;0;0.0;0;None;
160;g160;15.0;55.0;129.0;80.0;80.0;1;1;1644;0;0.0;0;None;
161;g161;15.0;55.0;152.0;80.0;80.0;1;1;2226;0;0.0;0;None;
162;g162;35.0;55.0;148.0;400.0;400.0;4;4;2322;0;0.0;0;None;
163;g163;20.0;55.0;136.0;100.0;100.0;4;4;2698;0;0.0;0;None;
164;g164;20.0;55.0;81.0;100.0;100.0;4;4;2698;0;0.0;0;None;
165;g165;26.0;55.0;119.0;13.0;13.0;4;4;2717;0;0.0;0;None;
166;g166;26.0;55.0;163.0;15.0;15.0;4;4;2718;0;0.0;0;None;
167;g167;26.0;55.0;111.0;14.0;14.0;4;4;2749;0;0.0;0;None;
168;g168;26.0;55.0;116.0;13.0;13.0;4;4;2749;0;0.0;0;None;
169;g169;24.0;55.0;147.0;16.0;16.0;4;4;2750;0;0.0;0;None;
170;g170;25.0;55.0;142.0;10.0;10.0;4;4;2750;0;0.0;0;None;
171;g171;10.0;54.5;89.0;11.0;11.0;4;4;2239;0;0.0;0;None;
172;g172;37.0;54.0;91.0;216.0;216.0;3;3;2994;0;0.0;0;None;
173;g173;37.0;52.0;93.0;208.0;208.0;4;4;670;0;0.0;0;None;
174;g174;41.0;52.0;117.0;208.0;208.0;1;1;2994;0;0.0;0;None;
175;g175;15.0;51.5;132.0;10.0;10.0;2;2;455;0;0.0;0;None;
176;g176;41.0;51.0;140.0;204.0;204.0;2;2;2995;0;0.0;0;None;
177;g177;40.0;50.0;113.0;200.0;200.0;2;2;169;0;0.0;0;None;
178;g178;45.0;50.0;112.0;200.0;200.0;1;1;170;0;0.0;0;None;
179;g179;25.0;50.0;72.0;13.0;13.0;3;3;254;0;0.0;0;None;
180;g180;25.0;50.0;133.0;11.0;11.0;3;3;254;0;0.0;0;None;
181;g181;25.0;50.0;117.0;13.0;13.0;3;3;387;0;0.0;0;None;
182;g182;20.0;50.0;112.0;24.0;24.0;4;4;1008;0;0.0;0;None;
183;g183;38.0;50.0;150.0;200.0;200.0;2;2;1330;0;0.0;0;None;
184;g184;38.0;50.0;124.0;200.0;200.0;2;2;1330;0;0.0;0;None;
185;g185;38.0;50.0;140.0;200.0;200.0;2;2;1330;0;0.0;0;None;
186;g186;38.0;50.0;173.0;200.0;200.0;2;2;1331;0;0.0;0;None;
187;g187;40.0;50.0;130.0;200.0;200.0;1;1;1401;0;0.0;0;None;
188;g188;10.0;50.0;138.0;13.0;13.0;3;3;1408;0;0.0;0;None;
189;g189;35.0;50.0;127.0;200.0;200.0;1;1;1910;0;0.0;0;None;
190;g190;15.0;50.0;140.0;13.0;13.0;1;1;2189;0;0.0;0;None;
191;g191;15.0;50.0;117.0;17.0;17.0;1;1;2190;0;0.0;0;None;
192;g192;40.0;50.0;122.0;200.0;200.0;4;4;2319;0;0.0;0;None;
193;g193;35.0;50.0;132.0;200.0;200.0;1;1;2320;0;0.0;0;None;
194;g194;32.0;50.0;104.0;200.0;200.0;1;1;2592;0;0.0;0;None;
195;g195;5.0;50.0;112.0;19.0;19.0;2;2;2697;0;0.0;0;None;
196;g196;5.0;50.0;113.0;22.0;22.0;4;4;2959;0;0.0;0;None;
197;g197;40.0;48.0;91.0;192.0;192.0;1;1;1111;0;0.0;0;None;
198;g198;3.0;46.0;110.0;10.0;10.0;3;3;1688;0;0.0;0;None;
199;g199;3.0;46.0;90.0;19.0;19.0;3;3;1689;0;0.0;0;None;
200;g200;35.0;45.0;108.0;180.0;180.0;1;1;1911;0;0.0;0;None;
201;g201;35.0;45.0;106.0;180.0;180.0;1;1;1911;0;0.0;0;None;
202;g202;0.0;40.5;98.0;17.0;17.0;4;4;2791;0;0.0;0;None;
203;g203;10.0;40.0;132.0;15.0;15.0;1;1;385;0;0.0;0;None;
204;g204;5.0;40.0;134.0;13.0;13.0;3;3;2018;0;0.0;0;None;
205;g205;10.0;40.0;77.0;11.0;11.0;3;3;2943;0;0.0;0;None;
206;g206;12.0;36.0;137.0;13.0;13.0;1;1;936;0;0.0;0;None;
207;g207;13.0;35.9;108.0;18.0;18.0;1;1;798;0;0.0;0;None;
208;g208;9.0;35.0;148.0;13.0;13.0;2;2;700;0;0.0;0;None;
209;g209;9.0;35.0;142.0;11.0;11.0;2;2;701;0;0.0;0;None;
210;g210;9.0;35.0;140.0;11.0;11.0;2;2;701;0;0.0;0;None;
211;g211;9.0;35.0;118.0;10.0;10.0;2;2;701;0;0.0;0;None;
212;g212;9.0;35.0;90.0;12.0;12.0;2;2;702;0;0.0;0;None;
213;g213;18.0;35.0;122.0;140.0;140.0;2;2;2094;0;0.0;0;None;
214;g214;9.0;35.0;142.0;15.0;15.0;4;4;2698;0;0.0;0;None;
215;g215;15.0;34.6;97.0;11.0;11.0;3;3;2810;0;0.0;0;None;
216;g216;16.0;32.0;97.0;13.0;13.0;4;4;1570;0;0.0;0;None;
217;g217;27.0;32.0;133.0;128.0;128.0;4;4;2130;0;0.0;0;None;
218;g218;27.0;32.0;115.0;128.0;128.0;4;4;2131;0;0.0;0;None;
219;g219;20.0;32.0;106.0;10.0;10.0;1;1;2697;0;0.0;0;None;
220;g220;20.0;32.0;105.0;15.0;15.0;1;1;2943;0;0.0;0;None;
221;g221;5.0;31.0;112.0;11.0;11.0;4;4;993;0;0.0;0;None;
222;g222;5.0;31.0;139.0;12.0;12.0;4;4;993;0;0.0;0;None;
223;g223;10.0;31.0;104.0;11.0;11.0;4;4;1056;0;0.0;0;None;
224;g224;11.0;31.0;117.0;15.0;15.0;4;4;1056;0;0.0;0;None;
225;g225;15.0;30.6;126.0;10.0;10.0;2;2;2512;0;0.0;0;None;
226;g226;15.0;30.6;123.0;11.0;11.0;2;2;2513;0;0.0;0;None;
227;g227;20.0;30.4;95.0;10.0;10.0;1;1;908;0;0.0;0;None;
228;g228;11.0;30.0;127.0;120.0;120.0;0;0;383;0;0.0;0;None;
229;g229;9.0;30.0;135.0;10.0;10.0;0;0;383;0;0.0;0;None;
230;g230;10.0;30.0;145.0;10.0;10.0;0;0;670;0;0.0;0;None;
231;g231;10.0;30.0;132.0;10.0;10.0;0;0;671;0;0.0;0;None;
232;g232;10.0;30.0;131.0;10.0;10.0;0;0;671;0;0.0;0;None;
233;g233;10.0;30.0;98.0;10.0;10.0;0;0;671;0;0.0;0;None;
234;g234;9.0;30.0;129.0;10.0;10.0;0;0;702;0;0.0;0;None;
235;g235;7.0;30.0;172.0;13.0;13.0;0;0;1009;0;0.0;0;None;
236;g236;18.0;30.0;94.0;120.0;120.0;0;0;2095;0;0.0;0;None;
237;g237;5.0;30.0;92.0;12.0;12.0;0;0;2261;0;0.0;0;None;
238;g238;10.0;29.0;79.0;116.0;116.0;0;0;1239;0;0.0;0;None;
239;g239;10.0;29.0;98.0;116.0;116.0;0;0;2222;0;0.0;0;None;
240;g240;20.5;28.5;58.0;114.0;114.0;0;0;2240;0;0.0;0;None;
241;g241;9.0;28.0;122.0;112.0;112.0;0;0;702;0;0.0;0;None;
242;g242;15.0;28.0;76.0;112.0;112.0;0;0;2222;0;0.0;0;None;
243;g243;15.0;28.0;78.0;112.0;112.0;0;0;2222;0;0.0;0;None;
244;g244;20.0;28.0;121.0;112.0;112.0;0;0;2320;0;0.0;0;None;
245;g245;4.0;28.0;67.0;10.0;10.0;0;0;2739;0;0.0;0;None;
246;g246;15.0;28.0;108.0;12.0;12.0;0;0;2968;0;0.0;0;None;
247;g247;10.0;28.0;91.0;112.0;112.0;0;0;2984;0;0.0;0;None;
248;g248;11.0;27.0;64.0;108.0;108.0;0;0;383;0;0.0;0;None;
249;g249;12.0;26.7;74.0;10.0;10.0;0;0;2972;0;0.0;0;None;
250;g250;12.0;26.7;129.0;13.0;13.0;0;0;2972;0;0.0;0;None;
251;g251;12.0;26.7;55.0;10.0;10.0;0;0;2973;0;0.0;0;None;
252;g252;12.0;26.7;54.0;11.0;11.0;0;0;2973;0;0.0;0;None;
253;g253;12.0;26.7;93.99999999999999;11.0;11.0;0;0;2973;0;0.0;0;None;
254;g254;12.0;26.7;85.0;12.0;12.0;0;0;2973;0;0.0;0;None;
255;g255;13.0;25.0;97.0;100.0;100.0;0;0;478;0;0.0;0;None;
256;g256;9.0;25.0;119.0;12.0;12.0;0;0;1056;0;0.0;0;None;
257;g257;7.0;25.0;71.0;11.0;11.0;0;0;1056;0;0.0;0;None;
258;g258;10.0;25.0;108.0;100.0;100.0;0;0;1354;0;0.0;0;None;
259;g259;10.0;25.0;113.0;100.0;100.0;0;0;1354;0;0.0;0;None;
260;g260;10.0;25.0;113.0;100.0;100.0;0;0;1354;0;0.0;0;None;
261;g261;10.0;25.0;84.0;100.0;100.0;0;0;1354;0;0.0;0;None;
262;g262;15.0;25.0;103.0;13.0;13.0;0;0;1371;0;0.0;0;None;
263;g263;12.0;25.0;53.0;13.0;13.0;0;0;1372;0;0.0;0;None;
264;g264;13.0;25.0;96.0;12.0;12.0;0;0;1373;0;0.0;0;None;
265;g265;5.0;25.0;67.0;10.0;10.0;0;0;1570;0;0.0;0;None;
266;g266;18.0;25.0;76.0;100.0;100.0;0;0;2094;0;0.0;0;None;
267;g267;15.0;25.0;67.0;100.0;100.0;0;0;2749;0;0.0;0;None;
268;g268;11.0;25.0;90.0;10.0;10.0;0;0;2810;0;0.0;0;None;
269;g269;14.0;25.0;27.0;13.0;13.0;0;0;2810;0;0.0;0;None;
270;g270;12.0;24.0;124.0;96.0;96.0;0;0;1237;0;0.0;0;None;
271;g271;12.0;24.0;51.0;96.0;96.0;0;0;1238;0;0.0;0;None;
272;g272;5.0;24.0;76.0;96.0;96.0;0;0;1469;0;0.0;0;None;
273;g273;7.0;23.0;154.0;92.0;92.0;0;0;254;0;0.0;0;None;
274;g274;10.0;22.0;59.0;10.0;10.0;0;0;1662;0;0.0;0;None;
275;g275;10.0;22.0;111.0;11.0;11.0;0;0;2759;0;0.0;0;None;
276;g276;5.0;21.0;108.0;11.0;11.0;0;0;876;0;0.0;0;None;
277;g277;8.0;20.3;82.0;81.0;81.0;0;0;2470;0;0.0;0;None;
278;g278;9.0;20.0;78.0;80.0;80.0;0;0;700;0;0.0;0;None;
279;g279;11.0;20.0;109.0;10.0;10.0;0;0;1227;0;0.0;0;None;
280;g280;15.0;20.0;79.0;10.0;10.0;0;0;1227;0;0.0;0;None;
281;g281;13.0;20.0;37.0;10.0;10.0;0;0;2736;0;0.0;0;None;
282;g282;5.0;20.0;116.0;10.0;10.0;0;0;2782;0;0.0;0;None;
283;g283;4.5;20.0;80.0;80.0;80.0;0;0;2834;0;0.0;0;None;
284;g284;3.0;19.0;76.0;76.0;76.0;0;0;1228;0;0.0;0;None;
285;g285;14.0;18.26;79.0;73.0;73.0;0;0;2947;0;0.0;0;None;
286;g286;12.0;18.0;100.0;72.0;72.0;0;0;1570;0;0.0;0;None;
287;g287;3.0;18.0;34.0;72.0;72.0;0;0;2565;0;0.0;0;None;
288;g288;11.0;18.0;49.0;72.0;72.0;0;0;3005;0;0.0;0;None;
289;g289;10.0;17.0;111.0;68.0;68.0;0;0;479;0;0.0;0;None;
290;g290;12.0;16.8;74.0;67.0;67.0;0;0;1193;0;0.0;0;None;
291;g291;4.0;16.5;122.0;66.0;66.0;0;0;1469;0;0.0;0;None;
292;g292;2.11;16.41;40.0;66.0;66.0;0;0;2598;0;0.0;0;None;
293;g293;3.0;16.0;97.0;64.0;64.0;0;0;2782;0;0.0;0;None;
294;g294;4.0;15.0;130.0;60.0;60.0;0;0;1644;0;0.0;0;None;
295;g295;4.0;15.0;93.0;60.0;60.0;0;0;1661;0;0.0;0;None;
296;g296;5.0;14.74;78.0;59.0;59.0;0;0;2897;0;0.0;0;None;
297;g297;3.0;14.6;76.0;58.0;58.0;0;0;1470;0;0.0;0;None;
298;g298;3.0;14.6;52.0;58.0;58.0;0;0;1470;0;0.0;0;None;
299;g299;3.0;14.6;114.0;58.0;58.0;0;0;1470;0;0.0;0;None;
300;g300;2.0;14.0;75.0;56.0;56.0;0;0;1872;0;0.0;0;None;
301;g301;2.0;14.0;107.0;56.0;56.0;0;0;1872;0;0.0;0;None;
302;g302;2.0;14.0;72.0;56.0;56.0;0;0;1872;0;0.0;0;None;
303;g303;2.0;14.0;67.0;56.0;56.0;0;0;1872;0;0.0;0;None;
304;g304;2.0;13.2;62.0;53.0;53.0;0;0;2739;0;0.0;0;None;
305;g305;2.0;13.2;81.00000000000001;53.0;53.0;0;0;2740;0;0.0;0;None;
306;g306;5.0;13.2;60.0;53.0;53.0;0;0;2830;0;0.0;0;None;
307;g307;4.0;13.2;47.99999999999999;53.0;53.0;0;0;2831;0;0.0;0;None;
308;g308;3.0;12.8;72.0;51.0;51.0;0;0;1226;0;0.0;0;None;
