<BEGIN>
<Thermal plants>
ID;Name;Generation in time t = -1 in MW;State in t = -1. Either 1, if up, or 0, if down;Start-up trajectory (TRUE or FALSE);Shut-down trajectory (TRUE or FALSE);Number of hours (> 0) in the state of t = -1
41;g41;0.0;0;FALSE;FALSE;24;
42;g42;0.0;0;FALSE;FALSE;24;
43;g43;0.0;0;FALSE;FALSE;24;
44;g44;0.0;0;FALSE;FALSE;24;
45;g45;0.0;0;FALSE;FALSE;24;
46;g46;0.0;0;FALSE;FALSE;24;
47;g47;0.0;0;FALSE;FALSE;24;
48;g48;0.0;0;FALSE;FALSE;24;
49;g49;0.0;0;FALSE;FALSE;24;
50;g50;0.0;0;FALSE;FALSE;24;
51;g51;0.0;0;FALSE;FALSE;24;
52;g52;0.0;0;FALSE;FALSE;24;
53;g53;0.0;0;FALSE;FALSE;24;
54;g54;0.0;0;FALSE;FALSE;24;
55;g55;118.67149436048024;1;FALSE;FALSE;24;
56;g56;0.0;0;FALSE;FALSE;24;
57;g57;0.0;0;FALSE;FALSE;24;
58;g58;0.0;0;FALSE;FALSE;24;
59;g59;213.57233083748076;1;FALSE;FALSE;24;
60;g60;0.0;0;FALSE;FALSE;24;
61;g61;0.0;0;FALSE;FALSE;24;
62;g62;212.147398793826;1;FALSE;FALSE;24;
63;g63;210.54788971202936;1;FALSE;FALSE;24;
64;g64;216.72764218301108;1;FALSE;FALSE;24;
65;g65;210.2561668226592;1;FALSE;FALSE;24;
66;g66;232.20413138065072;1;FALSE;FALSE;24;
67;g67;231.82814075232375;1;FALSE;FALSE;24;
68;g68;0.0;0;FALSE;FALSE;24;
69;g69;252.10505935703003;1;FALSE;FALSE;24;
70;g70;0.0;0;FALSE;FALSE;24;
71;g71;0.0;0;FALSE;FALSE;24;
72;g72;0.0;0;FALSE;FALSE;24;
73;g73;0.0;0;FALSE;FALSE;24;
74;g74;0.0;0;FALSE;FALSE;24;
75;g75;0.0;0;FALSE;FALSE;24;
76;g76;0.0;0;FALSE;FALSE;24;
77;g77;0.0;0;FALSE;FALSE;24;
78;g78;0.0;0;FALSE;FALSE;24;
79;g79;0.0;0;FALSE;FALSE;24;
80;g80;0.0;0;FALSE;FALSE;24;
81;g81;0.0;0;FALSE;FALSE;24;
82;g82;0.0;0;FALSE;FALSE;24;
83;g83;37.079;1;FALSE;FALSE;24;
84;g84;33.708;1;FALSE;FALSE;24;
85;g85;33.708;1;FALSE;FALSE;24;
86;g86;0.0;0;FALSE;FALSE;24;
87;g87;0.0;0;FALSE;FALSE;24;
88;g88;0.0;0;FALSE;FALSE;24;
89;g89;2.0;1;FALSE;FALSE;24;
90;g90;0.0;0;FALSE;FALSE;24;
91;g91;9.167;1;FALSE;FALSE;24;
92;g92;0.0;0;FALSE;FALSE;24;
93;g93;0.0;0;FALSE;FALSE;24;
94;g94;9.167;1;FALSE;FALSE;24;
95;g95;9.167;1;FALSE;FALSE;24;
96;g96;36.5;1;FALSE;FALSE;24;
97;g97;36.5;1;FALSE;FALSE;24;
98;g98;0.0;0;FALSE;FALSE;24;
99;g99;40.0;1;FALSE;FALSE;24;
100;g100;35.0;1;FALSE;FALSE;24;
101;g101;75.0;1;FALSE;FALSE;24;
102;g102;0.0;0;FALSE;FALSE;24;
103;g103;37.8;1;FALSE;FALSE;24;
104;g104;37.8;1;FALSE;FALSE;24;
105;g105;37.8;1;FALSE;FALSE;24;
106;g106;0.0;0;FALSE;FALSE;24;
107;g107;37.8;1;FALSE;FALSE;24;
108;g108;37.8;1;FALSE;FALSE;24;
109;g109;0.0;0;FALSE;FALSE;24;
110;g110;0.0;0;FALSE;FALSE;24;
111;g111;0.0;0;FALSE;FALSE;24;
112;g112;0.0;0;FALSE;FALSE;24;
113;g113;4.0;1;FALSE;FALSE;24;
114;g114;0.0;0;FALSE;FALSE;24;
115;g115;2.5;1;FALSE;FALSE;24;
116;g116;0.0;0;FALSE;FALSE;24;
117;g117;0.0;0;FALSE;FALSE;24;
119;g119;0.0;0;FALSE;FALSE;24;
120;g120;0.0;0;FALSE;FALSE;24;
122;g122;0.0;0;FALSE;FALSE;24;
123;g123;0.0;0;FALSE;FALSE;24;
124;g124;0.0;0;FALSE;FALSE;24;
125;g125;0.0;0;FALSE;FALSE;24;
126;g126;0.0;0;FALSE;FALSE;24;
127;g127;72.469;1;FALSE;FALSE;24;
128;g128;0.0;0;FALSE;FALSE;24;
129;g129;0.0;0;FALSE;FALSE;24;
130;g130;95.99;1;FALSE;FALSE;24;
131;g131;0.0;0;FALSE;FALSE;24;
132;g132;0.0;0;FALSE;FALSE;24;
133;g133;0.0;0;FALSE;FALSE;24;
134;g134;0.0;0;FALSE;FALSE;24;
135;g135;19.671;1;FALSE;FALSE;24;
136;g136;0.0;0;FALSE;FALSE;24;
137;g137;0.0;0;FALSE;FALSE;24;
138;g138;0.0;0;FALSE;FALSE;24;
139;g139;0.0;0;FALSE;FALSE;24;
140;g140;0.0;0;FALSE;FALSE;24;
141;g141;0.0;0;FALSE;FALSE;24;
142;g142;2.58;1;FALSE;FALSE;24;
143;g143;0.0;0;FALSE;FALSE;24;
144;g144;110.0;1;FALSE;FALSE;24;
146;g146;0.0;0;FALSE;FALSE;24;
147;g147;0.0;0;FALSE;FALSE;24;
148;g148;0.0;0;FALSE;FALSE;24;
149;g149;0.0;0;FALSE;FALSE;24;
150;g150;0.0;0;FALSE;FALSE;24;
151;g151;0.0;0;FALSE;FALSE;24;
152;g152;1.91;1;FALSE;FALSE;24;
153;g153;9.53;1;FALSE;FALSE;24;
154;g154;0.0;0;FALSE;FALSE;24;
155;g155;0.0;0;FALSE;FALSE;24;
156;g156;0.0;0;FALSE;FALSE;24;
157;g157;0.0;0;FALSE;FALSE;24;
158;g158;0.0;0;FALSE;FALSE;24;
159;g159;0.0;0;FALSE;FALSE;24;
160;g160;0.0;0;FALSE;FALSE;24;
161;g161;1.57;1;FALSE;FALSE;24;
162;g162;0.0;0;FALSE;FALSE;24;
163;g163;0.0;0;FALSE;FALSE;24;
164;g164;0.0;0;FALSE;FALSE;24;
165;g165;0.0;0;FALSE;FALSE;24;
166;g166;0.0;0;FALSE;FALSE;24;
167;g167;90.0;1;FALSE;FALSE;24;
169;g169;0.0;0;FALSE;FALSE;24;
170;g170;0.0;0;FALSE;FALSE;24;
171;g171;0.0;0;FALSE;FALSE;24;
172;g172;2.0;1;FALSE;FALSE;24;
173;g173;0.0;0;FALSE;FALSE;24;
174;g174;0.0;0;FALSE;FALSE;24;
175;g175;0.0;0;FALSE;FALSE;24;
176;g176;0.0;0;FALSE;FALSE;24;
177;g177;0.0;0;FALSE;FALSE;24;
178;g178;0.0;1;FALSE;FALSE;24;
180;g180;0.0;0;FALSE;FALSE;24;
181;g181;0.0;0;FALSE;FALSE;24;
182;g182;0.0;0;FALSE;FALSE;24;
183;g183;0.0;0;FALSE;FALSE;24;
184;g184;1.9;1;FALSE;FALSE;24;
185;g185;0.0;0;FALSE;FALSE;24;
186;g186;0.0;0;FALSE;FALSE;24;
187;g187;0.0;0;FALSE;FALSE;24;
191;g191;0.0;0;FALSE;FALSE;24;
192;g192;0.0;0;FALSE;FALSE;24;
194;g194;2.6;1;FALSE;FALSE;24;
196;g196;0.0;0;FALSE;FALSE;24;
198;g198;0.0;0;FALSE;FALSE;24;
199;g199;0.0;0;FALSE;FALSE;24;
200;g200;80.0;1;FALSE;FALSE;24;
201;g201;0.0;0;FALSE;FALSE;24;
202;g202;0.0;0;FALSE;FALSE;24;
203;g203;382.0696043925787;1;FALSE;FALSE;24;
204;g204;0.0;0;FALSE;FALSE;24;
205;g205;0.0;0;FALSE;FALSE;24;
206;g206;110.0;1;FALSE;FALSE;24;
207;g207;0.0;0;FALSE;FALSE;24;
208;g208;0.0;0;FALSE;FALSE;24;
209;g209;20.0;1;FALSE;FALSE;24;
210;g210;20.0;1;FALSE;FALSE;24;
211;g211;19.998;1;FALSE;FALSE;24;
212;g212;19.998;1;FALSE;FALSE;24;
213;g213;0.0;0;FALSE;FALSE;24;
214;g214;0.0;0;FALSE;FALSE;24;
217;g217;0.0;0;FALSE;FALSE;24;
219;g219;0.0;0;FALSE;FALSE;24;
220;g220;0.0;0;FALSE;FALSE;24;
221;g221;20.0;1;FALSE;FALSE;24;
222;g222;0.0;0;FALSE;FALSE;24;
223;g223;20.0;1;FALSE;FALSE;24;
226;g226;0.0;0;FALSE;FALSE;24;
227;g227;0.0;0;FALSE;FALSE;24;
228;g228;0.0;0;FALSE;FALSE;24;
229;g229;0.0;0;FALSE;FALSE;24;
230;g230;0.0;0;FALSE;FALSE;24;
231;g231;0.0;0;FALSE;FALSE;24;
232;g232;0.0;0;FALSE;FALSE;24;
233;g233;0.0;0;FALSE;FALSE;24;
234;g234;0.0;0;FALSE;FALSE;24;
235;g235;0.0;0;FALSE;FALSE;24;
236;g236;0.0;0;FALSE;FALSE;24;
237;g237;0.0;0;FALSE;FALSE;24;
238;g238;0.0;0;FALSE;FALSE;24;
239;g239;0.0;0;FALSE;FALSE;24;
240;g240;0.0;0;FALSE;FALSE;24;
241;g241;2.011;1;FALSE;FALSE;24;
242;g242;0.0;0;FALSE;FALSE;24;
243;g243;0.0;0;FALSE;FALSE;24;
244;g244;0.0;0;FALSE;FALSE;24;
245;g245;0.0;0;FALSE;FALSE;24;
246;g246;0.0;0;FALSE;FALSE;24;
247;g247;0.0;0;FALSE;FALSE;24;
248;g248;0.0;0;FALSE;FALSE;24;
249;g249;0.0;0;FALSE;FALSE;24;
250;g250;90.0;1;FALSE;FALSE;24;
251;g251;90.0;1;FALSE;FALSE;24;
252;g252;90.0;1;FALSE;FALSE;24;
253;g253;90.0;1;FALSE;FALSE;24;
256;g256;0.0;0;FALSE;FALSE;24;
257;g257;2.0;1;FALSE;FALSE;24;
258;g258;0.0;0;FALSE;FALSE;24;
259;g259;4.0;1;FALSE;FALSE;24;
260;g260;0.0;0;FALSE;FALSE;24;
261;g261;0.0;0;FALSE;FALSE;24;
262;g262;0.0;0;FALSE;FALSE;24;
263;g263;0.0;0;FALSE;FALSE;24;
264;g264;44.46428571428572;1;FALSE;FALSE;24;
265;g265;44.46428571428571;1;FALSE;FALSE;24;
266;g266;0.0;0;FALSE;FALSE;24;
267;g267;0.0;0;FALSE;FALSE;24;
269;g269;0.0;0;FALSE;FALSE;24;
270;g270;2.011;1;FALSE;FALSE;24;
271;g271;0.0;0;FALSE;FALSE;24;
272;g272;1.8;1;FALSE;FALSE;24;
273;g273;0.0;0;FALSE;FALSE;24;
274;g274;0.0;0;FALSE;FALSE;24;
275;g275;0.0;0;FALSE;FALSE;24;
276;g276;0.0;0;FALSE;FALSE;24;
277;g277;0.0;0;FALSE;FALSE;24;
278;g278;0.0;0;FALSE;FALSE;24;
281;g281;0.0;0;FALSE;FALSE;24;
282;g282;0.0;0;FALSE;FALSE;24;
283;g283;0.0;0;FALSE;FALSE;24;
284;g284;0.0;0;FALSE;FALSE;24;
285;g285;0.0;0;FALSE;FALSE;24;
286;g286;0.0;0;FALSE;FALSE;24;
287;g287;0.0;0;FALSE;FALSE;24;
288;g288;0.0;0;FALSE;FALSE;24;
289;g289;0.0;0;FALSE;FALSE;24;
290;g290;0.0;0;FALSE;FALSE;24;
291;g291;0.0;0;FALSE;FALSE;24;
292;g292;0.0;0;FALSE;FALSE;24;
293;g293;0.0;0;FALSE;FALSE;24;
294;g294;0.0;0;FALSE;FALSE;24;
295;g295;2.7;1;FALSE;FALSE;24;
296;g296;0.0;0;FALSE;FALSE;24;
298;g298;0.0;0;FALSE;FALSE;24;
299;g299;0.0;0;FALSE;FALSE;24;
300;g300;0.0;0;FALSE;FALSE;24;
301;g301;0.0;0;FALSE;FALSE;24;
302;g302;0.0;0;FALSE;FALSE;24;
303;g303;0.0;0;FALSE;FALSE;24;
304;g304;0.0;0;FALSE;FALSE;24;
305;g305;0.0;0;FALSE;FALSE;24;
306;g306;0.0;0;FALSE;FALSE;24;
309;g309;20.0;1;FALSE;FALSE;24;
310;g310;19.998;1;FALSE;FALSE;24;
311;g311;0.0;0;FALSE;FALSE;24;
312;g312;0.0;0;FALSE;FALSE;24;
313;g313;0.0;0;FALSE;FALSE;24;
314;g314;0.0;0;FALSE;FALSE;24;
315;g315;116.90132850131484;1;FALSE;FALSE;24;
316;g316;117.11309764071794;1;FALSE;FALSE;24;
317;g317;0.0;0;FALSE;FALSE;24;
319;g319;0.0;0;FALSE;FALSE;24;
320;g320;213.74593507033956;1;FALSE;FALSE;24;
321;g321;0.0;0;FALSE;FALSE;24;
322;g322;0.0;0;FALSE;FALSE;24;
323;g323;0.0;0;FALSE;FALSE;24;
324;g324;40.0;1;FALSE;FALSE;24;
325;g325;90.0;1;FALSE;FALSE;24;
326;g326;100.0;1;FALSE;FALSE;24;
327;g327;0.0;0;FALSE;FALSE;24;
329;g329;0.0;0;FALSE;FALSE;24;
330;g330;0.0;0;FALSE;FALSE;24;
332;g332;0.0;0;FALSE;FALSE;24;
334;g334;0.0;0;FALSE;FALSE;24;
335;g335;0.0;0;FALSE;FALSE;24;
336;g336;0.0;0;FALSE;FALSE;24;
337;g337;0.0;0;FALSE;FALSE;24;
338;g338;0.0;0;FALSE;FALSE;24;
339;g339;0.0;0;FALSE;FALSE;24;
340;g340;0.0;0;FALSE;FALSE;24;
341;g341;0.0;0;FALSE;FALSE;24;
342;g342;0.0;0;FALSE;FALSE;24;
343;g343;0.0;0;FALSE;FALSE;24;
346;g346;180.7219149886312;1;FALSE;FALSE;24;
347;g347;0.0;0;FALSE;FALSE;24;
348;g348;0.0;0;FALSE;FALSE;24;
349;g349;80.0;1;FALSE;FALSE;24;
350;g350;0.0;0;FALSE;FALSE;24;
351;g351;0.0;0;FALSE;FALSE;24;
352;g352;39.294;1;FALSE;FALSE;24;
353;g353;0.0;0;FALSE;FALSE;24;
354;g354;0.0;0;FALSE;FALSE;24;
355;g355;0.0;0;FALSE;FALSE;24;
356;g356;0.0;0;FALSE;FALSE;24;
357;g357;0.0;0;FALSE;FALSE;24;
358;g358;0.0;0;FALSE;FALSE;24;
359;g359;0.0;0;FALSE;FALSE;24;
360;g360;0.0;0;FALSE;FALSE;24;
362;g362;0.0;0;FALSE;FALSE;24;
363;g363;0.0;0;FALSE;FALSE;24;
364;g364;0.0;0;FALSE;FALSE;24;
365;g365;0.0;0;FALSE;FALSE;24;
366;g366;0.0;0;FALSE;FALSE;24;
367;g367;0.0;0;FALSE;FALSE;24;
370;g370;0.0;0;FALSE;FALSE;24;
371;g371;0.0;0;FALSE;FALSE;24;
372;g372;0.0;0;FALSE;FALSE;24;
373;g373;0.0;0;FALSE;FALSE;24;
374;g374;0.0;0;FALSE;FALSE;24;
380;g380;0.0;0;FALSE;FALSE;24;
381;g381;0.0;0;FALSE;FALSE;24;
382;g382;0.0;0;FALSE;FALSE;24;
384;g384;0.0;0;FALSE;FALSE;24;
385;g385;0.0;0;FALSE;FALSE;24;
386;g386;0.0;0;FALSE;FALSE;24;
387;g387;2.5;1;FALSE;FALSE;24;
388;g388;1.5;1;FALSE;FALSE;24;
389;g389;1.5;1;FALSE;FALSE;24;
390;g390;1.5;1;FALSE;FALSE;24;
391;g391;0.0;0;FALSE;FALSE;24;
392;g392;0.0;0;FALSE;FALSE;24;
393;g393;0.0;0;FALSE;FALSE;24;
394;g394;0.0;0;FALSE;FALSE;24;
395;g395;0.0;0;FALSE;FALSE;24;
397;g397;2.5;1;FALSE;FALSE;24;
398;g398;2.5;1;FALSE;FALSE;24;
399;g399;0.0;0;FALSE;FALSE;24;
400;g400;0.0;0;FALSE;FALSE;24;
401;g401;1.9;1;FALSE;FALSE;24;
402;g402;0.0;0;FALSE;FALSE;24;
403;g403;0.0;0;FALSE;FALSE;24;
404;g404;0.0;0;FALSE;FALSE;24;
405;g405;0.0;0;FALSE;FALSE;24;
406;g406;0.0;0;FALSE;FALSE;24;
407;g407;0.0;0;FALSE;FALSE;24;
408;g408;0.0;0;FALSE;FALSE;24;
409;g409;2.0;1;FALSE;FALSE;24;
410;g410;2.0;1;FALSE;FALSE;24;
411;g411;0.0;0;FALSE;FALSE;24;
412;g412;0.0;0;FALSE;FALSE;24;
413;g413;0.0;0;FALSE;FALSE;24;
414;g414;0.0;0;FALSE;FALSE;24;
415;g415;0.0;0;FALSE;FALSE;24;
416;g416;0.0;0;FALSE;FALSE;24;
417;g417;4.2;1;FALSE;FALSE;24;
418;g418;2.0;1;FALSE;FALSE;24;
419;g419;0.0;0;FALSE;FALSE;24;
420;g420;0.0;0;FALSE;FALSE;24;
421;g421;0.0;0;FALSE;FALSE;24;
422;g422;1.6;1;FALSE;FALSE;24;
423;g423;0.0;0;FALSE;FALSE;24;
424;g424;0.0;0;FALSE;FALSE;24;
425;g425;0.0;0;FALSE;FALSE;24;
426;g426;2.5;1;FALSE;FALSE;24;
427;g427;0.0;0;FALSE;FALSE;24;
428;g428;0.0;0;FALSE;FALSE;24;
429;g429;0.0;0;FALSE;FALSE;24;
430;g430;0.0;0;FALSE;FALSE;24;
431;g431;0.0;0;FALSE;FALSE;24;
432;g432;0.0;0;FALSE;FALSE;24;
433;g433;2.0;1;FALSE;FALSE;24;
434;g434;0.0;0;FALSE;FALSE;24;
435;g435;0.0;0;FALSE;FALSE;24;
436;g436;1.5;1;FALSE;FALSE;24;
437;g437;4.0;1;FALSE;FALSE;24;
438;g438;2.5;1;FALSE;FALSE;24;
439;g439;0.0;0;FALSE;FALSE;24;
440;g440;0.0;0;FALSE;FALSE;24;
441;g441;4.0;1;FALSE;FALSE;24;
442;g442;0.0;0;FALSE;FALSE;24;
443;g443;0.0;0;FALSE;FALSE;24;
444;g444;0.0;0;FALSE;FALSE;24;
445;g445;0.0;0;FALSE;FALSE;24;
446;g446;0.0;0;FALSE;FALSE;24;
447;g447;0.0;0;FALSE;FALSE;24;
448;g448;1.5;1;FALSE;FALSE;24;
449;g449;0.0;0;FALSE;FALSE;24;
450;g450;0.0;0;FALSE;FALSE;24;
451;g451;0.0;0;FALSE;FALSE;24;
452;g452;0.0;0;FALSE;FALSE;24;
454;g454;1.6;1;FALSE;FALSE;24;
455;g455;0.0;0;FALSE;FALSE;24;
456;g456;0.0;0;FALSE;FALSE;24;
457;g457;0.0;0;FALSE;FALSE;24;
458;g458;0.0;0;FALSE;FALSE;24;
459;g459;0.0;0;FALSE;FALSE;24;
460;g460;5.4;1;FALSE;FALSE;24;
463;g463;2.5;1;FALSE;FALSE;24;
465;g465;0.0;0;FALSE;FALSE;24;
466;g466;0.0;0;FALSE;FALSE;24;
467;g467;0.0;0;FALSE;FALSE;24;
468;g468;0.0;0;FALSE;FALSE;24;
471;g471;0.0;0;FALSE;FALSE;24;
472;g472;1.8;1;FALSE;FALSE;24;
473;g473;0.0;0;FALSE;FALSE;24;
475;g475;1.5;1;FALSE;FALSE;24;
476;g476;0.0;0;FALSE;FALSE;24;
478;g478;0.0;0;FALSE;FALSE;24;
479;g479;0.0;0;FALSE;FALSE;24;
482;g482;0.0;0;FALSE;FALSE;24;
483;g483;0.0;0;FALSE;FALSE;24;
484;g484;2.5;1;FALSE;FALSE;24;
485;g485;0.0;0;FALSE;FALSE;24;
486;g486;0.0;0;FALSE;FALSE;24;
487;g487;0.0;0;FALSE;FALSE;24;
488;g488;0.0;0;FALSE;FALSE;24;
492;g492;0.0;0;FALSE;FALSE;24;
494;g494;0.0;0;FALSE;FALSE;24;
497;g497;0.0;0;FALSE;FALSE;24;
499;g499;0.0;0;FALSE;FALSE;24;
500;g500;0.0;0;FALSE;FALSE;24;
501;g501;0.0;0;FALSE;FALSE;24;
503;g503;0.0;0;FALSE;FALSE;24;
504;g504;0.0;0;FALSE;FALSE;24;
505;g505;2.7;1;FALSE;FALSE;24;
506;g506;0.0;0;FALSE;FALSE;24;
507;g507;6.275;1;FALSE;FALSE;24;
508;g508;0.0;0;FALSE;FALSE;24;
509;g509;9.647;1;FALSE;FALSE;24;
510;g510;0.0;0;FALSE;FALSE;24;
511;g511;0.0;0;FALSE;FALSE;24;
515;g515;0.0;0;FALSE;FALSE;24;
516;g516;0.0;0;FALSE;FALSE;24;
519;g519;400.0;1;FALSE;FALSE;24;
520;g520;0.0;0;FALSE;FALSE;24;
</Thermal plants>
</END>
