<BEGIN>
<Thermal plants>
ID;Name;Generation in time t = -1 in MW;State in t = -1. Either 1, if up, or 0, if down;Start-up trajectory (TRUE or FALSE);Shut-down trajectory (TRUE or FALSE);Number of hours (> 0) in the state of t = -1
41;g41;0.0;0;FALSE;FALSE;24;
42;g42;0.0;0;FALSE;FALSE;24;
43;g43;0.0;0;FALSE;FALSE;24;
44;g44;0.0;0;FALSE;FALSE;24;
45;g45;0.0;0;FALSE;FALSE;24;
46;g46;0.0;0;FALSE;FALSE;24;
47;g47;0.0;0;FALSE;FALSE;24;
48;g48;0.0;0;FALSE;FALSE;24;
49;g49;0.0;0;FALSE;FALSE;24;
50;g50;0.0;0;FALSE;FALSE;24;
55;g55;0.0;0;FALSE;FALSE;24;
56;g56;0.0;0;FALSE;FALSE;24;
57;g57;116.87868811835703;1;FALSE;FALSE;24;
58;g58;0.0;0;FALSE;FALSE;24;
59;g59;0.0;0;FALSE;FALSE;24;
60;g60;0.0;0;FALSE;FALSE;24;
61;g61;212.63419728343706;1;FALSE;FALSE;24;
62;g62;0.0;0;FALSE;FALSE;24;
63;g63;0.0;0;FALSE;FALSE;24;
64;g64;212.072326803684;1;FALSE;FALSE;24;
65;g65;217.70834077655715;1;FALSE;FALSE;24;
66;g66;212.147398793826;1;FALSE;FALSE;24;
67;g67;210.54788971202936;1;FALSE;FALSE;24;
68;g68;0.0;0;FALSE;FALSE;24;
69;g69;171.93494279906412;1;FALSE;FALSE;24;
70;g70;252.5082927175263;1;FALSE;FALSE;24;
71;g71;253.67500005363513;1;FALSE;FALSE;24;
72;g72;254.93703938141357;1;FALSE;FALSE;24;
73;g73;0.0;0;FALSE;FALSE;24;
74;g74;0.0;0;FALSE;FALSE;24;
75;g75;0.0;0;FALSE;FALSE;24;
76;g76;0.0;0;FALSE;FALSE;24;
77;g77;0.0;0;FALSE;FALSE;24;
78;g78;0.0;0;FALSE;FALSE;24;
79;g79;0.0;0;FALSE;FALSE;24;
80;g80;0.0;0;FALSE;FALSE;24;
81;g81;0.0;0;FALSE;FALSE;24;
86;g86;0.0;0;FALSE;FALSE;24;
89;g89;0.0;0;FALSE;FALSE;24;
90;g90;1.55;1;FALSE;FALSE;24;
91;g91;1.55;1;FALSE;FALSE;24;
92;g92;0.0;0;FALSE;FALSE;24;
93;g93;0.0;0;FALSE;FALSE;24;
96;g96;0.0;0;FALSE;FALSE;24;
103;g103;0.0;0;FALSE;FALSE;24;
105;g105;0.0;0;FALSE;FALSE;24;
108;g108;2.5;1;FALSE;FALSE;24;
109;g109;40.0;1;FALSE;FALSE;24;
110;g110;40.0;1;FALSE;FALSE;24;
111;g111;40.0;1;FALSE;FALSE;24;
112;g112;40.0;1;FALSE;FALSE;24;
113;g113;0.0;0;FALSE;FALSE;24;
114;g114;0.0;0;FALSE;FALSE;24;
115;g115;17.0;1;FALSE;FALSE;24;
116;g116;1.5;1;FALSE;FALSE;24;
117;g117;0.0;0;FALSE;FALSE;24;
119;g119;0.0;0;FALSE;FALSE;24;
120;g120;0.0;0;FALSE;FALSE;24;
125;g125;20.0;1;FALSE;FALSE;24;
126;g126;20.0;1;FALSE;FALSE;24;
129;g129;0.0;0;FALSE;FALSE;24;
130;g130;0.0;0;FALSE;FALSE;24;
135;g135;0.0;0;FALSE;FALSE;24;
139;g139;0.0;0;FALSE;FALSE;24;
140;g140;76.0;1;FALSE;FALSE;24;
141;g141;0.0;0;FALSE;FALSE;24;
142;g142;0.0;0;FALSE;FALSE;24;
143;g143;0.0;0;FALSE;FALSE;24;
144;g144;140.0;1;FALSE;FALSE;24;
145;g145;0.0;0;FALSE;FALSE;24;
146;g146;1.98;1;FALSE;FALSE;24;
147;g147;0.0;0;FALSE;FALSE;24;
148;g148;0.0;0;FALSE;FALSE;24;
149;g149;82.0;1;FALSE;FALSE;24;
150;g150;0.0;0;FALSE;FALSE;24;
155;g155;0.0;0;FALSE;FALSE;24;
156;g156;0.0;0;FALSE;FALSE;24;
157;g157;0.0;0;FALSE;FALSE;24;
158;g158;0.0;0;FALSE;FALSE;24;
161;g161;34.99;1;FALSE;FALSE;24;
163;g163;0.0;0;FALSE;FALSE;24;
166;g166;99.973;1;FALSE;FALSE;24;
168;g168;384.33061411705677;1;FALSE;FALSE;24;
169;g169;368.2802028756222;1;FALSE;FALSE;24;
170;g170;0.0;0;FALSE;FALSE;24;
171;g171;0.0;0;FALSE;FALSE;24;
172;g172;0.0;0;FALSE;FALSE;24;
175;g175;0.0;0;FALSE;FALSE;24;
180;g180;0.0;0;FALSE;FALSE;24;
185;g185;39.989;1;FALSE;FALSE;24;
187;g187;0.0;0;FALSE;FALSE;24;
189;g189;0.0;0;FALSE;FALSE;24;
191;g191;0.0;0;FALSE;FALSE;24;
193;g193;0.0;0;FALSE;FALSE;24;
196;g196;0.0;0;FALSE;FALSE;24;
197;g197;0.0;0;FALSE;FALSE;24;
205;g205;0.0;0;FALSE;FALSE;24;
206;g206;0.0;0;FALSE;FALSE;24;
207;g207;19.995;1;FALSE;FALSE;24;
209;g209;0.0;0;FALSE;FALSE;24;
210;g210;0.0;0;FALSE;FALSE;24;
211;g211;0.0;0;FALSE;FALSE;24;
212;g212;0.0;0;FALSE;FALSE;24;
213;g213;0.0;0;FALSE;FALSE;24;
214;g214;0.0;0;FALSE;FALSE;24;
215;g215;0.0;0;FALSE;FALSE;24;
216;g216;0.0;0;FALSE;FALSE;24;
223;g223;0.0;0;FALSE;FALSE;24;
224;g224;0.0;0;FALSE;FALSE;24;
227;g227;0.0;0;FALSE;FALSE;24;
228;g228;0.0;0;FALSE;FALSE;24;
229;g229;0.0;0;FALSE;FALSE;24;
238;g238;0.0;0;FALSE;FALSE;24;
239;g239;0.0;0;FALSE;FALSE;24;
240;g240;0.0;0;FALSE;FALSE;24;
241;g241;0.0;0;FALSE;FALSE;24;
242;g242;0.0;0;FALSE;FALSE;24;
243;g243;0.0;0;FALSE;FALSE;24;
244;g244;0.0;0;FALSE;FALSE;24;
245;g245;0.0;0;FALSE;FALSE;24;
246;g246;0.0;0;FALSE;FALSE;24;
247;g247;0.0;0;FALSE;FALSE;24;
250;g250;19.995;1;FALSE;FALSE;24;
253;g253;37.99;1;FALSE;FALSE;24;
254;g254;0.0;0;FALSE;FALSE;24;
255;g255;0.0;0;FALSE;FALSE;24;
256;g256;0.0;0;FALSE;FALSE;24;
265;g265;117.80124778225179;1;FALSE;FALSE;24;
266;g266;0.0;0;FALSE;FALSE;24;
267;g267;0.0;0;FALSE;FALSE;24;
268;g268;0.0;0;FALSE;FALSE;24;
269;g269;0.0;0;FALSE;FALSE;24;
270;g270;0.0;0;FALSE;FALSE;24;
271;g271;0.0;0;FALSE;FALSE;24;
274;g274;215.61277824650426;1;FALSE;FALSE;24;
278;g278;0.0;0;FALSE;FALSE;24;
279;g279;80.0;1;FALSE;FALSE;24;
281;g281;0.0;0;FALSE;FALSE;24;
284;g284;20.0;1;FALSE;FALSE;24;
287;g287;9.5;1;FALSE;FALSE;24;
288;g288;0.0;0;FALSE;FALSE;24;
289;g289;0.0;0;FALSE;FALSE;24;
290;g290;0.0;0;FALSE;FALSE;24;
291;g291;0.0;0;FALSE;FALSE;24;
293;g293;2.0;1;FALSE;FALSE;24;
294;g294;0.0;0;FALSE;FALSE;24;
295;g295;0.0;0;FALSE;FALSE;24;
296;g296;0.0;0;FALSE;FALSE;24;
297;g297;0.0;0;FALSE;FALSE;24;
298;g298;0.0;0;FALSE;FALSE;24;
299;g299;0.0;0;FALSE;FALSE;24;
300;g300;0.0;0;FALSE;FALSE;24;
301;g301;0.0;0;FALSE;FALSE;24;
302;g302;0.0;0;FALSE;FALSE;24;
303;g303;0.0;0;FALSE;FALSE;24;
304;g304;0.0;0;FALSE;FALSE;24;
305;g305;4.0;1;FALSE;FALSE;24;
306;g306;0.0;0;FALSE;FALSE;24;
307;g307;0.0;0;FALSE;FALSE;24;
308;g308;0.0;0;FALSE;FALSE;24;
309;g309;9.0;1;FALSE;FALSE;24;
310;g310;40.0;1;FALSE;FALSE;24;
312;g312;1.5;1;FALSE;FALSE;24;
313;g313;0.0;0;FALSE;FALSE;24;
314;g314;0.0;0;FALSE;FALSE;24;
315;g315;0.0;0;FALSE;FALSE;24;
316;g316;0.0;0;FALSE;FALSE;24;
319;g319;2.0;1;FALSE;FALSE;24;
320;g320;0.0;0;FALSE;FALSE;24;
321;g321;0.0;0;FALSE;FALSE;24;
323;g323;62.5;1;FALSE;FALSE;24;
325;g325;4.1;1;FALSE;FALSE;24;
326;g326;2.5;1;FALSE;FALSE;24;
327;g327;0.0;0;FALSE;FALSE;24;
328;g328;0.0;0;FALSE;FALSE;24;
330;g330;0.0;0;FALSE;FALSE;24;
331;g331;0.0;0;FALSE;FALSE;24;
332;g332;0.0;0;FALSE;FALSE;24;
334;g334;0.0;0;FALSE;FALSE;24;
335;g335;0.0;0;FALSE;FALSE;24;
336;g336;0.0;0;FALSE;FALSE;24;
337;g337;0.0;0;FALSE;FALSE;24;
338;g338;0.3;1;FALSE;FALSE;24;
339;g339;0.0;0;FALSE;FALSE;24;
340;g340;0.0;0;FALSE;FALSE;24;
341;g341;0.0;0;FALSE;FALSE;24;
342;g342;0.0;0;FALSE;FALSE;24;
343;g343;35.0;1;FALSE;FALSE;24;
345;g345;2.5;1;FALSE;FALSE;24;
346;g346;0.0;0;FALSE;FALSE;24;
347;g347;0.0;0;FALSE;FALSE;24;
349;g349;37.0;1;FALSE;FALSE;24;
350;g350;0.0;0;FALSE;FALSE;24;
351;g351;0.0;0;FALSE;FALSE;24;
352;g352;0.0;0;FALSE;FALSE;24;
353;g353;0.0;0;FALSE;FALSE;24;
356;g356;0.0;0;FALSE;FALSE;24;
357;g357;0.0;0;FALSE;FALSE;24;
358;g358;0.0;0;FALSE;FALSE;24;
359;g359;0.0;0;FALSE;FALSE;24;
360;g360;0.0;0;FALSE;FALSE;24;
361;g361;0.0;0;FALSE;FALSE;24;
362;g362;0.0;0;FALSE;FALSE;24;
364;g364;0.0;0;FALSE;FALSE;24;
365;g365;0.0;0;FALSE;FALSE;24;
366;g366;0.0;0;FALSE;FALSE;24;
367;g367;0.0;0;FALSE;FALSE;24;
368;g368;2.0;1;FALSE;FALSE;24;
369;g369;0.0;0;FALSE;FALSE;24;
370;g370;0.0;0;FALSE;FALSE;24;
371;g371;0.0;0;FALSE;FALSE;24;
376;g376;20.0;1;FALSE;FALSE;24;
381;g381;0.0;0;FALSE;FALSE;24;
382;g382;2.572;1;FALSE;FALSE;24;
383;g383;2.069;1;FALSE;FALSE;24;
384;g384;0.0;0;FALSE;FALSE;24;
385;g385;20.153;1;FALSE;FALSE;24;
386;g386;0.0;0;FALSE;FALSE;24;
387;g387;7.61;1;FALSE;FALSE;24;
388;g388;0.0;0;FALSE;FALSE;24;
389;g389;0.0;0;FALSE;FALSE;24;
390;g390;0.0;0;FALSE;FALSE;24;
391;g391;0.618;1;FALSE;FALSE;24;
395;g395;0.0;0;FALSE;FALSE;24;
396;g396;80.0;1;FALSE;FALSE;24;
397;g397;0.0;0;FALSE;FALSE;24;
399;g399;80.0;1;FALSE;FALSE;24;
</Thermal plants>
</END>
