<BEGIN>
Bus/Hour;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;
Bus18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus19;0.57287;0.55035;0.53535;0.52649;0.53214;0.54315;0.57399;0.59649;0.6095;0.62405;0.61858;0.62147;0.60176;0.59662;0.59404;0.60384;0.65538;0.71652;0.69898;0.71073;0.70959;0.67682;0.64139;0.59889;0.56993;0.54865;0.524;0.53091;0.53643;0.57031;0.61019;0.63403;0.65298;0.68102;0.68434;0.67418;
Bus20;0.51558;0.49532;0.48181;0.47384;0.47893;0.48884;0.51659;0.53684;0.54855;0.56165;0.55672;0.55933;0.54158;0.53696;0.53464;0.54346;0.58984;0.64487;0.62908;0.63966;0.63863;0.60914;0.57725;0.539;0.51294;0.49378;0.4716;0.47782;0.48278;0.51328;0.54917;0.57063;0.58768;0.61292;0.6159;0.60676;
Bus21;4.75483;4.56794;4.4434;4.36987;4.41678;4.50818;4.76414;4.95085;5.05882;5.17963;5.13421;5.15822;4.99459;4.95197;4.93056;5.01191;5.43968;5.94712;5.80155;5.8991;5.8896;5.61764;5.32352;4.97077;4.73045;4.55379;4.34921;4.40655;4.45234;4.73361;5.06459;5.26246;5.41976;5.65245;5.68;5.59567;
Bus22;10.31169;9.90637;9.6363;9.47684;9.57857;9.77678;10.33187;10.73678;10.97093;11.23293;11.13442;11.1865;10.83165;10.7392;10.69278;10.86919;11.79689;12.89738;12.58168;12.79322;12.77263;12.18283;11.54499;10.77998;10.2588;9.87569;9.43202;9.55636;9.65567;10.26566;10.98344;11.41257;11.7537;12.25832;12.31807;12.13519;
Bus23;10.99913;10.5668;10.27872;10.10862;10.21714;10.42857;11.02066;11.45257;11.70232;11.98179;11.87672;11.93227;11.55376;11.45515;11.40563;11.59381;12.58335;13.7572;13.42046;13.6461;13.62414;12.99502;12.31465;11.49864;10.94272;10.53407;10.06083;10.19346;10.29939;10.95004;11.71567;12.17341;12.53728;13.07554;13.13927;12.94421;
Bus24;9.22323;8.8607;8.61913;8.4765;8.5675;8.74479;9.24128;9.60345;9.81288;10.04723;9.95912;10.0057;9.68831;9.60562;9.56409;9.72189;10.55167;11.53599;11.25362;11.44283;11.42441;10.89686;10.32635;9.64209;9.17593;8.83326;8.43642;8.54764;8.63646;9.18207;9.82408;10.20791;10.51303;10.96439;11.01783;10.85426;
Bus25;34.315;32.9662;32.06745;31.5368;31.87534;32.53496;34.38217;35.72962;36.5088;37.38068;37.05289;37.22619;36.04532;35.73768;35.58319;36.17026;39.25744;42.91961;41.86905;42.573;42.50449;40.54175;38.41915;35.87336;34.13901;32.8641;31.38768;31.80146;32.13194;34.16185;36.55045;37.9785;39.1137;40.79297;40.9918;40.38323;
Bus26;20.10779;19.31742;18.79078;18.47983;18.67821;19.06473;20.14715;20.93672;21.3933;21.90421;21.71213;21.81368;21.12172;20.94144;20.85092;21.19493;23.00394;25.14989;24.53429;24.94679;24.90664;23.75652;22.51272;21.02095;20.00466;19.2576;18.39245;18.63491;18.82856;20.01804;21.41771;22.25452;22.91971;23.90373;24.02024;23.66363;
Bus27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus28;0.40101;0.38525;0.37474;0.36854;0.3725;0.38021;0.40179;0.41754;0.42665;0.43684;0.43301;0.43503;0.42123;0.41764;0.41583;0.42269;0.45877;0.50156;0.48929;0.49751;0.49671;0.47378;0.44897;0.41922;0.39895;0.38405;0.3668;0.37164;0.3755;0.39922;0.42713;0.44382;0.45709;0.47671;0.47904;0.47192;
Bus29;34.42957;33.07627;32.17452;31.6421;31.98177;32.64359;34.49697;35.84892;36.6307;37.50549;37.1766;37.35048;36.16567;35.857;35.70199;36.29103;39.38852;43.06291;42.00885;42.71515;42.64641;40.67712;38.54742;35.99314;34.25299;32.97383;31.49248;31.90764;32.23922;34.27591;36.67249;38.10531;39.24429;40.92917;41.12866;40.51806;
Bus30;19.19119;18.43686;17.93422;17.63744;17.82678;18.19568;19.22876;19.98234;20.41811;20.90572;20.7224;20.81932;20.1589;19.98685;19.90045;20.22878;21.95533;24.00345;23.41591;23.80961;23.77129;22.6736;21.4865;20.06273;19.09277;18.37976;17.55405;17.78546;17.97028;19.10554;20.4414;21.24007;21.87494;22.8141;22.9253;22.58494;
Bus31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus37;1.83319;1.76113;1.71312;1.68477;1.70286;1.73809;1.83678;1.90876;1.95039;1.99696;1.97945;1.98871;1.92563;1.90919;1.90094;1.9323;2.09723;2.29287;2.23674;2.27435;2.27069;2.16584;2.05244;1.91644;1.82379;1.75568;1.6768;1.69891;1.71656;1.82501;1.95261;2.0289;2.08955;2.17926;2.18988;2.15737;
Bus38;3.43723;3.30212;3.2121;3.15895;3.19286;3.25893;3.44396;3.57893;3.65698;3.74431;3.71147;3.72883;3.61055;3.57973;3.56426;3.62306;3.9323;4.29913;4.19389;4.26441;4.25754;4.06094;3.84833;3.59333;3.4196;3.2919;3.14401;3.18545;3.21856;3.42189;3.66115;3.80419;3.9179;4.08611;4.10602;4.04506;
Bus39;23.48773;22.56451;21.94934;21.58613;21.81785;22.26934;23.5337;24.456;24.98933;25.58611;25.36174;25.48036;24.67209;24.46152;24.35577;24.75761;26.8707;29.37736;28.65828;29.14012;29.09322;27.74978;26.29691;24.55439;23.36727;22.49463;21.48406;21.76727;21.99348;23.3829;25.01784;25.9953;26.77231;27.92173;28.05782;27.64127;
Bus40;18.67561;17.94154;17.4524;17.1636;17.34785;17.70684;18.71216;19.4455;19.86957;20.34408;20.16568;20.26;19.61732;19.44989;19.36581;19.68532;21.36549;23.35858;22.78683;23.16995;23.13266;22.06446;20.90925;19.52373;18.57983;17.88597;17.08244;17.30764;17.4875;18.59226;19.89223;20.66944;21.28725;22.20118;22.30939;21.97818;
Bus41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus43;2.06234;1.98127;1.92726;1.89537;1.91571;1.95536;2.06637;2.14736;2.19419;2.24659;2.22688;2.2373;2.16633;2.14784;2.13856;2.17384;2.35938;2.57948;2.51634;2.55864;2.55453;2.43657;2.309;2.156;2.05176;1.97514;1.8864;1.91127;1.93113;2.05313;2.19669;2.28251;2.35074;2.45166;2.46361;2.42704;
Bus44;7.44733;7.1546;6.95955;6.84438;6.91785;7.06101;7.46191;7.75434;7.92345;8.11267;8.04153;8.07914;7.82286;7.75609;7.72256;7.84997;8.51998;9.31477;9.08677;9.23955;9.22468;8.79871;8.33805;7.78554;7.40913;7.13244;6.81202;6.90182;6.97354;7.41409;7.93248;8.24241;8.48878;8.85323;8.89638;8.76431;
Bus45;2.2342;2.14638;2.08786;2.05331;2.07536;2.1183;2.23857;2.3263;2.37703;2.4338;2.41246;2.42374;2.34686;2.32683;2.31677;2.35499;2.55599;2.79443;2.72603;2.77187;2.7674;2.63961;2.50141;2.33566;2.22274;2.13973;2.04361;2.07055;2.09206;2.22423;2.37975;2.47272;2.54663;2.65597;2.66892;2.62929;
Bus46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus48;20.90981;20.08792;19.54027;19.21692;19.42321;19.82514;20.95074;21.7718;22.2466;22.77788;22.57814;22.68374;21.96418;21.77672;21.68258;22.04031;23.92148;26.15302;25.51286;25.94181;25.90006;24.70407;23.41067;21.8594;20.80257;20.0257;19.12605;19.37818;19.57956;20.81648;22.27198;23.14216;23.83389;24.85715;24.97831;24.60748;
Bus49;5.04127;4.84311;4.71108;4.63312;4.68286;4.77976;5.05114;5.24909;5.36356;5.49165;5.4435;5.46896;5.29547;5.25028;5.22758;5.31383;5.76737;6.30538;6.15105;6.25446;6.2444;5.95605;5.64422;5.27021;5.01541;4.82812;4.61121;4.672;4.72055;5.01877;5.36968;5.57948;5.74625;5.99296;6.02217;5.93276;
Bus50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus52;2.86436;2.75177;2.67675;2.63245;2.66071;2.71577;2.86996;2.98244;3.04748;3.12026;3.0929;3.10736;3.00879;2.98311;2.97022;3.01922;3.27691;3.5826;3.49491;3.55367;3.54795;3.38412;3.20694;2.99444;2.84967;2.74325;2.62001;2.65455;2.68213;2.85157;3.05096;3.17016;3.26492;3.40509;3.42169;3.37089;
Bus53;1.43218;1.37588;1.33837;1.31623;1.33036;1.35789;1.43498;1.49122;1.52374;1.56013;1.54645;1.55368;1.5044;1.49156;1.48511;1.50961;1.63846;1.7913;1.74746;1.77684;1.77398;1.69206;1.60347;1.49722;1.42483;1.37162;1.31;1.32727;1.34107;1.42579;1.52548;1.58508;1.63246;1.70254;1.71084;1.68544;
Bus54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus55;21.53996;20.69331;20.12915;19.79606;20.00856;20.42262;21.58213;22.42794;22.91704;23.46433;23.25857;23.36736;22.62611;22.433;22.33602;22.70454;24.6424;26.94119;26.28174;26.72362;26.68061;25.44858;24.11619;22.51817;21.42949;20.62922;19.70245;19.96218;20.16963;21.44383;22.94319;23.8396;24.55217;25.60627;25.73108;25.34907;
Bus56;29.8466;28.67344;27.89172;27.43017;27.72463;28.29836;29.90502;31.07701;31.75473;32.51308;32.22797;32.37871;31.35161;31.08402;30.94965;31.46028;34.14545;37.33074;36.41699;37.02927;36.96968;35.26253;33.41632;31.20204;29.69353;28.58464;27.30047;27.66037;27.94781;29.71339;31.79096;33.03306;34.02043;35.48103;35.65397;35.12464;
Bus57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus58;74.817;71.87623;69.91668;68.75971;69.49783;70.936;74.96346;77.9013;79.60016;81.50112;80.78643;81.16428;78.58963;77.91888;77.58204;78.86204;85.59302;93.57764;91.28711;92.82194;92.67256;88.3932;83.76528;78.21471;74.4333;71.65362;68.43458;69.33673;70.05728;74.48309;79.69096;82.80455;85.27961;88.94094;89.37444;88.04757;
Bus59;2.92164;2.80681;2.73028;2.6851;2.71393;2.77009;2.92736;3.04209;3.10843;3.18266;3.15475;3.16951;3.06897;3.04277;3.02962;3.0796;3.34245;3.65426;3.56481;3.62475;3.61891;3.4518;3.27108;3.05433;2.90666;2.79811;2.67241;2.70764;2.73577;2.9086;3.11197;3.23356;3.33021;3.47319;3.49012;3.4383;
Bus60;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus61;22.62842;21.73898;21.14632;20.79639;21.01963;21.45461;22.67271;23.56127;24.07509;24.65003;24.43387;24.54815;23.76945;23.56658;23.4647;23.85184;25.88763;28.30258;27.60981;28.07402;28.02884;26.73454;25.33483;23.65606;22.51237;21.67165;20.69805;20.97091;21.18884;22.52743;24.10255;25.04426;25.79284;26.90021;27.03132;26.63001;
Bus62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus63;9.05137;8.69559;8.45853;8.31856;8.40785;8.58184;9.06909;9.42451;9.63003;9.86001;9.77355;9.81926;9.50778;9.42663;9.38588;9.54074;10.35505;11.32103;11.04392;11.22961;11.21153;10.69382;10.13393;9.46242;9.00495;8.66866;8.27922;8.38836;8.47554;9.01097;9.64102;10.0177;10.31713;10.76008;10.81253;10.652;
Bus64;35.74717;34.34209;33.40583;32.85303;33.2057;33.89285;35.81715;37.22084;38.03254;38.94081;38.59934;38.77987;37.54972;37.22923;37.06829;37.67987;40.8959;44.71091;43.61651;44.34984;44.27847;42.23381;40.02262;37.37058;35.56384;34.23573;32.69769;33.12873;33.473;35.58763;38.07593;39.56358;40.74615;42.49552;42.70264;42.06867;
Bus65;6.30159;6.05389;5.88885;5.7914;5.85357;5.9747;6.31392;6.56137;6.70445;6.86457;6.80437;6.83619;6.61934;6.56285;6.53447;6.64228;7.20921;7.88173;7.68881;7.81808;7.8055;7.44506;7.05527;6.58776;6.26927;6.03514;5.76402;5.84;5.90069;6.27346;6.7121;6.97435;7.18282;7.4912;7.52771;7.41595;
Bus66;7.5619;7.26467;7.06662;6.94968;7.02428;7.16964;7.5767;7.87364;8.04535;8.23748;8.16524;8.20343;7.94321;7.87542;7.84137;7.97074;8.65106;9.45808;9.22657;9.3817;9.3666;8.93408;8.46632;7.90532;7.52312;7.24217;6.91682;7.008;7.08083;7.52815;8.05452;8.36922;8.61938;8.98944;9.03325;8.89914;
Bus67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus68;27.55511;26.47203;25.75033;25.32421;25.59606;26.12574;27.60905;28.69106;29.31675;30.01688;29.75365;29.89282;28.94457;28.69754;28.57348;29.0449;31.52392;34.46466;33.62106;34.18634;34.13132;32.55523;30.85077;28.80649;27.41379;26.39004;25.20447;25.53673;25.80211;27.43213;29.35019;30.49693;31.40849;32.75696;32.91662;32.42793;
Bus69;11.05642;10.62183;10.33225;10.16127;10.27035;10.48288;11.07806;11.51221;11.76327;12.04419;11.93858;11.99441;11.61394;11.51481;11.46503;11.65419;12.64889;13.82885;13.49036;13.71718;13.6951;13.0627;12.37879;11.55853;10.99971;10.58893;10.11323;10.24655;10.35303;11.00707;11.77669;12.23681;12.60258;13.14365;13.20771;13.01162;
Bus70;6.07244;5.83375;5.67471;5.5808;5.64071;5.75744;6.08432;6.32277;6.46066;6.61495;6.55694;6.58761;6.37864;6.3242;6.29686;6.40075;6.94706;7.59512;7.40921;7.53379;7.52166;7.17433;6.79871;6.34821;6.04129;5.81568;5.55441;5.62764;5.68612;6.04534;6.46803;6.72074;6.92162;7.21879;7.25397;7.14628;
Bus71;35.74717;34.34209;33.40583;32.85303;33.2057;33.89285;35.81715;37.22084;38.03254;38.94081;38.59934;38.77987;37.54972;37.22923;37.06829;37.67987;40.8959;44.71091;43.61651;44.34984;44.27847;42.23381;40.02262;37.37058;35.56384;34.23573;32.69769;33.12873;33.473;35.58763;38.07593;39.56358;40.74615;42.49552;42.70264;42.06867;
Bus72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus74;28.87272;27.73784;26.98163;26.53514;26.81999;27.37499;28.92924;30.06298;30.71859;31.45219;31.17639;31.3222;30.32862;30.06977;29.93978;30.43374;33.0313;36.11266;35.22872;35.82102;35.76338;34.11192;32.32596;30.18393;28.72464;27.65193;26.40967;26.75782;27.03589;28.74386;30.75363;31.9552;32.91035;34.3233;34.49059;33.97854;
Bus75;12.77503;12.27289;11.9383;11.74075;11.86678;12.11235;12.80004;13.30168;13.59176;13.91635;13.79431;13.85883;13.41921;13.30468;13.24716;13.46572;14.61504;15.97842;15.58731;15.84938;15.82387;15.09317;14.30295;13.35519;12.70951;12.23488;11.68523;11.83927;11.96231;12.71802;13.60726;14.13891;14.56153;15.1867;15.26072;15.03416;
Bus76;1.48947;1.43092;1.39191;1.36888;1.38357;1.4122;1.49238;1.55087;1.58469;1.62253;1.60831;1.61583;1.56457;1.55122;1.54451;1.56999;1.704;1.86295;1.81735;1.84791;1.84494;1.75974;1.66761;1.55711;1.48183;1.42649;1.3624;1.38036;1.39471;1.48282;1.5865;1.64848;1.69776;1.77065;1.77928;1.75286;
Bus77;21.08167;20.25303;19.70087;19.37486;19.58285;19.98809;21.12293;21.95075;22.42945;22.96509;22.76371;22.87018;22.14471;21.9557;21.86079;22.22146;24.11809;26.36797;25.72256;26.15503;26.11294;24.90712;23.60308;22.03906;20.97355;20.1903;19.28325;19.53746;19.74049;20.98758;22.45503;23.33237;24.02978;25.06146;25.18361;24.80973;
Bus78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus80;18.50375;17.77643;17.2918;17.00565;17.18821;17.5439;18.53997;19.26656;19.68672;20.15686;19.9801;20.07355;19.43679;19.2709;19.18759;19.50416;21.16887;23.14363;22.57713;22.95673;22.91978;21.86141;20.71684;19.34407;18.40885;17.72138;16.92524;17.14836;17.32657;18.42116;19.70917;20.47923;21.09136;21.99688;22.10409;21.77593;
