<BEGIN>;
<Hydro plants>;
ID;Name;Minimum reservoir volume (hm3);Maximum reservoir volume (hm3);Name of downriver reservoir;Water travelling time (h);Run-of-river plant? TRUE or FALSE;Minimum forebay level (m);Maximum forebay level (m);Maximum spillage (m3/s);Basin;Influence of spillage on the HPF? Yes or No;Maximum spillage - HPF;Downriver plant of bypass discharge;Maximum bypass discharge (m3/s);Water travel time in the bypass process (h);Downriver reservoir of pump units;Upriver reservoir of pump units;Water travel time in pumping (h);Comments
</Hydro plants>;
<Thermal plants>;
ID;Name;Minimum power output (MW);Maximum power output (MW);Unitary linear cost ($/MW);Ramp-up limit (MW/h);Ramp-down limit (MW/h);Minimum up-time (h);Minimum down-time (h);Bus id;Constant cost ($);Start-up cost ($);Shut-down cost ($);Reserve eligibility;Comments
66;g66;8.8462709;25.30960555;51.4882873;17.72;17.72;4;4;315;0;112.7245;0;None;
67;g67;0.0;48.12025273;0.0;33.68;33.68;1;1;315;0;19.3305;0;None;
70;g70;0.212362707;10.38600289;13.88893236;7.27;7.27;4;4;322;0;4.8735;0;None;
71;g71;0.034038341;10.89846201;9.81296171;7.63;7.63;4;4;328;0;7.9815;0;None;
72;g72;2.171123518;24.621404;21.17457615;17.23;17.23;2;2;335;0;199.8395;0;None;
73;g73;4.316161636;24.88531488;7.428980925;17.42;17.42;2;2;336;0;180.331;0;None;
74;g74;1.949526886;12.663577;73.03357055;8.86;8.86;4;4;339;0;71.215;0;None;
75;g75;3.811254521;20.85454837;12.98877533;14.6;14.6;2;2;341;0;168.239;0;None;
76;g76;0.0;1.388815631;0.0;0.97;0.97;1;1;341;0;0.0;0;None;
77;g77;0.0;1.701252109;0.0;1.19;1.19;2;2;348;0;0.0;0;None;
78;g78;4.147387361;19.31272222;20.10885604;13.52;13.52;4;4;348;0;145.3645;0;None;
79;g79;5.555715341;21.55266202;23.22704048;15.09;15.09;1;1;351;0;133.7195;0;None;
80;g80;3.332418395;22.18699964;27.42815453;15.53;15.53;1;1;359;0;186.452;0;None;
81;g81;0.887119025;11.81601611;13.10201192;8.27;8.27;4;4;360;0;75.255;0;None;
82;g82;1.850288192;11.99937898;5.943273145;8.4;8.4;1;1;360;0;58.634;0;None;
83;g83;0.0;119.3887965;35.28749332;83.57;83.57;2;2;367;0;650.8035;0;None;
84;g84;0.002105828;2.627967299;0.0;1.84;1.84;1;1;394;0;0.0;0;None;
85;g85;0.262163118;9.481743474;0.0;6.64;6.64;1;1;413;0;2.7615;0;None;
86;g86;0.751523726;11.24536315;15.72583335;7.87;7.87;2;2;413;0;43.0095;0;None;
87;g87;1.039547283;11.81118361;5.59318283;8.27;8.27;2;2;433;0;66.824;0;None;
88;g88;4.755609866;24.96696694;22.32983219;17.48;17.48;4;4;442;0;144.1625;0;None;
89;g89;1.566722749;24.75139915;32.04204298;17.33;17.33;2;2;449;0;192.436;0;None;
90;g90;0.0;1.600818648;0.0;1.12;1.12;2;2;465;0;0.0;0;None;
91;g91;0.078306266;15.83527716;11.468268020000002;11.08;11.08;4;4;465;0;172.1105;0;None;
92;g92;4.549212877;25.94849928;38.12821761;18.16;18.16;4;4;467;0;197.7105;0;None;
93;g93;3.768781007;26.02322635;11.01723051;18.22;18.22;4;4;467;0;192.3645;0;None;
94;g94;1.0;46.32142857;21.80027215;32.42;32.42;1;1;469;0;4.441;0;None;
95;g95;0.093228265;9.516280068;0.0;6.66;6.66;2;2;473;0;6.0975;0;None;
96;g96;0.475570185;8.744142843;0.0;6.12;6.12;2;2;473;0;9.856;0;None;
97;g97;4.188790568;25.98663015;6.81732894;18.19;18.19;1;1;482;0;194.2235;0;None;
98;g98;3.029951393;26.13098409;0.0;18.29;18.29;2;2;482;0;189.461;0;None;
99;g99;7.402822986;25.53352352;14.12804704;17.87;17.87;4;4;482;0;204.3945;0;None;
100;g100;2.301552945;23.33903707;57.60617625;16.34;16.34;4;4;494;0;203.0925;0;None;
101;g101;0.029331328;3.886434749;0.0;2.72;2.72;2;2;511;0;0.0;0;None;
102;g102;0.213085264;9.694013025;0.0;6.79;6.79;4;4;520;0;8.6045;0;None;
103;g103;2.544817404;11.87399329;56.6921252;8.31;8.31;4;4;521;0;62.437;0;None;
104;g104;0.481054482;7.562677743;0.0;5.29;5.29;4;4;531;0;8.33;0;None;
105;g105;0.232961409;7.730396012;0.0;5.41;5.41;4;4;531;0;3.755;0;None;
106;g106;0.105825779;7.221983753;0.0;5.06;5.06;2;2;531;0;3.421;0;None;
107;g107;2.031399175;11.85343786;45.43921645;8.3;8.3;1;1;537;0;59.619;0;None;
108;g108;4.021472188;23.72449032;31.56839363;16.61;16.61;4;4;537;0;154.94;0;None;
109;g109;0.253450847;8.787229001;0.0;6.15;6.15;1;1;546;0;6.8895;0;None;
110;g110;2.219134597;11.88019262;50.67752105;8.32;8.32;4;4;549;0;29.595;0;None;
111;g111;2.516210633;11.82496621;38.87484324;8.28;8.28;4;4;571;0;33.6975;0;None;
112;g112;5.807846815;26.5726804;37.58718226;18.6;18.6;2;2;571;0;153.6995;0;None;
113;g113;0.839464115;11.17607364;20.32048544;7.82;7.82;1;1;571;0;37.6565;0;None;
114;g114;0.744676921;15.73855772;45.23343256;11.02;11.02;4;4;584;0;102.1555;0;None;
115;g115;0.384764431;9.0;0.0;6.3;6.3;1;1;586;0;9.0855;0;None;
116;g116;0.21225003;9.035090951;0.0;6.32;6.32;2;2;587;0;4.0865;0;None;
117;g117;0.0;0.0;0.0;0.05;0.05;1;1;590;0;0.0;0;None;
118;g118;2.49382879;20.7376779;51.7431876;14.52;14.52;1;1;594;0;186.454;0;None;
119;g119;0.43748949;5.702282282;0.0;3.99;3.99;2;2;601;0;3.636;0;None;
120;g120;0.0;37.90685098;11.10890198;26.53;26.53;2;2;611;0;4.834;0;None;
121;g121;0.0;37.63271153;7.451896434999999;26.34;26.34;2;2;611;0;5.652;0;None;
122;g122;4.237379528;11.86234997;79.1826367;8.3;8.3;1;1;613;0;18.658;0;None;
123;g123;1.714323979;11.62330985;33.69366738;8.14;8.14;2;2;613;0;47.4685;0;None;
124;g124;1.703474342;11.9988596;48.93736509000001;8.4;8.4;2;2;613;0;78.818;0;None;
125;g125;3.898934409;26.21959491;0.0;18.35;18.35;4;4;614;0;210.9825;0;None;
126;g126;2.532765421;11.41393168;21.17343708;7.99;7.99;1;1;614;0;49.9365;0;None;
127;g127;0.0;15.23902841;0.0;10.67;10.67;2;2;626;0;9.2845;0;None;
128;g128;0.374333855;6.959696495;0.0;4.87;4.87;2;2;635;0;9.6535;0;None;
129;g129;1.532045378;14.93021566;42.560430509999996;10.45;10.45;2;2;638;0;137.3965;0;None;
130;g130;1.145037117;14.80274938;47.60289873;10.36;10.36;2;2;638;0;106.2055;0;None;
131;g131;0.56275769;6.4884021;0.0;4.54;4.54;2;2;653;0;5.628;0;None;
132;g132;0.806561211;11.69288945;13.3375199;8.19;8.19;4;4;671;0;38.343;0;None;
133;g133;3.16481992;11.93074853;59.1662173;8.35;8.35;1;1;671;0;48.4445;0;None;
134;g134;0.315029506;6.784726237;0.0;4.75;4.75;4;4;672;0;5.0165;0;None;
135;g135;2.780627828;23.74944106;0.0;16.62;16.62;2;2;672;0;223.3835;0;None;
136;g136;1.07221886;5.625255582;0.0;3.94;3.94;1;1;680;0;9.209;0;None;
137;g137;2.27635038;11.96000324;58.86022995;8.37;8.37;1;1;681;0;70.0335;0;None;
138;g138;0.673778254;8.703581402;0.0;6.09;6.09;1;1;685;0;9.745;0;None;
139;g139;0.281664255;9.0;0.0;6.3;6.3;1;1;685;0;7.198;0;None;
140;g140;0.348264703;10.81782741;1.9750918530000001;7.57;7.57;4;4;685;0;15.766;0;None;
141;g141;0.339973333;10.70733488;2.081533149;7.5;7.5;4;4;685;0;12.1705;0;None;
142;g142;2.397093753;24.21071778;8.96489291;16.95;16.95;1;1;696;0;157.02;0;None;
143;g143;2.306878047;11.93964725;51.41206075;8.36;8.36;4;4;696;0;73.157;0;None;
144;g144;0.7550913;20.74121101;0.0;14.52;14.52;4;4;696;0;206.726;0;None;
145;g145;4.857478868;29.79205625;29.92558728;20.85;20.85;2;2;700;0;194.1105;0;None;
146;g146;3.532699612;24.6656064;0.0;17.27;17.27;4;4;700;0;236.8185;0;None;
147;g147;1.863421057;24.79815782;0.0;17.36;17.36;4;4;699;0;222.218;0;None;
148;g148;3.298350267;32.89947907;0.0;23.03;23.03;2;2;699;0;269.5215;0;None;
149;g149;2.847372299;35.38618637;0.0;24.77;24.77;4;4;698;0;282.148;0;None;
150;g150;5.10507319;31.85663052;0.0;22.3;22.3;4;4;698;0;227.494;0;None;
151;g151;0.0;3.798889452;0.0;2.66;2.66;1;1;706;0;0.0;0;None;
152;g152;0.0;3.687141733;0.0;2.58;2.58;4;4;706;0;0.0;0;None;
153;g153;0.718621715;5.046707532;0.0;3.53;3.53;2;2;706;0;5.173;0;None;
154;g154;0.227607941;8.11361015;0.0;5.68;5.68;4;4;706;0;8.33;0;None;
155;g155;2.346770392;19.25770431;28.56835009;13.48;13.48;1;1;733;0;152.774;0;None;
156;g156;0.538317281;27.51316233;0.0;19.26;19.26;4;4;734;0;243.0485;0;None;
157;g157;2.073443602;11.32969413;20.38937807;7.93;7.93;4;4;735;0;33.568;0;None;
158;g158;4.272934598;20.87506811;36.76312114;14.61;14.61;4;4;735;0;145.887;0;None;
159;g159;3.57458274;11.86046398;52.367664600000005;8.3;8.3;2;2;737;0;45.6685;0;None;
160;g160;2.639651842;19.4733019;12.62549538;13.63;13.63;2;2;737;0;88.878;0;None;
161;g161;0.162296093;4.956789214;0.0;3.47;3.47;1;1;738;0;0.423;0;None;
162;g162;0.355249993;6.188507225;0.0;4.33;4.33;2;2;745;0;2.9545;0;None;
163;g163;0.112822631;5.483785565;0.0;3.84;3.84;4;4;745;0;1.306;0;None;
164;g164;2.578876518;26.50017703;3.551316688;18.55;18.55;2;2;746;0;216.183;0;None;
165;g165;1.791313926;6.280623704;0.838088354;4.4;4.4;1;1;747;0;9.107;0;None;
166;g166;0.0;8.97988792;0.0;6.29;6.29;2;2;752;0;2.0495;0;None;
167;g167;2.464108393;23.34050152;42.10820046;16.34;16.34;1;1;759;0;252.3855;0;None;
168;g168;0.607962246;5.135749648;0.0;3.6;3.6;4;4;761;0;4.576;0;None;
169;g169;0.971870958;5.116480947;0.0;3.58;3.58;4;4;762;0;7.216;0;None;
170;g170;4.480399516;25.23834522;0.0;17.67;17.67;1;1;761;0;213.0695;0;None;
171;g171;3.723671877;24.0608308;0.0;16.84;16.84;4;4;762;0;98.4535;0;None;
172;g172;0.0;0.191810469;0.0;0.13;0.13;2;2;763;0;0.0;0;None;
173;g173;3.118470237;26.05724861;56.59944245;18.24;18.24;4;4;763;0;230.3355;0;None;
174;g174;0.0;0.62426333;5.87759886;0.44;0.44;4;4;763;0;0.0;0;None;
175;g175;0.0;0.112730744;6.92335786;0.08;0.08;1;1;763;0;0.0;0;None;
176;g176;2.565510441;24.58057327;0.0;17.21;17.21;4;4;767;0;181.105;0;None;
177;g177;2.925723293;23.20274398;0.0;16.24;16.24;2;2;767;0;141.4155;0;None;
178;g178;0.362326245;7.251735918;0.0;5.08;5.08;4;4;787;0;5.1405;0;None;
179;g179;1.1390439;14.74944301;42.93055699;10.32;10.32;2;2;787;0;125.487;0;None;
180;g180;4.25612152;18.75292416;48.61597474;13.13;13.13;4;4;788;0;85.565;0;None;
181;g181;2.785368977;30.43383542;57.8200055;21.3;21.3;1;1;802;0;213.9005;0;None;
182;g182;4.693402678;23.42128416;0.0;16.39;16.39;1;1;802;0;124.648;0;None;
183;g183;3.4451872;21.07532892;47.68412274;14.75;14.75;2;2;803;0;126.4215;0;None;
184;g184;4.491340356;28.09909008;82.5647909;19.67;19.67;4;4;803;0;207.678;0;None;
185;g185;3.205874145;24.41425646;0.0;17.09;17.09;4;4;804;0;147.497;0;None;
186;g186;7.538490164;28.32227201;36.53637897;19.83;19.83;4;4;804;0;144.7625;0;None;
187;g187;0.0;30.11480937;0.0;21.08;21.08;1;1;808;0;174.7385;0;None;
188;g188;3.602322728;22.03139896;2.814778111;15.42;15.42;1;1;816;0;174.809;0;None;
189;g189;5.972543417;22.49547224;71.7641363;15.75;15.75;1;1;816;0;165.6055;0;None;
190;g190;4.418384596;24.05688155;30.22100241;16.84;16.84;1;1;817;0;156.6845;0;None;
191;g191;5.678256066;30.84150771;28.3898566;21.59;21.59;1;1;817;0;203.3735;0;None;
192;g192;5.412130365;26.9158885;44.267676550000004;18.84;18.84;4;4;817;0;122.271;0;None;
193;g193;6.18721263;22.4250208;46.80281003;15.7;15.7;4;4;817;0;102.4955;0;None;
194;g194;2.156840809;12.86490309;63.93694075;9.01;9.01;1;1;827;0;84.023;0;None;
195;g195;0.873766536;5.841246398;0.0;4.09;4.09;1;1;827;0;7.156;0;None;
196;g196;0.0;1.311389184;0.0;0.92;0.92;4;4;830;0;0.0;0;None;
197;g197;5.270574133;26.06359565;12.62892587;18.24;18.24;2;2;831;0;212.657;0;None;
198;g198;1.044218309;19.83257649;0.0;13.88;13.88;2;2;832;0;194.8595;0;None;
199;g199;0.419680588;9.31737758;0.0;6.52;6.52;4;4;834;0;7.156;0;None;
200;g200;0.34954679;4.527415549;0.0;3.17;3.17;2;2;834;0;3.7575;0;None;
201;g201;0.917386908;14.78470602;45.41867147;10.35;10.35;4;4;837;0;141.876;0;None;
202;g202;4.336080921;18.76386497;4.171676793;13.13;13.13;2;2;839;0;86.8705;0;None;
203;g203;2.689888019;14.72472203;87.5494965;10.31;10.31;4;4;839;0;81.8335;0;None;
204;g204;3.205435127;11.73855703;69.5369865;8.22;8.22;1;1;858;0;28.523;0;None;
205;g205;0.152240058;11.80545108;8.94283562;8.26;8.26;1;1;858;0;69.1495;0;None;
206;g206;2.446702044;13.72183865;42.11301709;9.61;9.61;1;1;865;0;93.7405;0;None;
207;g207;2.445263547;13.84984764;74.5494028;9.69;9.69;1;1;866;0;95.7735;0;None;
208;g208;0.448616183;9.582179094;0.0;6.71;6.71;1;1;887;0;6.823;0;None;
209;g209;1.837975972;11.91606847;16.158361;8.34;8.34;1;1;887;0;65.9645;0;None;
210;g210;1.166817282;12.73450537;42.29750945;8.91;8.91;1;1;891;0;81.2665;0;None;
211;g211;1.084628264;12.78297339;36.95587543;8.95;8.95;1;1;891;0;87.8725;0;None;
212;g212;1.285632889;12.9486267;40.48587822;9.06;9.06;4;4;891;0;106.348;0;None;
213;g213;3.113448281;12.70947068;78.12511875;8.9;8.9;1;1;891;0;57.673;0;None;
214;g214;0.422583791;13.6909861;20.24818738;9.58;9.58;4;4;909;0;88.636;0;None;
215;g215;0.393118256;7.367860762;0.0;5.16;5.16;2;2;948;0;6.9595;0;None;
216;g216;0.0;1.684295224;0.0;1.18;1.18;2;2;952;0;0.0;0;None;
217;g217;0.0;48.67677318;0.0;34.07;34.07;1;1;973;0;27.395;0;None;
218;g218;3.650052101;17.94647362;86.5257414;12.56;12.56;1;1;975;0;197.778;0;None;
219;g219;0.366542165;7.605417533;0.0;5.32;5.32;1;1;981;0;10.635;0;None;
220;g220;0.026645799;7.650526067;0.0;5.36;5.36;2;2;981;0;1.593;0;None;
221;g221;0.0;47.25;20.635;33.08;33.08;1;1;991;0;4.5335;0;None;
222;g222;2.183555846;14.75194822;69.76879115;10.33;10.33;1;1;991;0;121.25;0;None;
223;g223;0.0;47.25;20.635;33.07;33.07;1;1;991;0;4.5335;0;None;
224;g224;1.833804521;21.73020755;9.513381825;15.21;15.21;4;4;993;0;150.588;0;None;
225;g225;0.0;3.664122715;0.0;2.56;2.56;1;1;995;0;0.0;0;None;
226;g226;0.0428159;2.922026393;0.0;2.05;2.05;4;4;1017;0;0.0;0;None;
227;g227;0.0;2.657676553;0.0;1.86;1.86;4;4;1017;0;0.0;0;None;
228;g228;0.761679069;6.507564483;0.0;4.56;4.56;1;1;1021;0;8.285;0;None;
229;g229;5.243474446;19.82022142;43.44936817;13.87;13.87;4;4;1033;0;131.4415;0;None;
230;g230;2.262594435;19.83390955;0.0;13.88;13.88;2;2;1056;0;145.4295;0;None;
231;g231;1.909840782;13.49929379;64.8484832;9.45;9.45;4;4;1058;0;80.8265;0;None;
232;g232;0.0;0.387914643;6.463561485;0.27;0.27;2;2;1058;0;0.0;0;None;
233;g233;7.0115811;11.8;10.23905669;8.26;8.26;1;1;1065;0;0.3755;0;None;
234;g234;0.776526727;7.294066612;0.0;5.11;5.11;1;1;1066;0;11.552;0;None;
235;g235;2.672105919;11.75605704;62.9133375;8.23;8.23;4;4;1073;0;49.444;0;None;
236;g236;0.572318849;11.69021148;8.69718738;8.18;8.18;4;4;1074;0;45.85;0;None;
237;g237;0.341961482;7.562076182;0.0;5.29;5.29;1;1;1078;0;9.286;0;None;
238;g238;0.0;126.6500663;0.0;88.66;88.66;4;4;1113;0;679.086;0;None;
239;g239;0.0;117.4150185;0.0;82.19;82.19;4;4;1113;0;928.612;0;None;
240;g240;1.971771924;17.73630203;21.38120387;12.42;12.42;4;4;1119;0;112.8895;0;None;
241;g241;3.73058924;17.88096068;0.0;12.52;12.52;2;2;1119;0;99.2715;0;None;
242;g242;0.045330032;6.84322599;0.0;4.79;4.79;2;2;1134;0;0.432;0;None;
243;g243;0.320430466;11.69151612;17.74058848;8.18;8.18;4;4;1137;0;73.63;0;None;
244;g244;0.979430384;11.75318188;30.93700417;8.23;8.23;4;4;1144;0;70.2705;0;None;
245;g245;0.650540942;5.408599144;0.0;3.79;3.79;4;4;1156;0;6.1095;0;None;
246;g246;0.377762976;7.640513406;0.0;5.35;5.35;1;1;1156;0;6.431;0;None;
247;g247;4.333460873;58.74569084;0.0;41.12;41.12;1;1;1219;0;166.2475;0;None;
248;g248;0.0;30.03679842;0.0;21.03;21.03;1;1;1220;0;40.9265;0;None;
249;g249;0.205099411;11.06481323;0.053921023;7.75;7.75;2;2;1230;0;76.5765;0;None;
250;g250;0.0;40.64717921;5.618437035;28.45;28.45;1;1;1255;0;7.6155;0;None;
251;g251;0.0;39.73464768;4.361388076;27.81;27.81;4;4;1255;0;7.732;0;None;
252;g252;4.304015187;26.62610278;8.735265955;18.64;18.64;2;2;1265;0;175.4515;0;None;
253;g253;3.3787333;23.56357444;65.12955205;16.49;16.49;2;2;1268;0;102.2385;0;None;
254;g254;4.617442731;23.81518305;57.96912495;16.67;16.67;2;2;1269;0;249.9155;0;None;
255;g255;0.463873688;4.158917181;0.0;2.91;2.91;1;1;1273;0;5.3865;0;None;
256;g256;5.408378935;24.92085412;104.15491649999998;17.44;17.44;4;4;1287;0;54.5205;0;None;
257;g257;1.100546681;14.16838228;34.57738441;9.92;9.92;1;1;1287;0;125.8315;0;None;
258;g258;0.0;0.292223042;13.18493081;0.2;0.2;1;1;1296;0;0.0;0;None;
259;g259;0.217570403;7.719169129;0.0;5.4;5.4;1;1;1296;0;9.521;0;None;
260;g260;0.071775125;7.703298696;0.0;5.39;5.39;1;1;1296;0;8.5275;0;None;
261;g261;0.0;3.81166837;0.0;2.67;2.67;2;2;1313;0;0.0;0;None;
262;g262;1.190080919;16.7615869;53.83146435;11.73;11.73;4;4;1320;0;122.954;0;None;
263;g263;2.473921061;16.72720142;66.19145405;11.71;11.71;1;1;1320;0;140.1485;0;None;
264;g264;0.70742034;6.278982664;0.0;4.4;4.4;2;2;1320;0;6.8305;0;None;
265;g265;0.6;0.6;0.850380863;0.44;0.44;4;4;1323;0;0.0;0;None;
266;g266;0.6;0.6;15.71798106;0.44;0.44;1;1;1323;0;0.0;0;None;
267;g267;1.950350114;11.26743542;64.9316176;7.89;7.89;4;4;1325;0;60.1595;0;None;
268;g268;0.309061879;6.496999053;0.0;4.55;4.55;2;2;1325;0;2.4485;0;None;
269;g269;3.476760031;12.20127866;79.4085654;8.54;8.54;1;1;1333;0;41.0905;0;None;
270;g270;0.176477621;4.71207194;0.0;3.3;3.3;4;4;1335;0;1.0875;0;None;
271;g271;0.172030156;4.676712802;0.0;3.27;3.27;2;2;1335;0;1.9105;0;None;
272;g272;3.719024239;69.37108606;23.17868463;48.56;48.56;4;4;1350;0;378.046;0;None;
273;g273;0.161724378;10.56028027;3.251377884;7.39;7.39;1;1;1354;0;6.8525;0;None;
274;g274;0.253114948;10.62071413;9.43618504;7.43;7.43;2;2;1354;0;8.1785;0;None;
275;g275;5.371202457;17.80991632;58.55542385;12.47;12.47;1;1;1364;0;96.2255;0;None;
276;g276;5.689303762;34.03897352;0.0;23.83;23.83;2;2;1364;0;253.344;0;None;
277;g277;4.297637825;23.58149718;5.900981775000001;16.51;16.51;2;2;1364;0;189.458;0;None;
278;g278;0.0;35.39061699;11.32410911;24.77;24.77;1;1;1366;0;4.1685;0;None;
279;g279;1.657331633;12.93892332;25.52533452;9.06;9.06;2;2;1372;0;88.6735;0;None;
