<BEGIN>;
<Hydro plants>;
ID;Name;Minimum reservoir volume (hm3);Maximum reservoir volume (hm3);Name of downriver reservoir;Water travelling time (h);Run-of-river plant? TRUE or FALSE;Minimum forebay level (m);Maximum forebay level (m);Maximum spillage (m3/s);Basin;Influence of spillage on the HPF? Yes or No;Maximum spillage - HPF;Downriver plant of bypass discharge;Maximum bypass discharge (m3/s);Water travel time in the bypass process (h);Downriver reservoir of pump units;Upriver reservoir of pump units;Water travel time in pumping (h);Comments
</Hydro plants>;
<Thermal plants>;
ID;Name;Minimum power output (MW);Maximum power output (MW);Unitary linear cost ($/MW);Ramp-up limit (MW/h);Ramp-down limit (MW/h);Minimum up-time (h);Minimum down-time (h);Bus id;Constant cost ($);Start-up cost ($);Shut-down cost ($);Reserve eligibility;Comments
26;g26;158.2360225;213.4197525;789.4952667;149.39;149.39;1;1;57;0;611.637;0;None;
27;g27;156.2829815;213.1357966;817.3831390000001;149.2;149.2;2;2;57;0;611.582;0;None;
28;g28;159.2492823;215.0127579;725.7254155999999;150.51;150.51;4;4;57;0;778.827;0;None;
29;g29;39.7;39.7;0.0;27.79;27.79;2;2;58;0;40.063;0;None;
30;g30;178.2339744;220.0633028;735.4513483;154.04;154.04;4;4;78;0;3378.731;0;None;
31;g31;176.159933;220.5396549;727.6130804;154.38;154.38;2;2;78;0;3821.384;0;None;
32;g32;181.1055087;212.1510175;767.7218701999999;148.51;148.51;1;1;79;0;447.58;0;None;
33;g33;184.7678137;220.2716779;768.8483147;154.19;154.19;4;4;79;0;4442.068;0;None;
34;g34;182.1421684;218.5340331;754.9090143000001;152.97;152.97;2;2;79;0;2347.001;0;None;
35;g35;220.0171793;379.3050207;809.94891;265.51;265.51;1;1;82;0;3293.095;0;None;
36;g36;222.9694047;367.8101758;731.0227449;257.47;257.47;2;2;82;0;5421.148;0;None;
37;g37;8.998;8.998;0.0;6.3;6.3;2;2;98;0;24.48;0;None;
38;g38;5.998;5.998;42.42743839;4.2;4.2;1;1;98;0;0.0;0;None;
39;g39;176.8472997;213.9454455;775.3055359;149.76;149.76;1;1;104;0;327.156;0;None;
40;g40;175.4139078;214.8574242;764.7842294;150.4;150.4;1;1;105;0;432.152;0;None;
41;g41;86.45471816;117.4264698;500.756583;82.2;82.2;4;4;106;0;711.829;0;None;
42;g42;80.21500058;117.6159697;693.2757133;82.33;82.33;2;2;107;0;919.725;0;None;
43;g43;109.8719689;116.8843352;647.4182394;81.82;81.82;4;4;116;0;428.805;0;None;
44;g44;74.70306079;116.899728;449.2605201;81.83;81.83;4;4;117;0;1150.768;0;None;
45;g45;88.58444133;102.662556;463.8934765000001;71.86;71.86;1;1;118;0;345.295;0;None;
46;g46;194.1249851;199.2917563;718.747135;139.5;139.5;4;4;125;0;411.359;0;None;
47;g47;176.7635437;218.1955321;722.0745418;152.74;152.74;1;1;126;0;1677.36;0;None;
48;g48;192.097208;200.1720212;752.9365072999999;140.12;140.12;4;4;126;0;319.481;0;None;
49;g49;175.8041748;219.0667896;737.4028095;153.35;153.35;2;2;127;0;1165.162;0;None;
50;g50;195.9596054;203.5693425;733.5633946;142.5;142.5;2;2;127;0;336.38;0;None;
55;g55;119.3078984;120.0;771.6555603;84.0;84.0;1;1;134;0;163.842;0;None;
56;g56;119.7217455;120.0;494.4301648;84.0;84.0;4;4;134;0;162.226;0;None;
57;g57;113.0931677;116.8786881;374.7317048;81.82;81.82;2;2;135;0;478.677;0;None;
58;g58;30.0;45.39066564;152.7874936;31.77;31.77;2;2;146;0;813.907;0;None;
59;g59;30.0;46.38923094;189.6579675;32.47;32.47;2;2;146;0;570.307;0;None;
60;g60;108.0919426;118.2952245;570.4140741;82.81;82.81;4;4;147;0;151.96;0;None;
61;g61;121.7416267;212.6341973;378.5136221;148.84;148.84;2;2;148;0;1778.677;0;None;
62;g62;173.9753534;196.2138204;782.4557416999999;137.35;137.35;4;4;148;0;142.672;0;None;
63;g63;174.9757916;196.3325668;790.2536632;137.43;137.43;2;2;148;0;132.805;0;None;
64;g64;123.7934777;212.0723268;385.7978292;148.45;148.45;1;1;148;0;1774.046;0;None;
65;g65;101.6367561;217.7083408;293.0887307;152.4;152.4;2;2;150;0;1903.157;0;None;
66;g66;123.1478918;212.1473988;381.1219951;148.5;148.5;2;2;151;0;1610.671;0;None;
67;g67;128.8605888;210.5478897;410.5356775000001;147.38;147.38;2;2;151;0;1620.91;0;None;
68;g68;116.2701051;229.8656683;370.1826519;160.91;160.91;4;4;155;0;1806.332;0;None;
69;g69;105.4340339;232.3176253;313.9470709;162.62;162.62;4;4;155;0;2074.416;0;None;
70;g70;120.1547841;252.5082927;276.4612764;176.76;176.76;4;4;155;0;1820.975;0;None;
71;g71;124.5126281;253.6750001;321.5588311;177.57;177.57;1;1;155;0;2463.239;0;None;
72;g72;146.9869935;254.9370394;353.6508617;178.46;178.46;4;4;156;0;3966.201;0;None;
73;g73;148.4008293;197.7112316;710.0433288;138.4;138.4;4;4;156;0;710.809;0;None;
74;g74;132.354718;200.0707468;583.5800015;140.05;140.05;2;2;156;0;1113.907;0;None;
75;g75;131.5476553;200.8952993;530.9567243;140.63;140.63;2;2;156;0;1217.129;0;None;
76;g76;132.8003092;199.5140306;618.4400117;139.66;139.66;4;4;158;0;1048.483;0;None;
77;g77;183.6690815;192.2304053;750.6399619;134.56;134.56;2;2;164;0;140.782;0;None;
78;g78;184.5217896;193.4618043;814.9149297;135.42;135.42;1;1;164;0;96.919;0;None;
79;g79;183.9598268;193.1662707;806.9338268;135.22;135.22;2;2;165;0;92.149;0;None;
80;g80;184.6378248;194.1199821;875.6483893;135.88;135.88;4;4;165;0;48.961;0;None;
81;g81;120.0;120.0;702.3870915;84.0;84.0;1;1;180;0;141.674;0;None;
86;g86;23.0;23.0;408.6444116;16.1;16.1;1;1;215;0;299.925;0;None;
89;g89;7.0;7.0;54.31234575;4.9;4.9;4;4;215;0;0.0;0;None;
90;g90;1.55;1.55;4.259119615;1.08;1.08;1;1;221;0;0.0;0;None;
91;g91;1.55;1.55;3.296001647;1.08;1.08;2;2;222;0;0.0;0;None;
92;g92;6.3;6.3;28.02607754;4.41;4.41;1;1;240;0;0.0;0;None;
93;g93;293.0577154;367.9495496;1102.336097;257.56;257.56;1;1;247;0;3980.841;0;None;
96;g96;0.0;0.0;0.0;0.0;0.0;2;2;310;0;306.375;0;None;
103;g103;16.0;16.0;248.8961997;11.2;11.2;2;2;312;0;176.672;0;None;
105;g105;25.0;25.0;507.5301465;17.5;17.5;4;4;314;0;369.917;0;None;
108;g108;2.5;2.5;0.0;1.75;1.75;2;2;323;0;0.37;0;None;
109;g109;40.0;40.0;0.0;28.0;28.0;2;2;366;0;78.531;0;None;
110;g110;40.0;40.0;0.0;28.0;28.0;4;4;367;0;85.576;0;None;
111;g111;40.0;40.0;0.0;28.0;28.0;4;4;368;0;107.122;0;None;
112;g112;40.0;40.0;0.0;28.0;28.0;4;4;369;0;164.903;0;None;
113;g113;180.0920757;201.726644;838.1374409;141.21;141.21;1;1;386;0;150.541;0;None;
114;g114;19.30376721;22.12511649;515.6980998;15.49;15.49;2;2;386;0;851.916;0;None;
115;g115;17.0;17.0;0.0;11.9;11.9;2;2;387;0;10.109;0;None;
116;g116;1.5;1.5;1.727764852;1.05;1.05;1;1;444;0;0.0;0;None;
117;g117;0.0;0.0;0.0;0.0;0.0;2;2;453;0;0.847;0;None;
119;g119;1.4;1.4;29.325314859999995;0.98;0.98;4;4;486;0;0.0;0;None;
120;g120;25.0;25.0;568.3751174;17.5;17.5;4;4;537;0;384.947;0;None;
125;g125;20.0;20.0;0.0;14.0;14.0;2;2;538;0;23.857;0;None;
126;g126;20.0;20.0;0.0;14.0;14.0;4;4;538;0;24.657;0;None;
129;g129;1.4;1.4;24.928908400000005;0.98;0.98;4;4;552;0;0.0;0;None;
130;g130;22.5;22.5;390.9779728;15.75;15.75;4;4;560;0;444.471;0;None;
135;g135;22.5;22.5;428.8230833999999;15.75;15.75;4;4;561;0;291.984;0;None;
139;g139;1.0;1.0;16.59361165;0.7;0.7;2;2;574;0;0.0;0;None;
140;g140;76.0;76.0;175.0244556;53.2;53.2;1;1;627;0;192.729;0;None;
141;g141;30.0;30.0;292.2225175;21.0;21.0;4;4;627;0;37.461;0;None;
142;g142;158.239646;214.7734652;756.8130765;150.34;150.34;1;1;665;0;771.144;0;None;
143;g143;149.7378175;217.9106404;684.1467095;152.54;152.54;4;4;666;0;1359.296;0;None;
144;g144;140.0;140.0;0.0;98.0;98.0;4;4;686;0;486.512;0;None;
145;g145;47.0;47.0;437.810653;32.9;32.9;2;2;686;0;219.59;0;None;
146;g146;1.98;1.98;0.0;1.39;1.39;1;1;692;0;0.254;0;None;
147;g147;1.32;1.32;19.36046344;0.92;0.92;4;4;717;0;0.0;0;None;
148;g148;157.5290788;215.9820247;697.6679826;151.19;151.19;1;1;741;0;938.396;0;None;
149;g149;82.0;82.0;0.0;57.4;57.4;2;2;764;0;104.503;0;None;
150;g150;1.0;1.0;33.63257501;0.7;0.7;1;1;793;0;0.0;0;None;
155;g155;90.08823318;122.6461224;556.620849;85.85;85.85;1;1;808;0;869.949;0;None;
156;g156;103.3706277;123.60593;392.1311676;86.52;86.52;2;2;809;0;367.4;0;None;
157;g157;14.996;14.996;171.8400391;10.5;10.5;2;2;846;0;43.583;0;None;
158;g158;14.996;14.996;166.9007274;10.5;10.5;2;2;846;0;66.784;0;None;
161;g161;34.99;34.99;0.0;24.49;24.49;1;1;878;0;102.614;0;None;
163;g163;44.988;44.988;370.1053334;31.49;31.49;2;2;901;0;397.695;0;None;
166;g166;99.973;99.973;0.0;69.98;69.98;2;2;977;0;136.056;0;None;
168;g168;220.0;384.3306141;711.8054423000001;269.03;269.03;4;4;1002;0;4891.46;0;None;
169;g169;221.8337335;368.2802029;754.8425757;257.8;257.8;1;1;1003;0;3936.425;0;None;
170;g170;5.998;5.998;42.80069132;4.2;4.2;2;2;1007;0;0.0;0;None;
171;g171;3.999;3.999;26.97504694;2.8;2.8;2;2;1006;0;2.081;0;None;
172;g172;3.999;3.999;15.13334779;2.8;2.8;2;2;1007;0;1.228;0;None;
175;g175;14.996;14.996;172.4462612;10.5;10.5;2;2;1014;0;42.406;0;None;
180;g180;0.0;0.0;0.0;0.0;0.0;2;2;1025;0;31.664;0;None;
185;g185;39.989;39.989;0.0;27.99;27.99;4;4;1114;0;130.507;0;None;
187;g187;16.995;16.995;227.2577004;11.9;11.9;1;1;1153;0;87.073;0;None;
189;g189;16.995;16.995;212.4436591;11.9;11.9;4;4;1154;0;182.312;0;None;
191;g191;15.996;15.996;173.0087508;11.2;11.2;2;2;1155;0;87.916;0;None;
193;g193;59.984;59.984;337.6514664;41.99;41.99;1;1;1180;0;95.928;0;None;
196;g196;49.986;49.986;506.1069582999999;34.99;34.99;1;1;1189;0;35.573;0;None;
197;g197;0.0;0.0;0.0;0.0;0.0;1;1;1247;0;0.0;0;None;
205;g205;164.5988579;223.8341899;691.1244076;156.68;156.68;1;1;1288;0;4127.957;0;None;
206;g206;160.4533948;218.3294098;738.8437874;152.83;152.83;4;4;1289;0;1096.969;0;None;
207;g207;19.995;19.995;0.0;14.0;14.0;4;4;1343;0;26.123;0;None;
209;g209;24.993;24.993;566.4134349;17.5;17.5;1;1;1344;0;396.173;0;None;
210;g210;90.55511006;102.6340896;396.9095883;71.84;71.84;4;4;1352;0;297.183;0;None;
211;g211;79.94428696;113.7061433;606.5061315;79.59;79.59;4;4;1353;0;557.455;0;None;
212;g212;83.37902118;116.5499274;502.6790853;81.58;81.58;2;2;1352;0;834.183;0;None;
213;g213;83.48240233;115.8631079;602.062711;81.1;81.1;4;4;1354;0;785.455;0;None;
214;g214;87.44449914;123.0976212;575.8682369;86.17;86.17;4;4;1364;0;970.75;0;None;
215;g215;84.52132572;123.0519527;722.6354562;86.14;86.14;2;2;1364;0;862.632;0;None;
216;g216;79.978;79.978;321.8843826;55.98;55.98;4;4;1375;0;80.357;0;None;
223;g223;0.0;0.0;0.0;0.0;0.0;4;4;1433;0;0.0;0;None;
224;g224;0.0;0.0;0.0;0.0;0.0;1;1;1433;0;0.0;0;None;
227;g227;0.0;0.0;0.0;0.0;0.0;4;4;1436;0;0.0;0;None;
228;g228;12.996;12.996;173.1990024;9.1;9.1;2;2;1435;0;97.606;0;None;
229;g229;186.7825537;217.4023882;771.94692;152.18;152.18;4;4;1440;0;1603.262;0;None;
238;g238;67.56720935;151.7395888;342.7628435;106.22;106.22;1;1;1673;0;919.959;0;None;
239;g239;71.84975231;123.1975471;524.0586991;86.24;86.24;4;4;1674;0;1239.285;0;None;
240;g240;74.15568016;151.4375268;419.9080951;106.01;106.01;4;4;1674;0;1025.825;0;None;
241;g241;73.77027747;120.7813305;395.9447422;84.55;84.55;4;4;1675;0;1154.792;0;None;
242;g242;93.99394698;102.7306684;672.574304;71.91;71.91;2;2;1685;0;251.105;0;None;
243;g243;35.26710839;41.2804549;186.3992537;28.9;28.9;2;2;1686;0;68.661;0;None;
244;g244;84.95880574;101.711686;468.4542591;71.2;71.2;1;1;1686;0;235.048;0;None;
245;g245;38.46479582;44.57676021;160.5363701;31.2;31.2;2;2;1686;0;42.645;0;None;
246;g246;89.309068;102.026443;462.571697;71.42;71.42;4;4;1686;0;278.047;0;None;
247;g247;35.10010327;42.25842378;200.6151025;29.58;29.58;2;2;1685;0;67.906;0;None;
250;g250;19.995;19.995;0.0;14.0;14.0;1;1;1794;0;60.661;0;None;
253;g253;37.99;37.99;0.0;26.59;26.59;2;2;1795;0;68.272;0;None;
254;g254;187.3372956;213.9106254;667.5213012;149.74;149.74;1;1;1837;0;800.731;0;None;
255;g255;186.4610239;218.476129;766.303822;152.93;152.93;4;4;1837;0;3118.235;0;None;
256;g256;185.8439512;206.5316548;710.0161559;144.57;144.57;4;4;1839;0;665.057;0;None;
265;g265;115.3222335;117.8012478;280.0754553;82.46;82.46;1;1;1929;0;376.505;0;None;
266;g266;113.9510378;118.1911152;653.3451388;82.73;82.73;4;4;1930;0;322.261;0;None;
267;g267;1.0;1.0;19.66271242;0.7;0.7;2;2;1945;0;0.0;0;None;
268;g268;1.0;1.0;27.65639387;0.7;0.7;4;4;1948;0;0.0;0;None;
269;g269;0.2;0.2;7.381301464000001;0.14;0.14;4;4;1959;0;0.0;0;None;
270;g270;0.1;0.1;14.41999942;0.07;0.07;1;1;1963;0;0.0;0;None;
271;g271;15.0;15.0;152.6560631;10.5;10.5;4;4;1965;0;39.19;0;None;
274;g274;110.8990036;215.6127782;335.4573136;150.93;150.93;2;2;1992;0;1746.573;0;None;
278;g278;31.0;31.0;360.0374109;21.7;21.7;4;4;2002;0;47.576;0;None;
279;g279;80.0;80.0;253.5423167;56.0;56.0;2;2;2002;0;70.933;0;None;
281;g281;0.4;0.4;14.27073068;0.28;0.28;4;4;2008;0;0.0;0;None;
284;g284;20.0;20.0;0.0;14.0;14.0;1;1;2015;0;62.385;0;None;
287;g287;9.5;9.5;0.0;6.65;6.65;1;1;2036;0;20.312;0;None;
288;g288;0.0;0.0;0.0;0.0;0.0;2;2;2040;0;0.024;0;None;
289;g289;101.987918;116.7759988;472.5252105;81.74;81.74;4;4;2042;0;388.997;0;None;
290;g290;0.1;0.1;16.52580629;0.07;0.07;4;4;2047;0;0.0;0;None;
291;g291;1.0;1.0;17.67587441;0.7;0.7;4;4;2057;0;0.0;0;None;
293;g293;2.0;2.0;0.0;1.4;1.4;1;1;2064;0;0.232;0;None;
294;g294;0.2;0.2;14.03928964;0.14;0.14;1;1;2071;0;0.0;0;None;
295;g295;25.07483743;47.49856666;117.0693046;33.25;33.25;1;1;2091;0;114.658;0;None;
296;g296;30.0;46.61076044;177.67106039999996;32.63;32.63;1;1;2091;0;644.991;0;None;
297;g297;24.5060053;26.49024868;462.1371634;18.54;18.54;1;1;2092;0;463.021;0;None;
298;g298;30.19239621;51.81282968;143.8033568;36.27;36.27;4;4;2094;0;83.609;0;None;
299;g299;1.7;1.7;11.4854284;1.19;1.19;4;4;2097;0;0.154;0;None;
300;g300;0.0;0.0;0.0;0.0;0.0;1;1;2119;0;0.438;0;None;
301;g301;1.0;1.0;14.22627918;0.7;0.7;1;1;2141;0;0.0;0;None;
302;g302;0.8;0.8;33.32476869;0.56;0.56;4;4;2176;0;0.0;0;None;
303;g303;0.8;0.8;22.50554433;0.56;0.56;2;2;2203;0;0.0;0;None;
304;g304;0.2;0.2;7.246371755;0.14;0.14;2;2;2204;0;0.0;0;None;
305;g305;4.0;4.0;11.49835052;2.8;2.8;4;4;2209;0;1.188;0;None;
306;g306;184.4442984;193.6598207;835.9509636;135.56;135.56;2;2;2215;0;79.27;0;None;
307;g307;182.5564986;191.5485157;725.2921215000001;134.08;134.08;4;4;2216;0;138.762;0;None;
308;g308;0.4;0.4;9.134649219;0.28;0.28;2;2;2229;0;0.0;0;None;
309;g309;9.0;9.0;0.0;6.3;6.3;4;4;2236;0;8.502;0;None;
310;g310;40.0;40.0;0.0;28.0;28.0;1;1;2254;0;123.826;0;None;
312;g312;1.5;1.5;2.491303366;1.05;1.05;1;1;2266;0;0.0;0;None;
313;g313;4.0;4.0;29.34131251;2.8;2.8;1;1;2279;0;1.658;0;None;
314;g314;0.8;0.8;17.05790174;0.56;0.56;1;1;2294;0;0.0;0;None;
315;g315;0.2;0.2;11.78747214;0.14;0.14;1;1;2296;0;0.0;0;None;
316;g316;0.2;0.2;16.05816009;0.14;0.14;1;1;2297;0;0.0;0;None;
319;g319;2.0;2.0;0.0;1.4;1.4;1;1;2329;0;0.236;0;None;
320;g320;0.1;0.1;2.9516842069999996;0.07;0.07;1;1;2332;0;0.0;0;None;
321;g321;115.8634299;229.71348;354.1358106;160.8;160.8;4;4;2344;0;1880.89;0;None;
323;g323;62.5;62.5;144.6994365;43.75;43.75;1;1;2355;0;281.316;0;None;
325;g325;4.1;4.1;0.9973915359999999;2.87;2.87;4;4;2361;0;0.523;0;None;
326;g326;2.5;2.5;0.0;1.75;1.75;2;2;2367;0;0.383;0;None;
327;g327;0.2;0.2;17.20597275;0.14;0.14;2;2;2371;0;0.0;0;None;
328;g328;0.0;0.0;0.0;0.0;0.0;1;1;2432;0;0.686;0;None;
330;g330;0.5;0.5;37.57548631;0.35;0.35;1;1;2439;0;0.0;0;None;
331;g331;0.8;0.8;16.65054133;0.56;0.56;1;1;2449;0;0.0;0;None;
332;g332;65.0;65.0;400.1169129;45.5;45.5;2;2;2452;0;31.977;0;None;
334;g334;0.1;0.1;19.11128223;0.07;0.07;1;1;2460;0;0.0;0;None;
335;g335;0.3;0.3;26.99842967;0.21;0.21;1;1;2468;0;0.0;0;None;
336;g336;28.0;28.0;234.9165755;19.6;19.6;1;1;2471;0;34.17;0;None;
337;g337;0.2;0.2;6.083098845000001;0.14;0.14;4;4;2482;0;0.0;0;None;
338;g338;0.3;0.3;0.481990067;0.21;0.21;1;1;2483;0;0.0;0;None;
339;g339;0.3;0.3;22.14170941;0.21;0.21;4;4;2484;0;0.0;0;None;
340;g340;0.9;0.9;21.408117530000002;0.63;0.63;4;4;2486;0;0.0;0;None;
341;g341;4.0;4.0;16.82991055;2.8;2.8;1;1;2489;0;1.61;0;None;
342;g342;0.0;0.0;0.0;0.0;0.0;4;4;2492;0;38.175;0;None;
343;g343;35.0;35.0;0.0;24.5;24.5;2;2;2501;0;78.519;0;None;
345;g345;2.5;2.5;0.0;1.75;1.75;4;4;2527;0;0.355;0;None;
346;g346;21.0;21.0;344.5148386;14.7;14.7;2;2;2530;0;191.822;0;None;
347;g347;0.5;0.5;22.5928631;0.35;0.35;1;1;2547;0;0.0;0;None;
349;g349;37.0;37.0;0.0;25.9;25.9;1;1;2555;0;35.422;0;None;
350;g350;0.2;0.2;13.80719505;0.14;0.14;4;4;2564;0;0.0;0;None;
351;g351;0.2;0.2;17.36265141;0.14;0.14;4;4;2569;0;0.0;0;None;
352;g352;0.0;0.0;0.0;0.0;0.0;1;1;2572;0;0.0;0;None;
353;g353;0.5;0.5;16.94934097;0.35;0.35;4;4;2574;0;0.0;0;None;
356;g356;0.5;0.5;14.36188327;0.35;0.35;4;4;2590;0;0.0;0;None;
357;g357;0.2;0.2;16.86002848;0.14;0.14;4;4;2607;0;0.0;0;None;
358;g358;0.1;0.1;11.908689579999999;0.07;0.07;2;2;2626;0;0.0;0;None;
359;g359;0.1;0.1;0.8349247570000001;0.07;0.07;2;2;2629;0;0.0;0;None;
360;g360;0.0;0.0;0.0;0.0;0.0;4;4;2633;0;91.349;0;None;
361;g361;0.2;0.2;8.375504416;0.14;0.14;4;4;2635;0;0.0;0;None;
362;g362;0.2;0.2;22.88539214;0.14;0.14;4;4;2644;0;0.0;0;None;
364;g364;0.7;0.7;27.899099069999995;0.49;0.49;1;1;2654;0;0.0;0;None;
365;g365;0.1;0.1;15.39547046;0.07;0.07;1;1;2663;0;0.0;0;None;
366;g366;1.0;1.0;19.36142564;0.7;0.7;1;1;2668;0;0.0;0;None;
367;g367;55.0;55.0;364.2814283;38.5;38.5;2;2;2676;0;89.98;0;None;
368;g368;2.0;2.0;0.0;1.4;1.4;1;1;2685;0;0.296;0;None;
369;g369;0.1;0.1;6.0041936510000005;0.07;0.07;4;4;2696;0;0.0;0;None;
370;g370;25.0;25.0;522.4328743;17.5;17.5;2;2;2702;0;377.361;0;None;
371;g371;25.0;25.0;467.7645508;17.5;17.5;2;2;2702;0;529.684;0;None;
376;g376;20.0;20.0;0.0;14.0;14.0;2;2;2713;0;32.497;0;None;
381;g381;5.8;5.8;55.371916580000004;4.06;4.06;1;1;451;0;0.0;0;None;
382;g382;2.572;2.572;0.0;1.8;1.8;4;4;2150;0;0.463;0;None;
383;g383;2.069;2.069;0.0;1.45;1.45;1;1;1646;0;0.275;0;None;
384;g384;0.6;0.6;29.768640289999997;0.42;0.42;1;1;1731;0;0.0;0;None;
385;g385;20.153;20.153;0.0;14.11;14.11;1;1;28;0;44.037;0;None;
386;g386;0.0;0.0;0.0;0.0;0.0;1;1;155;0;0.759;0;None;
387;g387;7.61;7.61;25.20944534;5.33;5.33;2;2;386;0;12.223;0;None;
388;g388;0.02;0.02;17.1663003;0.01;0.01;4;4;846;0;0.0;0;None;
389;g389;3.519;3.519;27.35909747;2.46;2.46;1;1;1007;0;1.109;0;None;
390;g390;0.0;0.0;0.0;0.0;0.0;2;2;1873;0;0.0;0;None;
391;g391;0.618;0.618;1.801741726;0.43;0.43;4;4;1930;0;0.0;0;None;
395;g395;173.964;173.964;988.2485315000001;121.77;121.77;1;1;2727;0;457.85;0;None;
396;g396;80.0;80.0;233.2803742;56.0;56.0;4;4;2728;0;48.758;0;None;
397;g397;183.534;183.534;721.5789366;128.47;128.47;2;2;2729;0;279.01;0;None;
399;g399;80.0;80.0;244.6450117;56.0;56.0;1;1;2731;0;94.254;0;None;
</Thermal plants>
<Deficit cost>
Deficit cost  in ($/(MWh/h))
10000.0
</Deficit cost>
</END>
